   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    9211  5.39413800E-02  2.91366523E-03  8.55845815E-06  6.63956906E-01  2.48727575E-25  0.00000000E+00 -6.09293805E+00 -5.84227611E+00  0.00000000E+00
    9221  5.39408388E-02  2.91359832E-03  8.55792070E-06  6.63962575E-01  2.48196817E-25  0.00000000E+00 -6.09293823E+00 -5.84227629E+00  0.00000000E+00
    9231  5.39402971E-02  2.91353139E-03  8.55738366E-06  6.63968225E-01  2.47667813E-25  0.00000000E+00 -6.09293840E+00 -5.84227646E+00  0.00000000E+00
    9241  5.39397554E-02  2.91346448E-03  8.55684722E-06  6.63973857E-01  2.47140547E-25  0.00000000E+00 -6.09293858E+00 -5.84227664E+00  0.00000000E+00
    9251  5.39392138E-02  2.91339763E-03  8.55631157E-06  6.63979471E-01  2.46615001E-25  0.00000000E+00 -6.09293875E+00 -5.84227680E+00  0.00000000E+00
    9261  5.39386729E-02  2.91333086E-03  8.55577692E-06  6.63985067E-01  2.46091157E-25  0.00000000E+00 -6.09293893E+00 -5.84227697E+00  0.00000000E+00
    9271  5.39381329E-02  2.91326422E-03  8.55524349E-06  6.63990645E-01  2.45568996E-25  0.00000000E+00 -6.09293910E+00 -5.84227714E+00  0.00000000E+00
    9281  5.39375941E-02  2.91319775E-03  8.55471148E-06  6.63996206E-01  2.45048501E-25  0.00000000E+00 -6.09293927E+00 -5.84227730E+00  0.00000000E+00
    9291  5.39370569E-02  2.91313147E-03  8.55418110E-06  6.64001750E-01  2.44529654E-25  0.00000000E+00 -6.09293944E+00 -5.84227746E+00  0.00000000E+00
    9301  5.39365216E-02  2.91306543E-03  8.55365253E-06  6.64007277E-01  2.44012439E-25  0.00000000E+00 -6.09293962E+00 -5.84227761E+00  0.00000000E+00
    9311  5.39359885E-02  2.91299964E-03  8.55312593E-06  6.64012787E-01  2.43496841E-25  0.00000000E+00 -6.09293979E+00 -5.84227776E+00  0.00000000E+00
    9321  5.39354578E-02  2.91293414E-03  8.55260145E-06  6.64018280E-01  2.42982844E-25  0.00000000E+00 -6.09293996E+00 -5.84227792E+00  0.00000000E+00
    9331  5.39349297E-02  2.91286895E-03  8.55207923E-06  6.64023757E-01  2.42470436E-25  0.00000000E+00 -6.09294013E+00 -5.84227806E+00  0.00000000E+00
    9341  5.39344044E-02  2.91280408E-03  8.55155934E-06  6.64029218E-01  2.41959605E-25  0.00000000E+00 -6.09294030E+00 -5.84227821E+00  0.00000000E+00
    9351  5.39338820E-02  2.91273955E-03  8.55104188E-06  6.64034663E-01  2.41450341E-25  0.00000000E+00 -6.09294047E+00 -5.84227835E+00  0.00000000E+00
    9361  5.39333625E-02  2.91267537E-03  8.55052688E-06  6.64040092E-01  2.40942635E-25  0.00000000E+00 -6.09294064E+00 -5.84227849E+00  0.00000000E+00
    9371  5.39328461E-02  2.91261154E-03  8.55001435E-06  6.64045504E-01  2.40436480E-25  0.00000000E+00 -6.09294080E+00 -5.84227863E+00  0.00000000E+00
    9381  5.39323326E-02  2.91254805E-03  8.54950427E-06  6.64050901E-01  2.39931869E-25  0.00000000E+00 -6.09294097E+00 -5.84227877E+00  0.00000000E+00
    9391  5.39318220E-02  2.91248490E-03  8.54899661E-06  6.64056282E-01  2.39428800E-25  0.00000000E+00 -6.09294114E+00 -5.84227890E+00  0.00000000E+00
    9401  5.39313142E-02  2.91242208E-03  8.54849130E-06  6.64061647E-01  2.38927267E-25  0.00000000E+00 -6.09294131E+00 -5.84227904E+00  0.00000000E+00
    9411  5.39308091E-02  2.91235958E-03  8.54798826E-06  6.64066996E-01  2.38427269E-25  0.00000000E+00 -6.09294147E+00 -5.84227917E+00  0.00000000E+00
    9421  5.39303066E-02  2.91229737E-03  8.54748739E-06  6.64072329E-01  2.37928802E-25  0.00000000E+00 -6.09294164E+00 -5.84227929E+00  0.00000000E+00
    9431  5.39298064E-02  2.91223544E-03  8.54698858E-06  6.64077647E-01  2.37431868E-25  0.00000000E+00 -6.09294180E+00 -5.84227942E+00  0.00000000E+00
    9441  5.39293083E-02  2.91217376E-03  8.54649169E-06  6.64082948E-01  2.36936464E-25  0.00000000E+00 -6.09294197E+00 -5.84227954E+00  0.00000000E+00
    9451  5.39288121E-02  2.91211232E-03  8.54599658E-06  6.64088234E-01  2.36442592E-25  0.00000000E+00 -6.09294213E+00 -5.84227967E+00  0.00000000E+00
    9461  5.39283177E-02  2.91205108E-03  8.54550311E-06  6.64093504E-01  2.35950251E-25  0.00000000E+00 -6.09294229E+00 -5.84227979E+00  0.00000000E+00
    9471  5.39278246E-02  2.91199003E-03  8.54501113E-06  6.64098757E-01  2.35459441E-25  0.00000000E+00 -6.09294246E+00 -5.84227991E+00  0.00000000E+00
    9481  5.39273328E-02  2.91192913E-03  8.54452050E-06  6.64103995E-01  2.34970164E-25  0.00000000E+00 -6.09294262E+00 -5.84228002E+00  0.00000000E+00
    9491  5.39268421E-02  2.91186837E-03  8.54403109E-06  6.64109216E-01  2.34482417E-25  0.00000000E+00 -6.09294278E+00 -5.84228014E+00  0.00000000E+00
    9501  5.39263521E-02  2.91180772E-03  8.54354276E-06  6.64114422E-01  2.33996202E-25  0.00000000E+00 -6.09294294E+00 -5.84228026E+00  0.00000000E+00
    9511  5.39258627E-02  2.91174716E-03  8.54305541E-06  6.64119611E-01  2.33511516E-25  0.00000000E+00 -6.09294310E+00 -5.84228037E+00  0.00000000E+00
    9521  5.39253738E-02  2.91168668E-03  8.54256892E-06  6.64124785E-01  2.33028357E-25  0.00000000E+00 -6.09294326E+00 -5.84228048E+00  0.00000000E+00
    9531  5.39248853E-02  2.91162626E-03  8.54208323E-06  6.64129942E-01  2.32546723E-25  0.00000000E+00 -6.09294342E+00 -5.84228059E+00  0.00000000E+00
    9541  5.39243970E-02  2.91156589E-03  8.54159827E-06  6.64135083E-01  2.32066610E-25  0.00000000E+00 -6.09294358E+00 -5.84228071E+00  0.00000000E+00
    9551  5.39239089E-02  2.91150556E-03  8.54111399E-06  6.64140208E-01  2.31588015E-25  0.00000000E+00 -6.09294374E+00 -5.84228082E+00  0.00000000E+00
    9561  5.39234209E-02  2.91144528E-03  8.54063035E-06  6.64145318E-01  2.31110932E-25  0.00000000E+00 -6.09294390E+00 -5.84228092E+00  0.00000000E+00
    9571  5.39229330E-02  2.91138502E-03  8.54014733E-06  6.64150411E-01  2.30635355E-25  0.00000000E+00 -6.09294406E+00 -5.84228103E+00  0.00000000E+00
    9581  5.39224452E-02  2.91132480E-03  8.53966493E-06  6.64155489E-01  2.30161279E-25  0.00000000E+00 -6.09294421E+00 -5.84228114E+00  0.00000000E+00
    9591  5.39219575E-02  2.91126462E-03  8.53918317E-06  6.64160550E-01  2.29688697E-25  0.00000000E+00 -6.09294437E+00 -5.84228125E+00  0.00000000E+00
    9601  5.39214699E-02  2.91120448E-03  8.53870208E-06  6.64165596E-01  2.29217600E-25  0.00000000E+00 -6.09294453E+00 -5.84228136E+00  0.00000000E+00
    9611  5.39209826E-02  2.91114439E-03  8.53822169E-06  6.64170627E-01  2.28747981E-25  0.00000000E+00 -6.09294468E+00 -5.84228146E+00  0.00000000E+00
    9621  5.39204956E-02  2.91108436E-03  8.53774205E-06  6.64175642E-01  2.28279831E-25  0.00000000E+00 -6.09294484E+00 -5.84228157E+00  0.00000000E+00
    9631  5.39200090E-02  2.91102439E-03  8.53726321E-06  6.64180641E-01  2.27813142E-25  0.00000000E+00 -6.09294499E+00 -5.84228168E+00  0.00000000E+00
    9641  5.39195229E-02  2.91096450E-03  8.53678520E-06  6.64185625E-01  2.27347905E-25  0.00000000E+00 -6.09294515E+00 -5.84228179E+00  0.00000000E+00
    9651  5.39190373E-02  2.91090469E-03  8.53630809E-06  6.64190594E-01  2.26884113E-25  0.00000000E+00 -6.09294530E+00 -5.84228189E+00  0.00000000E+00
    9661  5.39185523E-02  2.91084496E-03  8.53583189E-06  6.64195548E-01  2.26421757E-25  0.00000000E+00 -6.09294546E+00 -5.84228200E+00  0.00000000E+00
    9671  5.39180680E-02  2.91078534E-03  8.53535666E-06  6.64200487E-01  2.25960829E-25  0.00000000E+00 -6.09294561E+00 -5.84228211E+00  0.00000000E+00
    9681  5.39175844E-02  2.91072581E-03  8.53488242E-06  6.64205411E-01  2.25501323E-25  0.00000000E+00 -6.09294576E+00 -5.84228222E+00  0.00000000E+00
    9691  5.39171016E-02  2.91066639E-03  8.53440920E-06  6.64210320E-01  2.25043229E-25  0.00000000E+00 -6.09294591E+00 -5.84228233E+00  0.00000000E+00
    9701  5.39166196E-02  2.91060709E-03  8.53393706E-06  6.64215215E-01  2.24586542E-25  0.00000000E+00 -6.09294606E+00 -5.84228243E+00  0.00000000E+00
    9711  5.39161386E-02  2.91054791E-03  8.53346601E-06  6.64220094E-01  2.24131252E-25  0.00000000E+00 -6.09294622E+00 -5.84228254E+00  0.00000000E+00
    9721  5.39156585E-02  2.91048886E-03  8.53299610E-06  6.64224959E-01  2.23677353E-25  0.00000000E+00 -6.09294637E+00 -5.84228265E+00  0.00000000E+00
    9731  5.39151795E-02  2.91042994E-03  8.53252738E-06  6.64229810E-01  2.23224836E-25  0.00000000E+00 -6.09294652E+00 -5.84228276E+00  0.00000000E+00
    9741  5.39147016E-02  2.91037117E-03  8.53205989E-06  6.64234646E-01  2.22773693E-25  0.00000000E+00 -6.09294667E+00 -5.84228287E+00  0.00000000E+00
    9751  5.39142249E-02  2.91031255E-03  8.53159366E-06  6.64239468E-01  2.22323917E-25  0.00000000E+00 -6.09294682E+00 -5.84228299E+00  0.00000000E+00
    9761  5.39137495E-02  2.91025409E-03  8.53112875E-06  6.64244275E-01  2.21875500E-25  0.00000000E+00 -6.09294696E+00 -5.84228310E+00  0.00000000E+00
    9771  5.39132754E-02  2.91019579E-03  8.53066519E-06  6.64249069E-01  2.21428435E-25  0.00000000E+00 -6.09294711E+00 -5.84228321E+00  0.00000000E+00
    9781  5.39128027E-02  2.91013767E-03  8.53020301E-06  6.64253848E-01  2.20982714E-25  0.00000000E+00 -6.09294726E+00 -5.84228332E+00  0.00000000E+00
    9791  5.39123315E-02  2.91007972E-03  8.52974223E-06  6.64258614E-01  2.20538330E-25  0.00000000E+00 -6.09294741E+00 -5.84228344E+00  0.00000000E+00
    9801  5.39118617E-02  2.91002195E-03  8.52928289E-06  6.64263365E-01  2.20095278E-25  0.00000000E+00 -6.09294756E+00 -5.84228355E+00  0.00000000E+00
    9811  5.39113934E-02  2.90996437E-03  8.52882496E-06  6.64268103E-01  2.19653552E-25  0.00000000E+00 -6.09294770E+00 -5.84228366E+00  0.00000000E+00
    9821  5.39109265E-02  2.90990696E-03  8.52836846E-06  6.64272826E-01  2.19213146E-25  0.00000000E+00 -6.09294785E+00 -5.84228378E+00  0.00000000E+00
    9831  5.39104611E-02  2.90984973E-03  8.52791334E-06  6.64277536E-01  2.18774056E-25  0.00000000E+00 -6.09294799E+00 -5.84228389E+00  0.00000000E+00
    9841  5.39099970E-02  2.90979266E-03  8.52745957E-06  6.64282233E-01  2.18336279E-25  0.00000000E+00 -6.09294814E+00 -5.84228401E+00  0.00000000E+00
    9851  5.39095342E-02  2.90973575E-03  8.52700710E-06  6.64286915E-01  2.17899811E-25  0.00000000E+00 -6.09294828E+00 -5.84228413E+00  0.00000000E+00
    9861  5.39090725E-02  2.90967899E-03  8.52655585E-06  6.64291584E-01  2.17464651E-25  0.00000000E+00 -6.09294843E+00 -5.84228424E+00  0.00000000E+00
    9871  5.39086119E-02  2.90962237E-03  8.52610573E-06  6.64296239E-01  2.17030798E-25  0.00000000E+00 -6.09294857E+00 -5.84228436E+00  0.00000000E+00
    9881  5.39081521E-02  2.90956585E-03  8.52565666E-06  6.64300880E-01  2.16598249E-25  0.00000000E+00 -6.09294871E+00 -5.84228448E+00  0.00000000E+00
    9891  5.39076931E-02  2.90950943E-03  8.52520851E-06  6.64305508E-01  2.16167005E-25  0.00000000E+00 -6.09294886E+00 -5.84228460E+00  0.00000000E+00
    9901  5.39072345E-02  2.90945309E-03  8.52476117E-06  6.64310122E-01  2.15737066E-25  0.00000000E+00 -6.09294900E+00 -5.84228472E+00  0.00000000E+00
    9911  5.39067762E-02  2.90939681E-03  8.52431452E-06  6.64314722E-01  2.15308432E-25  0.00000000E+00 -6.09294914E+00 -5.84228484E+00  0.00000000E+00
    9921  5.39063181E-02  2.90934055E-03  8.52386842E-06  6.64319308E-01  2.14881104E-25  0.00000000E+00 -6.09294928E+00 -5.84228496E+00  0.00000000E+00
    9931  5.39058598E-02  2.90928431E-03  8.52342275E-06  6.64323880E-01  2.14455082E-25  0.00000000E+00 -6.09294943E+00 -5.84228508E+00  0.00000000E+00
    9941  5.39054013E-02  2.90922805E-03  8.52297738E-06  6.64328439E-01  2.14030366E-25  0.00000000E+00 -6.09294957E+00 -5.84228520E+00  0.00000000E+00
    9951  5.39049422E-02  2.90917176E-03  8.52253219E-06  6.64332984E-01  2.13606957E-25  0.00000000E+00 -6.09294971E+00 -5.84228532E+00  0.00000000E+00
    9961  5.39044825E-02  2.90911542E-03  8.52208706E-06  6.64337514E-01  2.13184856E-25  0.00000000E+00 -6.09294985E+00 -5.84228545E+00  0.00000000E+00
    9971  5.39040219E-02  2.90905901E-03  8.52164188E-06  6.64342031E-01  2.12764061E-25  0.00000000E+00 -6.09294999E+00 -5.84228557E+00  0.00000000E+00
    9981  5.39035602E-02  2.90900251E-03  8.52119656E-06  6.64346534E-01  2.12344573E-25  0.00000000E+00 -6.09295013E+00 -5.84228570E+00  0.00000000E+00
    9991  5.39030975E-02  2.90894591E-03  8.52075100E-06  6.64351023E-01  2.11926390E-25  0.00000000E+00 -6.09295026E+00 -5.84228582E+00  0.00000000E+00
   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  1.88186326E-01  3.54140934E-02  1.25415801E-03  6.66666667E-01  1.19507964E-37  0.00000000E+00 -5.44732938E+00 -5.25912517E+00  0.00000000E+00
      11  1.68708660E-01  2.85523742E-02  8.25866059E-04  6.62321111E-01  5.59173207E-24  0.00000000E+00 -6.04626691E+00 -5.81686576E+00  0.00000000E+00
      21  1.56010826E-01  2.44330526E-02  6.07124830E-04  6.60998766E-01  5.83544909E-24  0.00000000E+00 -6.07121503E+00 -5.83831138E+00  0.00000000E+00
      31  1.51792704E-01  2.31001719E-02  5.39894984E-04  6.62745609E-01  3.68455627E-24  0.00000000E+00 -6.07727701E+00 -5.84320305E+00  0.00000000E+00
      41  1.50139993E-01  2.25798051E-02  5.13831847E-04  6.64061805E-01  2.35397377E-24  0.00000000E+00 -6.07977302E+00 -5.84505540E+00  0.00000000E+00
      51  1.49189745E-01  2.22837986E-02  4.99317881E-04  6.64820526E-01  1.63328860E-24  0.00000000E+00 -6.08108342E+00 -5.84593191E+00  0.00000000E+00
      61  1.48480039E-01  2.20658982E-02  4.88944561E-04  6.65269608E-01  1.21949141E-24  0.00000000E+00 -6.08187438E+00 -5.84639466E+00  0.00000000E+00
      71  1.47900867E-01  2.18901091E-02  4.80775003E-04  6.65554950E-01  9.61988852E-25  0.00000000E+00 -6.08239697E+00 -5.84665184E+00  0.00000000E+00
      81  1.47413586E-01  2.17434476E-02  4.74079667E-04  6.65748578E-01  7.90028519E-25  0.00000000E+00 -6.08276490E+00 -5.84679729E+00  0.00000000E+00
      91  1.46996866E-01  2.16188089E-02  4.68465800E-04  6.65887203E-01  6.68442700E-25  0.00000000E+00 -6.08303645E+00 -5.84687857E+00  0.00000000E+00
     101  1.46636334E-01  2.15114997E-02  4.63682840E-04  6.65990829E-01  5.78424847E-25  0.00000000E+00 -6.08324435E+00 -5.84692155E+00  0.00000000E+00
     111  1.46321636E-01  2.14181954E-02  4.59558746E-04  6.66071082E-01  5.09216218E-25  0.00000000E+00 -6.08340825E+00 -5.84694093E+00  0.00000000E+00
     121  1.46045120E-01  2.13364696E-02  4.55970901E-04  6.66135109E-01  4.54293001E-25  0.00000000E+00 -6.08354063E+00 -5.84694535E+00  0.00000000E+00
     131  1.45801034E-01  2.12645151E-02  4.52829595E-04  6.66187513E-01  4.09503682E-25  0.00000000E+00 -6.08364979E+00 -5.84694005E+00  0.00000000E+00
     141  1.45584964E-01  2.12009550E-02  4.50067465E-04  6.66231369E-01  3.72104173E-25  0.00000000E+00 -6.08374148E+00 -5.84692821E+00  0.00000000E+00
     151  1.45393422E-01  2.11447089E-02  4.47632385E-04  6.66268789E-01  3.40229172E-25  0.00000000E+00 -6.08381975E+00 -5.84691180E+00  0.00000000E+00
     161  1.45223560E-01  2.10949002E-02  4.45482643E-04  6.66301248E-01  3.12585382E-25  0.00000000E+00 -6.08388760E+00 -5.84689203E+00  0.00000000E+00
     171  1.45072965E-01  2.10507925E-02  4.43583706E-04  6.66329796E-01  2.88263472E-25  0.00000000E+00 -6.08394724E+00 -5.84686962E+00  0.00000000E+00
     181  1.44939519E-01  2.10117442E-02  4.41905951E-04  6.66355181E-01  2.66618488E-25  0.00000000E+00 -6.08400034E+00 -5.84684500E+00  0.00000000E+00
     191  1.44821280E-01  2.09771711E-02  4.40422860E-04  6.66377943E-01  2.47192760E-25  0.00000000E+00 -6.08404820E+00 -5.84681838E+00  0.00000000E+00
     201  1.44716362E-01  2.09465121E-02  4.39109400E-04  6.66398461E-01  2.29665507E-25  0.00000000E+00 -6.08409180E+00 -5.84678988E+00  0.00000000E+00
     211  1.44622841E-01  2.09191984E-02  4.37940632E-04  6.66417000E-01  2.13817898E-25  0.00000000E+00 -6.08413192E+00 -5.84675953E+00  0.00000000E+00
     221  1.44538684E-01  2.08946339E-02  4.36890803E-04  6.66433739E-01  1.99505652E-25  0.00000000E+00 -6.08416915E+00 -5.84672738E+00  0.00000000E+00
     231  1.44461762E-01  2.08721967E-02  4.35933341E-04  6.66448797E-01  1.86634936E-25  0.00000000E+00 -6.08420392E+00 -5.84669348E+00  0.00000000E+00
     241  1.44389942E-01  2.08512669E-02  4.35041950E-04  6.66462257E-01  1.75140706E-25  0.00000000E+00 -6.08423658E+00 -5.84665794E+00  0.00000000E+00
     251  1.44321261E-01  2.08312744E-02  4.34192562E-04  6.66474193E-01  1.64968459E-25  0.00000000E+00 -6.08426734E+00 -5.84662095E+00  0.00000000E+00
     261  1.44254098E-01  2.08117501E-02  4.33365416E-04  6.66484678E-01  1.56060317E-25  0.00000000E+00 -6.08429641E+00 -5.84658278E+00  0.00000000E+00
     271  1.44187298E-01  2.07923584E-02  4.32546371E-04  6.66493798E-01  1.48345951E-25  0.00000000E+00 -6.08432389E+00 -5.84654374E+00  0.00000000E+00
     281  1.44120175E-01  2.07729000E-02  4.31726984E-04  6.66501658E-01  1.41738905E-25  0.00000000E+00 -6.08434992E+00 -5.84650417E+00  0.00000000E+00
     291  1.44052434E-01  2.07532890E-02  4.30903536E-04  6.66508374E-01  1.36138409E-25  0.00000000E+00 -6.08437458E+00 -5.84646439E+00  0.00000000E+00
     301  1.43984054E-01  2.07335178E-02  4.30075554E-04  6.66514070E-01  1.31435285E-25  0.00000000E+00 -6.08439797E+00 -5.84642469E+00  0.00000000E+00
     311  1.43915169E-01  2.07136229E-02  4.29244409E-04  6.66518872E-01  1.27519245E-25  0.00000000E+00 -6.08442017E+00 -5.84638533E+00  0.00000000E+00
     321  1.43845977E-01  2.06936602E-02  4.28412270E-04  6.66522896E-01  1.24285115E-25  0.00000000E+00 -6.08444127E+00 -5.84634648E+00  0.00000000E+00
     331  1.43776691E-01  2.06736893E-02  4.27581473E-04  6.66526251E-01  1.21636761E-25  0.00000000E+00 -6.08446134E+00 -5.84630828E+00  0.00000000E+00
     341  1.43707509E-01  2.06537662E-02  4.26754196E-04  6.66529031E-01  1.19488752E-25  0.00000000E+00 -6.08448044E+00 -5.84627083E+00  0.00000000E+00
     351  1.43638606E-01  2.06339396E-02  4.25932342E-04  6.66531319E-01  1.17766429E-25  0.00000000E+00 -6.08449866E+00 -5.84623418E+00  0.00000000E+00
     361  1.43570131E-01  2.06142510E-02  4.25117510E-04  6.66533188E-01  1.16405114E-25  0.00000000E+00 -6.08451605E+00 -5.84619837E+00  0.00000000E+00
     371  1.43502206E-01  2.05947348E-02  4.24311024E-04  6.66534698E-01  1.15349016E-25  0.00000000E+00 -6.08453267E+00 -5.84616340E+00  0.00000000E+00
     381  1.43434935E-01  2.05754194E-02  4.23513958E-04  6.66535905E-01  1.14550101E-25  0.00000000E+00 -6.08454858E+00 -5.84612928E+00  0.00000000E+00
     391  1.43368400E-01  2.05563277E-02  4.22727172E-04  6.66536853E-01  1.13967098E-25  0.00000000E+00 -6.08456381E+00 -5.84609598E+00  0.00000000E+00
     401  1.43302669E-01  2.05374780E-02  4.21951339E-04  6.66537583E-01  1.13564618E-25  0.00000000E+00 -6.08457842E+00 -5.84606348E+00  0.00000000E+00
     411  1.43237793E-01  2.05188844E-02  4.21186969E-04  6.66538129E-01  1.13312411E-25  0.00000000E+00 -6.08459244E+00 -5.84603176E+00  0.00000000E+00
     421  1.43173813E-01  2.05005576E-02  4.20434431E-04  6.66538520E-01  1.13184707E-25  0.00000000E+00 -6.08460592E+00 -5.84600079E+00  0.00000000E+00
     431  1.43110756E-01  2.04825050E-02  4.19693968E-04  6.66538781E-01  1.13159636E-25  0.00000000E+00 -6.08461889E+00 -5.84597053E+00  0.00000000E+00
     441  1.43048642E-01  2.04647315E-02  4.18965722E-04  6.66538933E-01  1.13218716E-25  0.00000000E+00 -6.08463138E+00 -5.84594096E+00  0.00000000E+00
     451  1.42987482E-01  2.04472396E-02  4.18249742E-04  6.66538993E-01  1.13346384E-25  0.00000000E+00 -6.08464341E+00 -5.84591203E+00  0.00000000E+00
     461  1.42927280E-01  2.04300298E-02  4.17546004E-04  6.66538978E-01  1.13529583E-25  0.00000000E+00 -6.08465502E+00 -5.84588373E+00  0.00000000E+00
     471  1.42868034E-01  2.04131013E-02  4.16854423E-04  6.66538900E-01  1.13757404E-25  0.00000000E+00 -6.08466624E+00 -5.84585601E+00  0.00000000E+00
     481  1.42809738E-01  2.03964517E-02  4.16174863E-04  6.66538769E-01  1.14020758E-25  0.00000000E+00 -6.08467708E+00 -5.84582885E+00  0.00000000E+00
     491  1.42752382E-01  2.03800777E-02  4.15507147E-04  6.66538596E-01  1.14312102E-25  0.00000000E+00 -6.08468756E+00 -5.84580221E+00  0.00000000E+00
     501  1.42695953E-01  2.03639750E-02  4.14851069E-04  6.66538386E-01  1.14625199E-25  0.00000000E+00 -6.08469771E+00 -5.84577608E+00  0.00000000E+00
     511  1.42640435E-01  2.03481390E-02  4.14206397E-04  6.66538148E-01  1.14954915E-25  0.00000000E+00 -6.08470754E+00 -5.84575042E+00  0.00000000E+00
     521  1.42585810E-01  2.03325641E-02  4.13572882E-04  6.66537886E-01  1.15297041E-25  0.00000000E+00 -6.08471708E+00 -5.84572522E+00  0.00000000E+00
     531  1.42532060E-01  2.03172447E-02  4.12950260E-04  6.66537604E-01  1.15648150E-25  0.00000000E+00 -6.08472633E+00 -5.84570044E+00  0.00000000E+00
     541  1.42479165E-01  2.03021748E-02  4.12338259E-04  6.66537306E-01  1.16005471E-25  0.00000000E+00 -6.08473531E+00 -5.84567607E+00  0.00000000E+00
     551  1.42427104E-01  2.02873481E-02  4.11736601E-04  6.66536995E-01  1.16366784E-25  0.00000000E+00 -6.08474404E+00 -5.84565209E+00  0.00000000E+00
     561  1.42375857E-01  2.02727584E-02  4.11145006E-04  6.66536675E-01  1.16730332E-25  0.00000000E+00 -6.08475253E+00 -5.84562847E+00  0.00000000E+00
     571  1.42325400E-01  2.02583992E-02  4.10563190E-04  6.66536345E-01  1.17094751E-25  0.00000000E+00 -6.08476079E+00 -5.84560520E+00  0.00000000E+00
     581  1.42275713E-01  2.02442641E-02  4.09990872E-04  6.66536009E-01  1.17459004E-25  0.00000000E+00 -6.08476883E+00 -5.84558227E+00  0.00000000E+00
     591  1.42226775E-01  2.02303468E-02  4.09427772E-04  6.66535668E-01  1.17822335E-25  0.00000000E+00 -6.08477666E+00 -5.84555965E+00  0.00000000E+00
     601  1.42178563E-01  2.02166409E-02  4.08873615E-04  6.66535322E-01  1.18184220E-25  0.00000000E+00 -6.08478430E+00 -5.84553734E+00  0.00000000E+00
     611  1.42131056E-01  2.02031400E-02  4.08328125E-04  6.66534973E-01  1.18544335E-25  0.00000000E+00 -6.08479174E+00 -5.84551531E+00  0.00000000E+00
     621  1.42084233E-01  2.01898380E-02  4.07791036E-04  6.66534620E-01  1.18902527E-25  0.00000000E+00 -6.08479901E+00 -5.84549356E+00  0.00000000E+00
     631  1.42038073E-01  2.01767286E-02  4.07262082E-04  6.66534264E-01  1.19258782E-25  0.00000000E+00 -6.08480611E+00 -5.84547207E+00  0.00000000E+00
     641  1.41992556E-01  2.01638060E-02  4.06741005E-04  6.66533906E-01  1.19613214E-25  0.00000000E+00 -6.08481305E+00 -5.84545083E+00  0.00000000E+00
     651  1.41947660E-01  2.01510640E-02  4.06227550E-04  6.66533545E-01  1.19966039E-25  0.00000000E+00 -6.08481983E+00 -5.84542984E+00  0.00000000E+00
     661  1.41903367E-01  2.01384970E-02  4.05721469E-04  6.66533182E-01  1.20317561E-25  0.00000000E+00 -6.08482646E+00 -5.84540907E+00  0.00000000E+00
     671  1.41859656E-01  2.01260991E-02  4.05222518E-04  6.66532816E-01  1.20668164E-25  0.00000000E+00 -6.08483295E+00 -5.84538852E+00  0.00000000E+00
     681  1.41816509E-01  2.01138648E-02  4.04730459E-04  6.66532447E-01  1.21018297E-25  0.00000000E+00 -6.08483930E+00 -5.84536819E+00  0.00000000E+00
     691  1.41773905E-01  2.01017885E-02  4.04245060E-04  6.66532074E-01  1.21368465E-25  0.00000000E+00 -6.08484552E+00 -5.84534805E+00  0.00000000E+00
     701  1.41731828E-01  2.00898649E-02  4.03766093E-04  6.66531698E-01  1.21719223E-25  0.00000000E+00 -6.08485162E+00 -5.84532811E+00  0.00000000E+00
     711  1.41690258E-01  2.00780887E-02  4.03293334E-04  6.66531317E-01  1.22071169E-25  0.00000000E+00 -6.08485760E+00 -5.84530836E+00  0.00000000E+00
     721  1.41649177E-01  2.00664546E-02  4.02826567E-04  6.66530932E-01  1.22424936E-25  0.00000000E+00 -6.08486347E+00 -5.84528878E+00  0.00000000E+00
     731  1.41608569E-01  2.00549578E-02  4.02365580E-04  6.66530541E-01  1.22781189E-25  0.00000000E+00 -6.08486923E+00 -5.84526938E+00  0.00000000E+00
     741  1.41568416E-01  2.00435931E-02  4.01910164E-04  6.66530145E-01  1.23140621E-25  0.00000000E+00 -6.08487488E+00 -5.84525013E+00  0.00000000E+00
     751  1.41528701E-01  2.00323557E-02  4.01460116E-04  6.66529742E-01  1.23503948E-25  0.00000000E+00 -6.08488044E+00 -5.84523105E+00  0.00000000E+00
     761  1.41489407E-01  2.00212409E-02  4.01015238E-04  6.66529331E-01  1.23871906E-25  0.00000000E+00 -6.08488590E+00 -5.84521211E+00  0.00000000E+00
     771  1.41450520E-01  2.00102440E-02  4.00575337E-04  6.66528913E-01  1.24245251E-25  0.00000000E+00 -6.08489127E+00 -5.84519332E+00  0.00000000E+00
     781  1.41412022E-01  1.99993604E-02  4.00140223E-04  6.66528486E-01  1.24624750E-25  0.00000000E+00 -6.08489655E+00 -5.84517466E+00  0.00000000E+00
     791  1.41373898E-01  1.99885857E-02  3.99709711E-04  6.66528049E-01  1.25011187E-25  0.00000000E+00 -6.08490174E+00 -5.84515614E+00  0.00000000E+00
     801  1.41336133E-01  1.99779156E-02  3.99283620E-04  6.66527603E-01  1.25405355E-25  0.00000000E+00 -6.08490686E+00 -5.84513774E+00  0.00000000E+00
