   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.81587308E-01  7.92914120E-02  6.28712801E-03  6.66666667E-01 -2.02899294E-37  0.00000000E+00 -5.44476834E+00 -5.25853726E+00  0.00000000E+00
    3181  2.60881848E-01  6.80885341E-02  4.64416213E-03  6.66083292E-01  1.81874040E-24  0.00000000E+00 -6.08857772E+00 -5.84625641E+00  0.00000000E+00
    3191  2.60854636E-01  6.80742716E-02  4.64220165E-03  6.66084376E-01  1.81468733E-24  0.00000000E+00 -6.08858250E+00 -5.84624279E+00  0.00000000E+00
    3201  2.60827275E-01  6.80599357E-02  4.64023230E-03  6.66085407E-01  1.81079860E-24  0.00000000E+00 -6.08858729E+00 -5.84622915E+00  0.00000000E+00
    3211  2.60799772E-01  6.80455293E-02  4.63825445E-03  6.66086389E-01  1.80707071E-24  0.00000000E+00 -6.08859208E+00 -5.84621551E+00  0.00000000E+00
    3221  2.60772139E-01  6.80310596E-02  4.63626908E-03  6.66087323E-01  1.80349530E-24  0.00000000E+00 -6.08859687E+00 -5.84620187E+00  0.00000000E+00
    3231  2.60744398E-01  6.80165369E-02  4.63427750E-03  6.66088213E-01  1.80006090E-24  0.00000000E+00 -6.08860164E+00 -5.84618823E+00  0.00000000E+00
    3241  2.60716570E-01  6.80019726E-02  4.63228126E-03  6.66089064E-01  1.79675423E-24  0.00000000E+00 -6.08860640E+00 -5.84617462E+00  0.00000000E+00
    3251  2.60688679E-01  6.79873791E-02  4.63028194E-03  6.66089879E-01  1.79356121E-24  0.00000000E+00 -6.08861115E+00 -5.84616103E+00  0.00000000E+00
    3261  2.60660750E-01  6.79727685E-02  4.62828116E-03  6.66090664E-01  1.79046761E-24  0.00000000E+00 -6.08861587E+00 -5.84614746E+00  0.00000000E+00
    3271  2.60632805E-01  6.79581527E-02  4.62628048E-03  6.66091423E-01  1.78745952E-24  0.00000000E+00 -6.08862057E+00 -5.84613393E+00  0.00000000E+00
    3281  2.60604867E-01  6.79435429E-02  4.62428135E-03  6.66092161E-01  1.78452371E-24  0.00000000E+00 -6.08862525E+00 -5.84612044E+00  0.00000000E+00
    3291  2.60576955E-01  6.79289496E-02  4.62228513E-03  6.66092881E-01  1.78164784E-24  0.00000000E+00 -6.08862990E+00 -5.84610699E+00  0.00000000E+00
    3301  2.60549088E-01  6.79143821E-02  4.62029306E-03  6.66093586E-01  1.77882055E-24  0.00000000E+00 -6.08863452E+00 -5.84609359E+00  0.00000000E+00
    3311  2.60521283E-01  6.78998491E-02  4.61830627E-03  6.66094281E-01  1.77603157E-24  0.00000000E+00 -6.08863911E+00 -5.84608025E+00  0.00000000E+00
    3321  2.60493555E-01  6.78853582E-02  4.61632573E-03  6.66094969E-01  1.77327173E-24  0.00000000E+00 -6.08864367E+00 -5.84606695E+00  0.00000000E+00
    3331  2.60465917E-01  6.78709159E-02  4.61435231E-03  6.66095651E-01  1.77053292E-24  0.00000000E+00 -6.08864820E+00 -5.84605372E+00  0.00000000E+00
    3341  2.60438381E-01  6.78565283E-02  4.61238679E-03  6.66096330E-01  1.76780807E-24  0.00000000E+00 -6.08865270E+00 -5.84604054E+00  0.00000000E+00
    3351  2.60410956E-01  6.78422002E-02  4.61042979E-03  6.66097009E-01  1.76509103E-24  0.00000000E+00 -6.08865717E+00 -5.84602742E+00  0.00000000E+00
    3361  2.60383650E-01  6.78279361E-02  4.60848189E-03  6.66097688E-01  1.76237655E-24  0.00000000E+00 -6.08866161E+00 -5.84601437E+00  0.00000000E+00
    3371  2.60356471E-01  6.78137395E-02  4.60654354E-03  6.66098370E-01  1.75966016E-24  0.00000000E+00 -6.08866602E+00 -5.84600138E+00  0.00000000E+00
    3381  2.60329425E-01  6.77996134E-02  4.60461514E-03  6.66099055E-01  1.75693811E-24  0.00000000E+00 -6.08867039E+00 -5.84598846E+00  0.00000000E+00
    3391  2.60302517E-01  6.77855604E-02  4.60269701E-03  6.66099745E-01  1.75420727E-24  0.00000000E+00 -6.08867473E+00 -5.84597561E+00  0.00000000E+00
    3401  2.60275751E-01  6.77715825E-02  4.60078941E-03  6.66100440E-01  1.75146504E-24  0.00000000E+00 -6.08867904E+00 -5.84596282E+00  0.00000000E+00
    3411  2.60249130E-01  6.77576814E-02  4.59889255E-03  6.66101141E-01  1.74870932E-24  0.00000000E+00 -6.08868332E+00 -5.84595010E+00  0.00000000E+00
    3421  2.60222657E-01  6.77438584E-02  4.59700660E-03  6.66101848E-01  1.74593841E-24  0.00000000E+00 -6.08868757E+00 -5.84593745E+00  0.00000000E+00
    3431  2.60196334E-01  6.77301145E-02  4.59513167E-03  6.66102563E-01  1.74315097E-24  0.00000000E+00 -6.08869178E+00 -5.84592486E+00  0.00000000E+00
    3441  2.60170162E-01  6.77164505E-02  4.59326787E-03  6.66103285E-01  1.74034596E-24  0.00000000E+00 -6.08869596E+00 -5.84591235E+00  0.00000000E+00
    3451  2.60144143E-01  6.77028669E-02  4.59141524E-03  6.66104014E-01  1.73752258E-24  0.00000000E+00 -6.08870011E+00 -5.84589990E+00  0.00000000E+00
    3461  2.60118277E-01  6.76893641E-02  4.58957385E-03  6.66104751E-01  1.73468028E-24  0.00000000E+00 -6.08870423E+00 -5.84588752E+00  0.00000000E+00
    3471  2.60092564E-01  6.76759423E-02  4.58774370E-03  6.66105497E-01  1.73181867E-24  0.00000000E+00 -6.08870832E+00 -5.84587521E+00  0.00000000E+00
    3481  2.60067006E-01  6.76626015E-02  4.58592479E-03  6.66106250E-01  1.72893750E-24  0.00000000E+00 -6.08871238E+00 -5.84586297E+00  0.00000000E+00
    3491  2.60041601E-01  6.76493417E-02  4.58411711E-03  6.66107011E-01  1.72603667E-24  0.00000000E+00 -6.08871640E+00 -5.84585080E+00  0.00000000E+00
    3501  2.60016350E-01  6.76361627E-02  4.58232065E-03  6.66107780E-01  1.72311618E-24  0.00000000E+00 -6.08872040E+00 -5.84583869E+00  0.00000000E+00
    3511  2.59991252E-01  6.76230645E-02  4.58053536E-03  6.66108557E-01  1.72017611E-24  0.00000000E+00 -6.08872436E+00 -5.84582666E+00  0.00000000E+00
    3521  2.59966307E-01  6.76100466E-02  4.57876120E-03  6.66109342E-01  1.71721662E-24  0.00000000E+00 -6.08872830E+00 -5.84581469E+00  0.00000000E+00
    3531  2.59941514E-01  6.75971088E-02  4.57699812E-03  6.66110134E-01  1.71423792E-24  0.00000000E+00 -6.08873220E+00 -5.84580279E+00  0.00000000E+00
    3541  2.59916873E-01  6.75842506E-02  4.57524607E-03  6.66110935E-01  1.71124027E-24  0.00000000E+00 -6.08873608E+00 -5.84579096E+00  0.00000000E+00
    3551  2.59892382E-01  6.75714718E-02  4.57350499E-03  6.66111743E-01  1.70822396E-24  0.00000000E+00 -6.08873992E+00 -5.84577919E+00  0.00000000E+00
    3561  2.59868041E-01  6.75587718E-02  4.57177481E-03  6.66112558E-01  1.70518933E-24  0.00000000E+00 -6.08874374E+00 -5.84576749E+00  0.00000000E+00
    3571  2.59843850E-01  6.75461502E-02  4.57005548E-03  6.66113381E-01  1.70213671E-24  0.00000000E+00 -6.08874752E+00 -5.84575586E+00  0.00000000E+00
    3581  2.59819807E-01  6.75336066E-02  4.56834691E-03  6.66114212E-01  1.69906649E-24  0.00000000E+00 -6.08875128E+00 -5.84574429E+00  0.00000000E+00
    3591  2.59795911E-01  6.75211404E-02  4.56664905E-03  6.66115049E-01  1.69597903E-24  0.00000000E+00 -6.08875501E+00 -5.84573279E+00  0.00000000E+00
    3601  2.59772162E-01  6.75087512E-02  4.56496182E-03  6.66115894E-01  1.69287473E-24  0.00000000E+00 -6.08875871E+00 -5.84572135E+00  0.00000000E+00
    3611  2.59748558E-01  6.74964385E-02  4.56328515E-03  6.66116745E-01  1.68975397E-24  0.00000000E+00 -6.08876238E+00 -5.84570998E+00  0.00000000E+00
    3621  2.59725099E-01  6.74842017E-02  4.56161897E-03  6.66117603E-01  1.68661717E-24  0.00000000E+00 -6.08876603E+00 -5.84569867E+00  0.00000000E+00
    3631  2.59701783E-01  6.74720403E-02  4.55996321E-03  6.66118468E-01  1.68346472E-24  0.00000000E+00 -6.08876964E+00 -5.84568743E+00  0.00000000E+00
    3641  2.59678610E-01  6.74599539E-02  4.55831779E-03  6.66119339E-01  1.68029701E-24  0.00000000E+00 -6.08877323E+00 -5.84567625E+00  0.00000000E+00
    3651  2.59655579E-01  6.74479419E-02  4.55668264E-03  6.66120216E-01  1.67711445E-24  0.00000000E+00 -6.08877679E+00 -5.84566514E+00  0.00000000E+00
    3661  2.59632688E-01  6.74360038E-02  4.55505769E-03  6.66121100E-01  1.67391743E-24  0.00000000E+00 -6.08878033E+00 -5.84565409E+00  0.00000000E+00
    3671  2.59609938E-01  6.74241391E-02  4.55344286E-03  6.66121990E-01  1.67070634E-24  0.00000000E+00 -6.08878384E+00 -5.84564310E+00  0.00000000E+00
    3681  2.59587326E-01  6.74123473E-02  4.55183808E-03  6.66122885E-01  1.66748157E-24  0.00000000E+00 -6.08878732E+00 -5.84563217E+00  0.00000000E+00
    3691  2.59564852E-01  6.74006279E-02  4.55024329E-03  6.66123787E-01  1.66424350E-24  0.00000000E+00 -6.08879077E+00 -5.84562131E+00  0.00000000E+00
    3701  2.59542515E-01  6.73889804E-02  4.54865841E-03  6.66124694E-01  1.66099251E-24  0.00000000E+00 -6.08879420E+00 -5.84561051E+00  0.00000000E+00
    3711  2.59520314E-01  6.73774043E-02  4.54708338E-03  6.66125607E-01  1.65772896E-24  0.00000000E+00 -6.08879761E+00 -5.84559977E+00  0.00000000E+00
    3721  2.59498248E-01  6.73658991E-02  4.54551811E-03  6.66126525E-01  1.65445323E-24  0.00000000E+00 -6.08880098E+00 -5.84558909E+00  0.00000000E+00
    3731  2.59476316E-01  6.73544643E-02  4.54396255E-03  6.66127448E-01  1.65116567E-24  0.00000000E+00 -6.08880434E+00 -5.84557847E+00  0.00000000E+00
    3741  2.59454518E-01  6.73430994E-02  4.54241662E-03  6.66128377E-01  1.64786664E-24  0.00000000E+00 -6.08880766E+00 -5.84556791E+00  0.00000000E+00
    3751  2.59432851E-01  6.73318040E-02  4.54088025E-03  6.66129311E-01  1.64455649E-24  0.00000000E+00 -6.08881097E+00 -5.84555741E+00  0.00000000E+00
    3761  2.59411317E-01  6.73205775E-02  4.53935339E-03  6.66130249E-01  1.64123555E-24  0.00000000E+00 -6.08881424E+00 -5.84554698E+00  0.00000000E+00
    3771  2.59389913E-01  6.73094196E-02  4.53783595E-03  6.66131193E-01  1.63790416E-24  0.00000000E+00 -6.08881750E+00 -5.84553660E+00  0.00000000E+00
    3781  2.59368638E-01  6.72983297E-02  4.53632788E-03  6.66132141E-01  1.63456265E-24  0.00000000E+00 -6.08882073E+00 -5.84552628E+00  0.00000000E+00
    3791  2.59347493E-01  6.72873073E-02  4.53482912E-03  6.66133094E-01  1.63121135E-24  0.00000000E+00 -6.08882393E+00 -5.84551602E+00  0.00000000E+00
    3801  2.59326475E-01  6.72763521E-02  4.53333958E-03  6.66134051E-01  1.62785057E-24  0.00000000E+00 -6.08882711E+00 -5.84550582E+00  0.00000000E+00
    3811  2.59305585E-01  6.72654635E-02  4.53185922E-03  6.66135012E-01  1.62448062E-24  0.00000000E+00 -6.08883027E+00 -5.84549568E+00  0.00000000E+00
    3821  2.59284820E-01  6.72546412E-02  4.53038797E-03  6.66135978E-01  1.62110181E-24  0.00000000E+00 -6.08883340E+00 -5.84548559E+00  0.00000000E+00
    3831  2.59264182E-01  6.72438846E-02  4.52892577E-03  6.66136948E-01  1.61771444E-24  0.00000000E+00 -6.08883651E+00 -5.84547556E+00  0.00000000E+00
    3841  2.59243668E-01  6.72331933E-02  4.52747254E-03  6.66137922E-01  1.61431880E-24  0.00000000E+00 -6.08883960E+00 -5.84546559E+00  0.00000000E+00
    3851  2.59223277E-01  6.72225670E-02  4.52602824E-03  6.66138900E-01  1.61091520E-24  0.00000000E+00 -6.08884267E+00 -5.84545568E+00  0.00000000E+00
    3861  2.59203010E-01  6.72120050E-02  4.52459280E-03  6.66139882E-01  1.60750390E-24  0.00000000E+00 -6.08884571E+00 -5.84544582E+00  0.00000000E+00
    3871  2.59182864E-01  6.72015071E-02  4.52316615E-03  6.66140867E-01  1.60408519E-24  0.00000000E+00 -6.08884873E+00 -5.84543602E+00  0.00000000E+00
    3881  2.59162841E-01  6.71910728E-02  4.52174825E-03  6.66141857E-01  1.60065935E-24  0.00000000E+00 -6.08885173E+00 -5.84542628E+00  0.00000000E+00
    3891  2.59142937E-01  6.71807017E-02  4.52033903E-03  6.66142849E-01  1.59722664E-24  0.00000000E+00 -6.08885470E+00 -5.84541659E+00  0.00000000E+00
    3901  2.59123154E-01  6.71703933E-02  4.51893843E-03  6.66143846E-01  1.59378733E-24  0.00000000E+00 -6.08885766E+00 -5.84540696E+00  0.00000000E+00
    3911  2.59103489E-01  6.71601473E-02  4.51754639E-03  6.66144845E-01  1.59034169E-24  0.00000000E+00 -6.08886059E+00 -5.84539738E+00  0.00000000E+00
    3921  2.59083943E-01  6.71499632E-02  4.51616286E-03  6.66145848E-01  1.58688996E-24  0.00000000E+00 -6.08886350E+00 -5.84538786E+00  0.00000000E+00
    3931  2.59064514E-01  6.71398407E-02  4.51478777E-03  6.66146854E-01  1.58343240E-24  0.00000000E+00 -6.08886639E+00 -5.84537839E+00  0.00000000E+00
    3941  2.59045202E-01  6.71297792E-02  4.51342108E-03  6.66147863E-01  1.57996926E-24  0.00000000E+00 -6.08886926E+00 -5.84536897E+00  0.00000000E+00
    3951  2.59026005E-01  6.71197785E-02  4.51206272E-03  6.66148876E-01  1.57650079E-24  0.00000000E+00 -6.08887211E+00 -5.84535961E+00  0.00000000E+00
    3961  2.59006924E-01  6.71098381E-02  4.51071263E-03  6.66149891E-01  1.57302721E-24  0.00000000E+00 -6.08887494E+00 -5.84535030E+00  0.00000000E+00
    3971  2.58987958E-01  6.70999577E-02  4.50937078E-03  6.66150909E-01  1.56954876E-24  0.00000000E+00 -6.08887775E+00 -5.84534105E+00  0.00000000E+00
    3981  2.58969105E-01  6.70901368E-02  4.50803709E-03  6.66151929E-01  1.56606569E-24  0.00000000E+00 -6.08888053E+00 -5.84533185E+00  0.00000000E+00
    3991  2.58950365E-01  6.70803750E-02  4.50671151E-03  6.66152953E-01  1.56257821E-24  0.00000000E+00 -6.08888330E+00 -5.84532270E+00  0.00000000E+00
    4001  2.58931737E-01  6.70706721E-02  4.50539399E-03  6.66153979E-01  1.55908655E-24  0.00000000E+00 -6.08888605E+00 -5.84531360E+00  0.00000000E+00
    4011  2.58913221E-01  6.70610275E-02  4.50408448E-03  6.66155007E-01  1.55559093E-24  0.00000000E+00 -6.08888878E+00 -5.84530456E+00  0.00000000E+00
    4021  2.58894816E-01  6.70514409E-02  4.50278293E-03  6.66156038E-01  1.55209156E-24  0.00000000E+00 -6.08889148E+00 -5.84529556E+00  0.00000000E+00
    4031  2.58876521E-01  6.70419120E-02  4.50148927E-03  6.66157071E-01  1.54858867E-24  0.00000000E+00 -6.08889417E+00 -5.84528662E+00  0.00000000E+00
    4041  2.58858335E-01  6.70324403E-02  4.50020346E-03  6.66158107E-01  1.54508245E-24  0.00000000E+00 -6.08889684E+00 -5.84527773E+00  0.00000000E+00
    4051  2.58840258E-01  6.70230255E-02  4.49892545E-03  6.66159144E-01  1.54157313E-24  0.00000000E+00 -6.08889949E+00 -5.84526889E+00  0.00000000E+00
    4061  2.58822289E-01  6.70136673E-02  4.49765519E-03  6.66160184E-01  1.53806089E-24  0.00000000E+00 -6.08890213E+00 -5.84526010E+00  0.00000000E+00
    4071  2.58804427E-01  6.70043652E-02  4.49639261E-03  6.66161226E-01  1.53454594E-24  0.00000000E+00 -6.08890474E+00 -5.84525136E+00  0.00000000E+00
    4081  2.58786672E-01  6.69951189E-02  4.49513768E-03  6.66162270E-01  1.53102849E-24  0.00000000E+00 -6.08890733E+00 -5.84524268E+00  0.00000000E+00
    4091  2.58769023E-01  6.69859281E-02  4.49389034E-03  6.66163316E-01  1.52750871E-24  0.00000000E+00 -6.08890991E+00 -5.84523404E+00  0.00000000E+00
    4101  2.58751480E-01  6.69767924E-02  4.49265055E-03  6.66164363E-01  1.52398681E-24  0.00000000E+00 -6.08891247E+00 -5.84522545E+00  0.00000000E+00
    4111  2.58734041E-01  6.69677114E-02  4.49141824E-03  6.66165413E-01  1.52046296E-24  0.00000000E+00 -6.08891501E+00 -5.84521690E+00  0.00000000E+00
    4121  2.58716706E-01  6.69586847E-02  4.49019339E-03  6.66166464E-01  1.51693737E-24  0.00000000E+00 -6.08891753E+00 -5.84520841E+00  0.00000000E+00
    4131  2.58699474E-01  6.69497121E-02  4.48897592E-03  6.66167517E-01  1.51341020E-24  0.00000000E+00 -6.08892004E+00 -5.84519997E+00  0.00000000E+00
    4141  2.58682345E-01  6.69407932E-02  4.48776580E-03  6.66168571E-01  1.50988164E-24  0.00000000E+00 -6.08892253E+00 -5.84519157E+00  0.00000000E+00
    4151  2.58665318E-01  6.69319277E-02  4.48656298E-03  6.66169627E-01  1.50635186E-24  0.00000000E+00 -6.08892500E+00 -5.84518323E+00  0.00000000E+00
    4161  2.58648392E-01  6.69231151E-02  4.48536741E-03  6.66170684E-01  1.50282105E-24  0.00000000E+00 -6.08892745E+00 -5.84517493E+00  0.00000000E+00
    4171  2.58631567E-01  6.69143552E-02  4.48417905E-03  6.66171743E-01  1.49928936E-24  0.00000000E+00 -6.08892989E+00 -5.84516667E+00  0.00000000E+00
    4181  2.58614842E-01  6.69056476E-02  4.48299783E-03  6.66172803E-01  1.49575697E-24  0.00000000E+00 -6.08893231E+00 -5.84515847E+00  0.00000000E+00
    4191  2.58598217E-01  6.68969921E-02  4.48182373E-03  6.66173864E-01  1.49222405E-24  0.00000000E+00 -6.08893471E+00 -5.84515031E+00  0.00000000E+00
    4201  2.58581690E-01  6.68883881E-02  4.48065669E-03  6.66174926E-01  1.48869076E-24  0.00000000E+00 -6.08893710E+00 -5.84514220E+00  0.00000000E+00
    4211  2.58565262E-01  6.68798355E-02  4.47949667E-03  6.66175990E-01  1.48515726E-24  0.00000000E+00 -6.08893947E+00 -5.84513413E+00  0.00000000E+00
    4221  2.58548931E-01  6.68713339E-02  4.47834361E-03  6.66177054E-01  1.48162371E-24  0.00000000E+00 -6.08894182E+00 -5.84512611E+00  0.00000000E+00
    4231  2.58532698E-01  6.68628830E-02  4.47719748E-03  6.66178120E-01  1.47809026E-24  0.00000000E+00 -6.08894416E+00 -5.84511814E+00  0.00000000E+00
    4241  2.58516560E-01  6.68544825E-02  4.47605824E-03  6.66179186E-01  1.47455707E-24  0.00000000E+00 -6.08894648E+00 -5.84511021E+00  0.00000000E+00
    4251  2.58500518E-01  6.68461319E-02  4.47492582E-03  6.66180254E-01  1.47102430E-24  0.00000000E+00 -6.08894879E+00 -5.84510232E+00  0.00000000E+00
    4261  2.58484572E-01  6.68378311E-02  4.47380020E-03  6.66181322E-01  1.46749208E-24  0.00000000E+00 -6.08895108E+00 -5.84509448E+00  0.00000000E+00
    4271  2.58468720E-01  6.68295796E-02  4.47268132E-03  6.66182391E-01  1.46396058E-24  0.00000000E+00 -6.08895335E+00 -5.84508669E+00  0.00000000E+00
    4281  2.58452962E-01  6.68213773E-02  4.47156914E-03  6.66183461E-01  1.46042992E-24  0.00000000E+00 -6.08895561E+00 -5.84507894E+00  0.00000000E+00
    4291  2.58437297E-01  6.68132237E-02  4.47046362E-03  6.66184531E-01  1.45690026E-24  0.00000000E+00 -6.08895786E+00 -5.84507123E+00  0.00000000E+00
    4301  2.58421725E-01  6.68051185E-02  4.46936472E-03  6.66185602E-01  1.45337174E-24  0.00000000E+00 -6.08896009E+00 -5.84506357E+00  0.00000000E+00
    4311  2.58406245E-01  6.67970615E-02  4.46827239E-03  6.66186674E-01  1.44984450E-24  0.00000000E+00 -6.08896230E+00 -5.84505595E+00  0.00000000E+00
    4321  2.58390857E-01  6.67890523E-02  4.46718658E-03  6.66187746E-01  1.44631866E-24  0.00000000E+00 -6.08896450E+00 -5.84504838E+00  0.00000000E+00
    4331  2.58375560E-01  6.67810906E-02  4.46610727E-03  6.66188819E-01  1.44279437E-24  0.00000000E+00 -6.08896669E+00 -5.84504085E+00  0.00000000E+00
    4341  2.58360353E-01  6.67731762E-02  4.46503439E-03  6.66189892E-01  1.43927175E-24  0.00000000E+00 -6.08896886E+00 -5.84503336E+00  0.00000000E+00
    4351  2.58345236E-01  6.67653087E-02  4.46396792E-03  6.66190965E-01  1.43575095E-24  0.00000000E+00 -6.08897101E+00 -5.84502591E+00  0.00000000E+00
    4361  2.58330209E-01  6.67574878E-02  4.46290781E-03  6.66192039E-01  1.43223207E-24  0.00000000E+00 -6.08897315E+00 -5.84501851E+00  0.00000000E+00
    4371  2.58315270E-01  6.67497133E-02  4.46185402E-03  6.66193112E-01  1.42871526E-24  0.00000000E+00 -6.08897528E+00 -5.84501115E+00  0.00000000E+00
    4381  2.58300419E-01  6.67419847E-02  4.46080650E-03  6.66194187E-01  1.42520064E-24  0.00000000E+00 -6.08897739E+00 -5.84500383E+00  0.00000000E+00
    4391  2.58285656E-01  6.67343019E-02  4.45976523E-03  6.66195261E-01  1.42168832E-24  0.00000000E+00 -6.08897949E+00 -5.84499655E+00  0.00000000E+00
    4401  2.58270980E-01  6.67266646E-02  4.45873014E-03  6.66196335E-01  1.41817843E-24  0.00000000E+00 -6.08898158E+00 -5.84498931E+00  0.00000000E+00
    4411  2.58256390E-01  6.67190724E-02  4.45770122E-03  6.66197410E-01  1.41467109E-24  0.00000000E+00 -6.08898365E+00 -5.84498211E+00  0.00000000E+00
    4421  2.58241887E-01  6.67115250E-02  4.45667841E-03  6.66198484E-01  1.41116641E-24  0.00000000E+00 -6.08898571E+00 -5.84497496E+00  0.00000000E+00
    4431  2.58227468E-01  6.67040223E-02  4.45566167E-03  6.66199559E-01  1.40766451E-24  0.00000000E+00 -6.08898775E+00 -5.84496784E+00  0.00000000E+00
    4441  2.58213135E-01  6.66965638E-02  4.45465098E-03  6.66200633E-01  1.40416549E-24  0.00000000E+00 -6.08898978E+00 -5.84496077E+00  0.00000000E+00
    4451  2.58198886E-01  6.66891493E-02  4.45364628E-03  6.66201707E-01  1.40066949E-24  0.00000000E+00 -6.08899180E+00 -5.84495373E+00  0.00000000E+00
    4461  2.58184721E-01  6.66817786E-02  4.45264753E-03  6.66202782E-01  1.39717659E-24  0.00000000E+00 -6.08899381E+00 -5.84494674E+00  0.00000000E+00
    4471  2.58170639E-01  6.66744513E-02  4.45165471E-03  6.66203856E-01  1.39368691E-24  0.00000000E+00 -6.08899580E+00 -5.84493978E+00  0.00000000E+00
    4481  2.58156640E-01  6.66671671E-02  4.45066777E-03  6.66204929E-01  1.39020055E-24  0.00000000E+00 -6.08899778E+00 -5.84493286E+00  0.00000000E+00
    4491  2.58142723E-01  6.66599259E-02  4.44968666E-03  6.66206003E-01  1.38671763E-24  0.00000000E+00 -6.08899974E+00 -5.84492599E+00  0.00000000E+00
    4501  2.58128888E-01  6.66527273E-02  4.44871137E-03  6.66207076E-01  1.38323823E-24  0.00000000E+00 -6.08900169E+00 -5.84491915E+00  0.00000000E+00
    4511  2.58115133E-01  6.66455710E-02  4.44774184E-03  6.66208149E-01  1.37976247E-24  0.00000000E+00 -6.08900364E+00 -5.84491235E+00  0.00000000E+00
    4521  2.58101460E-01  6.66384568E-02  4.44677804E-03  6.66209221E-01  1.37629044E-24  0.00000000E+00 -6.08900556E+00 -5.84490559E+00  0.00000000E+00
    4531  2.58087867E-01  6.66313844E-02  4.44581993E-03  6.66210293E-01  1.37282223E-24  0.00000000E+00 -6.08900748E+00 -5.84489886E+00  0.00000000E+00
    4541  2.58074353E-01  6.66243535E-02  4.44486747E-03  6.66211365E-01  1.36935795E-24  0.00000000E+00 -6.08900938E+00 -5.84489218E+00  0.00000000E+00
    4551  2.58060918E-01  6.66173639E-02  4.44392063E-03  6.66212436E-01  1.36589769E-24  0.00000000E+00 -6.08901127E+00 -5.84488553E+00  0.00000000E+00
    4561  2.58047562E-01  6.66104153E-02  4.44297937E-03  6.66213506E-01  1.36244154E-24  0.00000000E+00 -6.08901315E+00 -5.84487892E+00  0.00000000E+00
    4571  2.58034285E-01  6.66035074E-02  4.44204366E-03  6.66214576E-01  1.35898960E-24  0.00000000E+00 -6.08901502E+00 -5.84487235E+00  0.00000000E+00
    4581  2.58021084E-01  6.65966400E-02  4.44111346E-03  6.66215645E-01  1.35554194E-24  0.00000000E+00 -6.08901688E+00 -5.84486581E+00  0.00000000E+00
    4591  2.58007961E-01  6.65898129E-02  4.44018873E-03  6.66216714E-01  1.35209867E-24  0.00000000E+00 -6.08901872E+00 -5.84485931E+00  0.00000000E+00
    4601  2.57994915E-01  6.65830257E-02  4.43926943E-03  6.66217782E-01  1.34865986E-24  0.00000000E+00 -6.08902055E+00 -5.84485285E+00  0.00000000E+00
    4611  2.57981944E-01  6.65762782E-02  4.43835554E-03  6.66218849E-01  1.34522561E-24  0.00000000E+00 -6.08902237E+00 -5.84484642E+00  0.00000000E+00
    4621  2.57969050E-01  6.65695701E-02  4.43744701E-03  6.66219915E-01  1.34179599E-24  0.00000000E+00 -6.08902418E+00 -5.84484003E+00  0.00000000E+00
    4631  2.57956230E-01  6.65629012E-02  4.43654381E-03  6.66220981E-01  1.33837109E-24  0.00000000E+00 -6.08902598E+00 -5.84483368E+00  0.00000000E+00
    4641  2.57943486E-01  6.65562713E-02  4.43564591E-03  6.66222046E-01  1.33495098E-24  0.00000000E+00 -6.08902777E+00 -5.84482736E+00  0.00000000E+00
    4651  2.57930815E-01  6.65496801E-02  4.43475327E-03  6.66223110E-01  1.33153575E-24  0.00000000E+00 -6.08902954E+00 -5.84482107E+00  0.00000000E+00
    4661  2.57918218E-01  6.65431273E-02  4.43386586E-03  6.66224173E-01  1.32812548E-24  0.00000000E+00 -6.08903131E+00 -5.84481482E+00  0.00000000E+00
    4671  2.57905695E-01  6.65366127E-02  4.43298365E-03  6.66225235E-01  1.32472024E-24  0.00000000E+00 -6.08903306E+00 -5.84480861E+00  0.00000000E+00
    4681  2.57893244E-01  6.65301361E-02  4.43210659E-03  6.66226296E-01  1.32132011E-24  0.00000000E+00 -6.08903480E+00 -5.84480243E+00  0.00000000E+00
    4691  2.57880866E-01  6.65236972E-02  4.43123466E-03  6.66227356E-01  1.31792515E-24  0.00000000E+00 -6.08903653E+00 -5.84479629E+00  0.00000000E+00
    4701  2.57868559E-01  6.65172957E-02  4.43036782E-03  6.66228416E-01  1.31453545E-24  0.00000000E+00 -6.08903826E+00 -5.84479018E+00  0.00000000E+00
    4711  2.57856324E-01  6.65109315E-02  4.42950604E-03  6.66229474E-01  1.31115107E-24  0.00000000E+00 -6.08903997E+00 -5.84478410E+00  0.00000000E+00
    4721  2.57844160E-01  6.65046042E-02  4.42864929E-03  6.66230531E-01  1.30777209E-24  0.00000000E+00 -6.08904167E+00 -5.84477806E+00  0.00000000E+00
    4731  2.57832067E-01  6.64983137E-02  4.42779753E-03  6.66231587E-01  1.30439856E-24  0.00000000E+00 -6.08904336E+00 -5.84477205E+00  0.00000000E+00
    4741  2.57820043E-01  6.64920597E-02  4.42695073E-03  6.66232642E-01  1.30103057E-24  0.00000000E+00 -6.08904503E+00 -5.84476608E+00  0.00000000E+00
    4751  2.57808089E-01  6.64858420E-02  4.42610886E-03  6.66233696E-01  1.29766817E-24  0.00000000E+00 -6.08904670E+00 -5.84476014E+00  0.00000000E+00
    4761  2.57796205E-01  6.64796603E-02  4.42527188E-03  6.66234748E-01  1.29431142E-24  0.00000000E+00 -6.08904836E+00 -5.84475423E+00  0.00000000E+00
