#    iq    q_x        q_y      q_x          qw       Re(S_xx)        Re(S_yy)        Re(S_zz)         |S|      
   1542 -0.400000  0.400000 -0.300000        1    1.04218527E-09  8.61711114E-09  5.01837996E-09  1.00262102E-08
   1543 -0.350000  0.400000 -0.300000        1    1.62282263E-08  2.47699349E-09  3.07400653E-09  1.67015072E-08
   1544 -0.300000  0.400000 -0.300000        1    3.18957800E-09  1.83164376E-09  1.83711031E-10  3.68267246E-09
   1545 -0.250000  0.400000 -0.300000        1    4.14156008E-09  1.41123253E-09  3.44630652E-09  5.56966119E-09
   1546 -0.200000  0.400000 -0.300000        1    5.06312861E-09  5.14463605E-09  4.56701774E-09  8.54167445E-09
   1547 -0.150000  0.400000 -0.300000        1    1.11795828E-09  1.52685108E-08  5.46278482E-09  1.62548230E-08
   1548 -0.100000  0.400000 -0.300000        1    1.59669437E-10  1.22607875E-08  1.75761246E-09  1.23871549E-08
   1549 -0.050000  0.400000 -0.300000        1    3.41591121E-09  2.64612821E-09  4.75656038E-09  6.42614274E-09
   1550  0.000000  0.400000 -0.300000        1    2.68186300E-09  1.01585724E-09  8.69402514E-09  9.15480355E-09
   1551  0.050000  0.400000 -0.300000        1    6.87436541E-09  3.10525210E-09  2.08015991E-08  2.21270426E-08
   1552  0.100000  0.400000 -0.300000        1    2.51414075E-08  3.29265995E-09  1.07531254E-09  2.53788944E-08
   1553  0.150000  0.400000 -0.300000        1    5.13280655E-09  3.65495351E-10  2.23861707E-08  2.29699789E-08
   1554  0.200000  0.400000 -0.300000        1    9.94446698E-10  4.48807489E-09  1.52382955E-08  1.59165760E-08
   1555  0.250000  0.400000 -0.300000        1    7.10906281E-09  3.84519405E-09  1.70142301E-08  1.88363563E-08
   1556  0.300000  0.400000 -0.300000        1    5.26143331E-10  3.70445173E-09  3.88124908E-09  5.39109301E-09
   1557  0.350000  0.400000 -0.300000        1    1.85861472E-09  2.13892449E-08  4.76407106E-09  2.19920581E-08
   1558  0.400000  0.400000 -0.300000        1    1.24025982E-08  7.47098837E-09  9.61997905E-09  1.73834434E-08
   1559  0.450000  0.400000 -0.300000        1    2.55395253E-09  8.40037162E-09  2.80172448E-09  9.21621272E-09
   1560  0.500000  0.400000 -0.300000        1    5.38153573E-09  2.37644907E-09  2.79098131E-09  6.51137571E-09
   1561 -0.450000  0.450000 -0.300000        1    2.22813689E-10  2.09089621E-10  1.06351799E-11  3.05740931E-10
   1562 -0.400000  0.450000 -0.300000        1    7.04835443E-10  1.70329577E-09  1.14426397E-09  2.16964272E-09
   1563 -0.350000  0.450000 -0.300000        1    4.44827120E-09  1.84320926E-09  3.07723101E-10  4.82485550E-09
   1564 -0.300000  0.450000 -0.300000        1    1.45185359E-09  8.61572609E-10  8.84408268E-09  9.00377613E-09
   1565 -0.250000  0.450000 -0.300000        1    1.11028618E-09  1.91181911E-09  2.80728483E-08  2.81597692E-08
   1566 -0.200000  0.450000 -0.300000        1    4.21245572E-10  4.10272017E-09  1.59393890E-09  4.42158363E-09
   1567 -0.150000  0.450000 -0.300000        1    3.69172600E-09  3.06091354E-09  2.05399653E-09  5.21698517E-09
   1568 -0.100000  0.450000 -0.300000        1    5.13853311E-09  1.22127943E-08  7.09561698E-09  1.50301247E-08
   1569 -0.050000  0.450000 -0.300000        1    2.11166358E-08  1.90814125E-08  2.52436827E-08  3.80428196E-08
   1570  0.000000  0.450000 -0.300000        1    1.80714220E-09  6.31498909E-10  1.30277055E-10  1.91873029E-09
   1571  0.050000  0.450000 -0.300000        1    2.20849380E-10  1.44049717E-08  2.80112342E-10  1.44093875E-08
   1572  0.100000  0.450000 -0.300000        1    1.15950510E-09  5.38930249E-09  3.33850393E-09  6.44473754E-09
   1573  0.150000  0.450000 -0.300000        1    4.23600926E-10  2.04982885E-09  1.17360771E-08  1.19212727E-08
   1574  0.200000  0.450000 -0.300000        1    1.42468511E-09  2.31593457E-09  5.31170708E-09  5.96720309E-09
   1575  0.250000  0.450000 -0.300000        1    2.02445702E-09  4.77185843E-09  2.33153244E-09  5.68375779E-09
   1576  0.300000  0.450000 -0.300000        1    2.72153535E-09  7.23454769E-10  1.80512424E-09  3.34493871E-09
   1577  0.350000  0.450000 -0.300000        1    3.77415070E-09  3.70941737E-09  1.17136627E-08  1.28535553E-08
   1578  0.400000  0.450000 -0.300000        1    2.17826519E-09  1.08927515E-08  1.67770159E-09  1.12343917E-08
   1579  0.450000  0.450000 -0.300000        1    7.36225008E-09  2.40106355E-09  4.30021218E-09  8.85774561E-09
   1580  0.500000  0.450000 -0.300000        1    4.25687094E-09  2.93203703E-09  9.84282939E-09  1.11175124E-08
   1581 -0.450000  0.500000 -0.300000        1    1.50020746E-09  4.25608322E-10  9.60993037E-09  9.73563181E-09
   1582 -0.400000  0.500000 -0.300000        1    2.79171228E-09  6.54394049E-09  2.63863890E-09  7.58809791E-09
   1583 -0.350000  0.500000 -0.300000        1    1.45283696E-09  1.45489549E-09  1.07859979E-08  1.09802189E-08
   1584 -0.300000  0.500000 -0.300000        1    8.17577201E-10  1.47235627E-09  2.38105414E-09  2.91645064E-09
   1585 -0.250000  0.500000 -0.300000        1    7.37546269E-09  1.45589453E-09  4.98399761E-10  7.53428703E-09
   1586 -0.200000  0.500000 -0.300000        1    1.76757966E-09  6.96600135E-09  7.36209553E-09  1.02883411E-08
   1587 -0.150000  0.500000 -0.300000        1    6.34422321E-09  2.54103103E-09  4.33725862E-09  8.09430783E-09
   1588 -0.100000  0.500000 -0.300000        1    1.73989813E-09  1.87551523E-10  4.87824739E-09  5.18263627E-09
   1589 -0.050000  0.500000 -0.300000        1    1.08408095E-08  4.76704408E-10  7.30650874E-11  1.08515315E-08
   1590  0.000000  0.500000 -0.300000        1    4.70832273E-09  6.88185544E-09  2.41547777E-09  8.68117331E-09
   1591  0.050000  0.500000 -0.300000        1    3.84267060E-09  4.56135283E-09  5.83503339E-09  8.34384034E-09
   1592  0.100000  0.500000 -0.300000        1    3.30743143E-10  2.18308962E-08  1.94727727E-09  2.19200664E-08
   1593  0.150000  0.500000 -0.300000        1    3.74491050E-09  1.11870976E-08  4.92642203E-10  1.18075486E-08
   1594  0.200000  0.500000 -0.300000        1    1.46356356E-08  7.35426786E-09  1.98428909E-08  2.57298932E-08
   1595  0.250000  0.500000 -0.300000        1    5.89460586E-09  1.76491972E-09  1.57590634E-09  6.35175571E-09
   1596  0.300000  0.500000 -0.300000        1    3.94861999E-09  1.37453973E-08  2.83686473E-08  3.17696033E-08
   1597  0.350000  0.500000 -0.300000        1    2.41932762E-09  6.34722643E-09  6.68024962E-09  9.52712782E-09
   1598  0.400000  0.500000 -0.300000        1    1.09531946E-09  2.27564189E-08  1.98338194E-09  2.28689337E-08
   1599  0.450000  0.500000 -0.300000        1    1.99387529E-09  4.10819534E-09  1.54935381E-09  4.82216807E-09
   1600  0.500000  0.500000 -0.300000        1    1.04518049E-09  5.68526582E-09  5.75864960E-09  8.15945433E-09
   1601 -0.450000 -0.450000 -0.250000        1    5.09834885E-09  5.99486799E-09  4.91938889E-09  9.28073220E-09
   1602 -0.400000 -0.450000 -0.250000        1    1.39213890E-08  1.14300459E-08  2.01089521E-09  1.81244233E-08
   1603 -0.350000 -0.450000 -0.250000        1    3.88882814E-09  4.12447172E-09  1.52781988E-08  1.62959385E-08
   1604 -0.300000 -0.450000 -0.250000        1    3.61268358E-09  2.35847321E-09  1.04595304E-08  1.13144003E-08
   1605 -0.250000 -0.450000 -0.250000        1    3.97902611E-08  4.03446692E-09  5.81592608E-09  4.04149328E-08
   1606 -0.200000 -0.450000 -0.250000        1    3.31185991E-10  3.17181997E-09  5.60469699E-09  6.44846915E-09
   1607 -0.150000 -0.450000 -0.250000        1    1.95517379E-09  1.14987053E-08  1.67649248E-08  2.04231641E-08
   1608 -0.100000 -0.450000 -0.250000        1    6.54016540E-09  5.93612186E-10  2.23057891E-08  2.32524056E-08
   1609 -0.050000 -0.450000 -0.250000        1    8.49741599E-09  6.33396870E-09  3.83939289E-09  1.12723634E-08
   1610  0.000000 -0.450000 -0.250000        1    7.95720322E-10  4.76270794E-09  2.04130448E-09  5.24246905E-09
   1611  0.050000 -0.450000 -0.250000        1    7.17719795E-09  7.01816036E-10  4.88674136E-09  8.71119723E-09
   1612  0.100000 -0.450000 -0.250000        1    5.19343362E-09  3.44341090E-09  8.67592925E-09  1.06817873E-08
   1613  0.150000 -0.450000 -0.250000        1    1.69478146E-08  9.35981517E-09  8.85719127E-09  2.12904767E-08
   1614  0.200000 -0.450000 -0.250000        1    8.85657287E-09  3.28478594E-09  1.07710194E-10  9.44670859E-09
   1615  0.250000 -0.450000 -0.250000        1    3.97356816E-09  1.23361930E-08  2.64260624E-09  1.32270279E-08
   1616  0.300000 -0.450000 -0.250000        1    3.78556832E-09  1.66001837E-08  2.06072820E-09  1.71506043E-08
   1617  0.350000 -0.450000 -0.250000        1    2.73189100E-09  8.59839905E-09  6.87453681E-09  1.13426166E-08
   1618  0.400000 -0.450000 -0.250000        1    3.15676014E-09  8.69304289E-09  5.56816290E-10  9.26521310E-09
   1619  0.450000 -0.450000 -0.250000        1    2.30277434E-09  1.01279583E-08  4.86364455E-09  1.14687989E-08
   1620  0.500000 -0.450000 -0.250000        1    5.66298188E-09  6.21420812E-10  7.94672598E-09  9.77783112E-09
   1621 -0.450000 -0.400000 -0.250000        1    1.12100868E-08  2.13092572E-09  2.93313973E-12  1.14108238E-08
   1622 -0.400000 -0.400000 -0.250000        1    3.12421564E-09  1.10823089E-08  7.18743352E-10  1.15366757E-08
   1623 -0.350000 -0.400000 -0.250000        1    7.22087372E-09  5.02869747E-09  5.58526000E-09  1.04222812E-08
   1624 -0.300000 -0.400000 -0.250000        1    4.63876109E-09  1.23735124E-09  2.94680526E-09  5.63318770E-09
   1625 -0.250000 -0.400000 -0.250000        1    8.50892227E-10  2.26078730E-09  2.50930217E-09  3.48306965E-09
   1626 -0.200000 -0.400000 -0.250000        1    1.77964541E-08  1.44432605E-09  8.83700729E-10  1.78768225E-08
   1627 -0.150000 -0.400000 -0.250000        1    7.96130647E-09  2.37483524E-08  6.59111597E-09  2.58999894E-08
   1628 -0.100000 -0.400000 -0.250000        1    8.93413749E-09  1.67924923E-09  2.25030756E-09  9.36496529E-09
   1629 -0.050000 -0.400000 -0.250000        1    6.76844265E-09  5.88230526E-09  6.14845143E-10  8.98840173E-09
   1630  0.000000 -0.400000 -0.250000        1    6.25247006E-08  8.15396727E-10  1.89449573E-08  6.53369303E-08
   1631  0.050000 -0.400000 -0.250000        1    6.27277893E-09  2.04321569E-08  5.54174419E-09  2.20801205E-08
   1632  0.100000 -0.400000 -0.250000        1    7.91408193E-09  3.45416314E-09  4.52316779E-09  9.74797326E-09
   1633  0.150000 -0.400000 -0.250000        1    2.33171393E-09  3.82038606E-09  3.82651030E-09  5.88849901E-09
   1634  0.200000 -0.400000 -0.250000        1    2.89915968E-09  1.62165791E-08  2.31364940E-09  1.66353700E-08
   1635  0.250000 -0.400000 -0.250000        1    7.70688632E-09  4.81859458E-09  3.48232966E-09  9.73352816E-09
   1636  0.300000 -0.400000 -0.250000        1    1.00169015E-08  1.08822739E-09  2.07781322E-08  2.30922787E-08
   1637  0.350000 -0.400000 -0.250000        1    1.34554904E-08  2.82353648E-09  7.33704686E-09  1.55838005E-08
   1638  0.400000 -0.400000 -0.250000        1    2.56178655E-09  4.81991607E-09  6.49124412E-09  8.48119045E-09
   1639  0.450000 -0.400000 -0.250000        1    1.72321547E-09  4.94713982E-09  2.11946186E-09  5.65117532E-09
   1640  0.500000 -0.400000 -0.250000        1    2.19133280E-09  2.96301796E-09  1.08031212E-08  1.14144138E-08
   1641 -0.450000 -0.350000 -0.250000        1    3.13901802E-09  8.58089966E-09  3.43859391E-09  9.76264315E-09
   1642 -0.400000 -0.350000 -0.250000        1    4.88155804E-09  1.53170623E-09  4.60189052E-10  5.13687715E-09
   1643 -0.350000 -0.350000 -0.250000        1    7.08561690E-09  2.04241563E-09  2.23251847E-09  7.70464581E-09
   1644 -0.300000 -0.350000 -0.250000        1    1.27864975E-08  7.89415738E-09  1.38046002E-09  1.50903250E-08
   1645 -0.250000 -0.350000 -0.250000        1    4.81125930E-09  3.69006213E-10  3.75804639E-09  6.11615029E-09
   1646 -0.200000 -0.350000 -0.250000        1    4.10252069E-09  4.90905954E-09  4.20808739E-10  6.41144458E-09
   1647 -0.150000 -0.350000 -0.250000        1    1.30244036E-08  1.10985051E-08  7.20935983E-10  1.71269277E-08
   1648 -0.100000 -0.350000 -0.250000        1    9.04429771E-09  4.46458004E-09  3.18843497E-09  1.05781810E-08
   1649 -0.050000 -0.350000 -0.250000        1    9.94055022E-09  3.42797268E-08  9.83578724E-09  3.70223840E-08
   1650  0.000000 -0.350000 -0.250000        1    3.02307390E-09  1.62874903E-09  3.85785872E-09  5.16477232E-09
   1651  0.050000 -0.350000 -0.250000        1    3.32700262E-08  2.15539576E-09  1.63021254E-08  3.71119882E-08
   1652  0.100000 -0.350000 -0.250000        1    4.75150670E-09  1.35563603E-08  2.43893488E-08  2.83053362E-08
   1653  0.150000 -0.350000 -0.250000        1    3.60843256E-09  8.59333312E-09  1.47155713E-09  9.43565790E-09
   1654  0.200000 -0.350000 -0.250000        1    1.86296032E-08  1.82987146E-09  1.76601137E-08  2.57349988E-08
   1655  0.250000 -0.350000 -0.250000        1    1.24865502E-08  2.31838066E-09  1.34127996E-09  1.27705856E-08
   1656  0.300000 -0.350000 -0.250000        1    5.36455817E-09  5.29122837E-09  3.91625286E-09  8.49191489E-09
   1657  0.350000 -0.350000 -0.250000        1    1.91783340E-09  2.28028062E-08  3.95140196E-09  2.32219645E-08
   1658  0.400000 -0.350000 -0.250000        1    4.55855838E-10  1.53156769E-10  1.39370265E-09  1.47433667E-09
   1659  0.450000 -0.350000 -0.250000        1    2.03554018E-10  3.97912954E-09  1.09624231E-08  1.16640313E-08
   1660  0.500000 -0.350000 -0.250000        1    5.44429582E-09  2.54858341E-10  9.71103702E-10  5.53609539E-09
   1661 -0.450000 -0.300000 -0.250000        1    1.19544472E-09  7.96336464E-09  2.65582741E-09  8.47925019E-09
   1662 -0.400000 -0.300000 -0.250000        1    5.97543699E-09  2.45139270E-09  5.95859214E-09  8.78749075E-09
   1663 -0.350000 -0.300000 -0.250000        1    6.35793318E-09  8.07575556E-09  8.31279792E-10  1.03117490E-08
   1664 -0.300000 -0.300000 -0.250000        1    4.68787164E-10  6.40771940E-09  5.40278855E-09  8.39456690E-09
   1665 -0.250000 -0.300000 -0.250000        1    2.82629921E-09  2.09183627E-09  1.47597227E-09  3.81342895E-09
   1666 -0.200000 -0.300000 -0.250000        1    8.23838559E-10  1.07281555E-08  7.25916074E-10  1.07842007E-08
   1667 -0.150000 -0.300000 -0.250000        1    4.03376631E-10  1.20338820E-08  6.07491936E-10  1.20559560E-08
   1668 -0.100000 -0.300000 -0.250000        1    1.45323617E-09  8.07605673E-09  1.61345250E-08  1.81013117E-08
   1669 -0.050000 -0.300000 -0.250000        1    6.80525390E-09  1.27647442E-09  2.20714684E-09  7.26721162E-09
   1670  0.000000 -0.300000 -0.250000        1    3.64625203E-09  6.72844326E-10  2.41314001E-08  2.44145928E-08
   1671  0.050000 -0.300000 -0.250000        1    2.74450749E-09  6.90411574E-09  7.48332573E-10  7.46720410E-09
   1672  0.100000 -0.300000 -0.250000        1    1.63389860E-08  9.56343406E-09  1.09933123E-09  1.89639201E-08
   1673  0.150000 -0.300000 -0.250000        1    4.94331264E-09  1.04837487E-08  2.37467957E-09  1.18315016E-08
   1674  0.200000 -0.300000 -0.250000        1    2.54268773E-09  1.60092859E-09  2.52633845E-09  3.92563615E-09
   1675  0.250000 -0.300000 -0.250000        1    6.37883382E-09  2.89508403E-09  1.83895286E-08  1.96785618E-08
   1676  0.300000 -0.300000 -0.250000        1    6.87300223E-09  4.05353042E-09  1.71548870E-10  7.98114637E-09
   1677  0.350000 -0.300000 -0.250000        1    6.50693566E-09  5.53979384E-10  2.43083070E-08  2.51702383E-08
   1678  0.400000 -0.300000 -0.250000        1    3.03092584E-09  2.86953150E-09  1.78937267E-09  4.54120876E-09
   1679  0.450000 -0.300000 -0.250000        1    1.74533089E-09  7.37237837E-10  3.12706002E-08  3.13279450E-08
   1680  0.500000 -0.300000 -0.250000        1    1.18434795E-08  1.24136955E-09  3.47886126E-09  1.24061066E-08
   1681 -0.450000 -0.250000 -0.250000        1    4.84330346E-09  1.21555055E-09  2.92455055E-09  5.78689445E-09
   1682 -0.400000 -0.250000 -0.250000        1    2.24750538E-10  1.84851230E-08  7.22816099E-09  1.98493475E-08
   1683 -0.350000 -0.250000 -0.250000        1    1.09762202E-08  4.41114147E-09  1.81963580E-08  2.17035256E-08
   1684 -0.300000 -0.250000 -0.250000        1    4.81336183E-09  8.17725137E-09  1.69506575E-08  1.94257736E-08
   1685 -0.250000 -0.250000 -0.250000        1    6.64525009E-10  6.79138562E-09  1.10197889E-09  6.91222610E-09
   1686 -0.200000 -0.250000 -0.250000        1    3.93502554E-09  3.63283524E-09  1.19957755E-09  5.48825146E-09
   1687 -0.150000 -0.250000 -0.250000        1    6.08726454E-09  3.38618226E-09  1.90004003E-10  6.96829401E-09
   1688 -0.100000 -0.250000 -0.250000        1    1.24242857E-08  5.78404850E-09  1.41697061E-08  1.97129060E-08
   1689 -0.050000 -0.250000 -0.250000        1    3.82699530E-09  1.56935259E-08  9.47517061E-10  1.61811754E-08
   1690  0.000000 -0.250000 -0.250000        1    1.31620713E-08  9.58744257E-09  4.00718661E-09  1.67695176E-08
   1691  0.050000 -0.250000 -0.250000        1    4.08114534E-09  5.72730367E-09  4.41849200E-10  7.04648745E-09
   1692  0.100000 -0.250000 -0.250000        1    4.99241905E-09  4.81477846E-09  1.29989689E-08  1.47336191E-08
   1693  0.150000 -0.250000 -0.250000        1    1.10980410E-08  2.21608567E-08  1.14877166E-09  2.48110814E-08
   1694  0.200000 -0.250000 -0.250000        1    1.78037584E-09  1.40202180E-10  1.35332050E-08  1.36505323E-08
   1695  0.250000 -0.250000 -0.250000        1    8.29220353E-09  9.02174485E-09  2.50760343E-09  1.25076215E-08
   1696  0.300000 -0.250000 -0.250000        1    2.32198290E-09  1.93162861E-08  1.86411034E-08  2.69444104E-08
   1697  0.350000 -0.250000 -0.250000        1    9.38548682E-09  3.35156665E-09  2.41558576E-09  1.02545315E-08
   1698  0.400000 -0.250000 -0.250000        1    8.39699467E-10  1.42813310E-10  6.99587829E-09  7.04753885E-09
   1699  0.450000 -0.250000 -0.250000        1    9.29321506E-09  1.74551052E-09  2.38972335E-09  9.75302162E-09
   1700  0.500000 -0.250000 -0.250000        1    1.08612101E-08  1.91470160E-09  2.25553284E-09  1.12569709E-08
   1701 -0.450000 -0.200000 -0.250000        1    1.10851293E-09  6.70832756E-09  3.56790860E-09  7.67856961E-09
   1702 -0.400000 -0.200000 -0.250000        1    1.53705669E-08  6.23307864E-09  9.92519819E-09  1.93291271E-08
   1703 -0.350000 -0.200000 -0.250000        1    1.22100522E-08  5.43281563E-09  1.05061034E-08  1.69993844E-08
   1704 -0.300000 -0.200000 -0.250000        1    3.80082430E-09  1.54615138E-09  1.58740449E-08  1.63957967E-08
   1705 -0.250000 -0.200000 -0.250000        1    2.46844862E-09  6.72892262E-09  2.63448734E-08  2.73024540E-08
   1706 -0.200000 -0.200000 -0.250000        1    4.21114214E-09  4.23955685E-10  1.67791467E-09  4.55289514E-09
   1707 -0.150000 -0.200000 -0.250000        1    8.01431788E-09  4.56108374E-10  1.12247107E-08  1.37996905E-08
   1708 -0.100000 -0.200000 -0.250000        1    9.63888001E-09  6.49474589E-09  1.20080927E-10  1.16234311E-08
   1709 -0.050000 -0.200000 -0.250000        1    3.90997538E-09  6.75455716E-09  1.96266058E-08  2.11214490E-08
   1710  0.000000 -0.200000 -0.250000        1    3.17493665E-09  6.01419900E-09  1.08390615E-09  6.88662943E-09
   1711  0.050000 -0.200000 -0.250000        1    1.95816740E-08  1.03158152E-08  2.68517906E-09  2.22950261E-08
   1712  0.100000 -0.200000 -0.250000        1    1.32378946E-08  1.74226682E-08  1.37140199E-08  2.58237403E-08
   1713  0.150000 -0.200000 -0.250000        1    2.85699596E-09  5.16285425E-10  2.29060825E-09  3.69808906E-09
   1714  0.200000 -0.200000 -0.250000        1    1.91678534E-08  7.34306614E-09  3.00268921E-08  3.63722624E-08
   1715  0.250000 -0.200000 -0.250000        1    1.51277795E-08  9.00793163E-09  1.38812568E-08  2.24205673E-08
   1716  0.300000 -0.200000 -0.250000        1    4.09842683E-09  2.46496391E-09  5.94052627E-09  7.62646720E-09
   1717  0.350000 -0.200000 -0.250000        1    8.24887495E-09  9.41340313E-09  1.11370943E-08  1.67538344E-08
   1718  0.400000 -0.200000 -0.250000        1    1.39661985E-09  1.33263523E-08  3.21690082E-10  1.34031973E-08
   1719  0.450000 -0.200000 -0.250000        1    2.28382703E-09  3.81761311E-09  1.40997763E-08  1.47849155E-08
   1720  0.500000 -0.200000 -0.250000        1    9.28676766E-10  2.06168362E-08  7.84291742E-09  2.20777655E-08
   1721 -0.450000 -0.150000 -0.250000        1    2.12896651E-08  7.63784527E-10  2.15781689E-09  2.14123652E-08
   1722 -0.400000 -0.150000 -0.250000        1    5.02053989E-09  3.97460728E-08  9.08999461E-10  4.00722149E-08
   1723 -0.350000 -0.150000 -0.250000        1    1.19737962E-08  1.48619277E-08  3.92107334E-09  1.94839294E-08
   1724 -0.300000 -0.150000 -0.250000        1    7.24818184E-09  1.33831554E-08  2.08532801E-08  2.58167442E-08
   1725 -0.250000 -0.150000 -0.250000        1    2.49361741E-09  1.86762371E-08  2.03719677E-08  2.77495410E-08
   1726 -0.200000 -0.150000 -0.250000        1    4.96250495E-09  7.83236893E-09  1.68289007E-10  9.27366053E-09
   1727 -0.150000 -0.150000 -0.250000        1    8.10029786E-09  7.45526413E-09  1.00099460E-09  1.10543104E-08
   1728 -0.100000 -0.150000 -0.250000        1    8.55865320E-10  8.82726856E-09  1.54870376E-09  9.00286949E-09
   1729 -0.050000 -0.150000 -0.250000        1    2.63899856E-08  1.66936657E-08  5.17035946E-09  3.16518946E-08
   1730  0.000000 -0.150000 -0.250000        1    5.61816462E-11  1.88070028E-09  1.67274291E-08  1.68329164E-08
   1731  0.050000 -0.150000 -0.250000        1    1.46200682E-08  7.32134714E-09  9.24886599E-09  1.87853677E-08
   1732  0.100000 -0.150000 -0.250000        1    5.72117591E-10  2.27385474E-09  2.77857487E-08  2.78845040E-08
   1733  0.150000 -0.150000 -0.250000        1    1.29522479E-09  6.75846027E-09  1.65914784E-09  7.07864139E-09
   1734  0.200000 -0.150000 -0.250000        1    9.94049807E-11  4.21238698E-09  5.19834749E-10  4.24550510E-09
   1735  0.250000 -0.150000 -0.250000        1    1.26576079E-08  1.81528137E-11  6.05232836E-09  1.40301834E-08
   1736  0.300000 -0.150000 -0.250000        1    1.74067565E-08  1.20498205E-08  1.05863716E-08  2.36699093E-08
   1737  0.350000 -0.150000 -0.250000        1    1.04188869E-08  5.13849908E-09  4.52851347E-10  1.16259388E-08
   1738  0.400000 -0.150000 -0.250000        1    4.14953610E-10  3.65809946E-09  7.14697986E-09  8.03947754E-09
   1739  0.450000 -0.150000 -0.250000        1    2.33349525E-09  2.58041719E-09  3.72361263E-09  5.09598312E-09
   1740  0.500000 -0.150000 -0.250000        1    3.59259965E-09  4.67299031E-10  2.48733978E-09  4.39454205E-09
   1741 -0.450000 -0.100000 -0.250000        1    5.67413347E-09  2.93980863E-09  3.85990506E-09  7.46573054E-09
   1742 -0.400000 -0.100000 -0.250000        1    5.10186030E-09  7.55952843E-09  3.49852135E-09  9.76806533E-09
   1743 -0.350000 -0.100000 -0.250000        1    3.31667611E-08  1.97240463E-08  1.64078943E-09  3.86233639E-08
   1744 -0.300000 -0.100000 -0.250000        1    2.99222484E-08  8.61774824E-10  5.80583337E-09  3.04924795E-08
   1745 -0.250000 -0.100000 -0.250000        1    1.54978220E-08  1.83525106E-08  4.12321461E-08  4.77188328E-08
   1746 -0.200000 -0.100000 -0.250000        1    5.66776887E-10  1.20170107E-08  1.26282681E-10  1.20310319E-08
   1747 -0.150000 -0.100000 -0.250000        1    1.44595096E-08  7.44331373E-09  5.35559536E-09  1.71219957E-08
   1748 -0.100000 -0.100000 -0.250000        1    1.89519154E-09  2.76802924E-09  1.08346712E-08  1.13421266E-08
   1749 -0.050000 -0.100000 -0.250000        1    2.55042008E-09  8.91712857E-09  5.75086297E-08  5.82517151E-08
   1750  0.000000 -0.100000 -0.250000        1    1.72613367E-09  2.06117816E-10  5.34359565E-09  5.61925586E-09
   1751  0.050000 -0.100000 -0.250000        1    6.38039284E-11  2.16792897E-08  6.30568352E-09  2.25778059E-08
   1752  0.100000 -0.100000 -0.250000        1    1.00076411E-08  1.89182782E-09  1.94558309E-09  1.03690495E-08
   1753  0.150000 -0.100000 -0.250000        1    2.18516090E-11  1.64417515E-08  1.29587213E-08  2.09346633E-08
   1754  0.200000 -0.100000 -0.250000        1    8.74080606E-09  3.27649480E-08  6.18472777E-10  3.39164564E-08
   1755  0.250000 -0.100000 -0.250000        1    2.55140953E-08  1.49240079E-08  1.51374758E-08  3.32090085E-08
   1756  0.300000 -0.100000 -0.250000        1    1.84969323E-09  1.84505665E-09  1.27491056E-08  1.30140422E-08
   1757  0.350000 -0.100000 -0.250000        1    6.92898299E-09  7.01793319E-09  5.29004997E-09  1.11913726E-08
   1758  0.400000 -0.100000 -0.250000        1    7.53238719E-09  1.02198745E-08  2.34982695E-08  2.67086383E-08
   1759  0.450000 -0.100000 -0.250000        1    1.44562361E-08  1.81040016E-09  2.81450670E-11  1.45691834E-08
   1760  0.500000 -0.100000 -0.250000        1    3.17003299E-09  2.12615025E-09  2.66312511E-09  4.65423027E-09
   1761 -0.450000 -0.050000 -0.250000        1    1.64209472E-08  5.16169943E-09  2.47312711E-08  3.01318174E-08
   1762 -0.400000 -0.050000 -0.250000        1    2.34003911E-08  4.41073774E-09  2.70494316E-09  2.39655926E-08
   1763 -0.350000 -0.050000 -0.250000        1    1.11356709E-08  2.49842935E-09  8.08435068E-09  1.39857800E-08
   1764 -0.300000 -0.050000 -0.250000        1    7.13369286E-09  4.67818563E-09  4.31578765E-08  4.39929232E-08
   1765 -0.250000 -0.050000 -0.250000        1    3.48643661E-09  3.11489078E-08  1.48588273E-09  3.13786160E-08
   1766 -0.200000 -0.050000 -0.250000        1    2.06207060E-08  4.46234288E-09  9.27285055E-09  2.30458625E-08
   1767 -0.150000 -0.050000 -0.250000        1    1.19827624E-08  9.97495751E-09  8.04374347E-09  1.75438930E-08
   1768 -0.100000 -0.050000 -0.250000        1    2.19379874E-08  1.70852647E-09  9.16915332E-09  2.38383667E-08
   1769 -0.050000 -0.050000 -0.250000        1    1.87856878E-09  1.32436129E-08  6.97296831E-09  1.50845813E-08
   1770  0.000000 -0.050000 -0.250000        1    4.32367339E-09  6.60994712E-09  6.75974793E-09  1.03961408E-08
   1771  0.050000 -0.050000 -0.250000        1    7.09861302E-09  4.78044241E-10  1.59090108E-10  7.11646982E-09
   1772  0.100000 -0.050000 -0.250000        1    6.85621910E-10  5.29653700E-10  2.64534520E-09  2.78360588E-09
   1773  0.150000 -0.050000 -0.250000        1    3.58302442E-09  2.28650380E-08  4.80229904E-09  2.36370494E-08
   1774  0.200000 -0.050000 -0.250000        1    5.69189120E-09  3.59369557E-09  1.39686719E-08  1.55060010E-08
   1775  0.250000 -0.050000 -0.250000        1    2.13607170E-09  1.24631327E-08  5.25992934E-08  5.40978571E-08
   1776  0.300000 -0.050000 -0.250000        1    2.45290813E-09  4.78633369E-09  5.20007408E-10  5.40334676E-09
