   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  3.15252979E-02  9.93844410E-04  9.87726712E-07  6.66666667E-01 -3.57036644E-19  1.28322375E-14 -1.25837475E+00 -1.24144829E+00  0.00000000E+00
    3181  3.98340095E-02  1.86109699E-03  5.68970433E-06  4.52441621E-01  1.37540064E-03  2.63331325E-01 -1.39996465E+00 -1.38182743E+00  0.00000000E+00
    3191  3.98011018E-02  1.85779773E-03  5.66876196E-06  4.52517664E-01  1.37199830E-03  2.63680436E-01 -1.39987397E+00 -1.38173960E+00  0.00000000E+00
    3201  3.97876076E-02  1.85683922E-03  5.66182681E-06  4.52622771E-01  1.37257723E-03  2.62760814E-01 -1.39980968E+00 -1.38167671E+00  0.00000000E+00
    3211  3.98061801E-02  1.85798045E-03  5.66362855E-06  4.53121026E-01  1.37088764E-03  2.62287715E-01 -1.39985259E+00 -1.38171671E+00  0.00000000E+00
    3221  3.97450172E-02  1.85269363E-03  5.63785199E-06  4.52498645E-01  1.36877582E-03  2.62089690E-01 -1.39983081E+00 -1.38168920E+00  0.00000000E+00
    3231  3.97411481E-02  1.85269091E-03  5.64207580E-06  4.52086852E-01  1.37030396E-03  2.60998967E-01 -1.39983837E+00 -1.38169137E+00  0.00000000E+00
    3241  3.96778283E-02  1.84839906E-03  5.62420839E-06  4.51282677E-01  1.37399853E-03  2.59757117E-01 -1.39981547E+00 -1.38166038E+00  0.00000000E+00
    3251  3.96499124E-02  1.84573560E-03  5.60959658E-06  4.51127597E-01  1.37174779E-03  2.58679578E-01 -1.39984830E+00 -1.38169142E+00  0.00000000E+00
    3261  3.96354102E-02  1.84450308E-03  5.60126850E-06  4.51209773E-01  1.37133311E-03  2.58837907E-01 -1.39986941E+00 -1.38170601E+00  0.00000000E+00
    3271  3.96282438E-02  1.84399804E-03  5.59973508E-06  4.51059448E-01  1.37164894E-03  2.59270362E-01 -1.39981466E+00 -1.38165483E+00  0.00000000E+00
    3281  3.95934839E-02  1.84143249E-03  5.58715123E-06  4.50765802E-01  1.37259237E-03  2.59046728E-01 -1.39982229E+00 -1.38165868E+00  0.00000000E+00
    3291  3.95383308E-02  1.83739225E-03  5.56862588E-06  4.50176847E-01  1.37421737E-03  2.59035190E-01 -1.39978852E+00 -1.38162099E+00  0.00000000E+00
    3301  3.95253919E-02  1.83630665E-03  5.56222072E-06  4.50159723E-01  1.37390348E-03  2.59728526E-01 -1.39963074E+00 -1.38145921E+00  0.00000000E+00
    3311  3.95314438E-02  1.83637284E-03  5.55919225E-06  4.50498708E-01  1.37183669E-03  2.59803548E-01 -1.39960268E+00 -1.38142982E+00  0.00000000E+00
    3321  3.95370050E-02  1.83607885E-03  5.55119190E-06  4.51113777E-01  1.36815841E-03  2.59343766E-01 -1.39956385E+00 -1.38138464E+00  0.00000000E+00
    3331  3.95485525E-02  1.83710487E-03  5.55347372E-06  4.51501341E-01  1.36872381E-03  2.59038978E-01 -1.39944808E+00 -1.38127068E+00  0.00000000E+00
    3341  3.95400684E-02  1.83745939E-03  5.55781329E-06  4.51284534E-01  1.37386506E-03  2.60038115E-01 -1.39935527E+00 -1.38117042E+00  0.00000000E+00
    3351  3.96103945E-02  1.84352102E-03  5.58962415E-06  4.51767013E-01  1.37634811E-03  2.60988455E-01 -1.39941701E+00 -1.38124167E+00  0.00000000E+00
    3361  3.96791013E-02  1.84950772E-03  5.61937840E-06  4.52410988E-01  1.37905016E-03  2.60326525E-01 -1.39941805E+00 -1.38124258E+00  0.00000000E+00
    3371  3.96907059E-02  1.85008820E-03  5.61643099E-06  4.53041587E-01  1.37734274E-03  2.59804792E-01 -1.39946075E+00 -1.38129044E+00  0.00000000E+00
    3381  3.97353065E-02  1.85443198E-03  5.64133447E-06  4.53187066E-01  1.38136007E-03  2.59522795E-01 -1.39944523E+00 -1.38127216E+00  0.00000000E+00
    3391  3.97740621E-02  1.85918551E-03  5.68548452E-06  4.51722056E-01  1.38974283E-03  2.59182059E-01 -1.39955936E+00 -1.38138796E+00  0.00000000E+00
    3401  3.97305512E-02  1.85504442E-03  5.66272382E-06  4.51476168E-01  1.38632488E-03  2.58897340E-01 -1.39947246E+00 -1.38130495E+00  0.00000000E+00
    3411  3.97211954E-02  1.85557975E-03  5.67043444E-06  4.51046159E-01  1.39273529E-03  2.59295676E-01 -1.39957030E+00 -1.38140554E+00  0.00000000E+00
    3421  3.97451098E-02  1.85871121E-03  5.69710861E-06  4.50320668E-01  1.39890703E-03  2.58903738E-01 -1.39948696E+00 -1.38131255E+00  0.00000000E+00
    3431  3.97266178E-02  1.85708848E-03  5.68687968E-06  4.50348279E-01  1.39813931E-03  2.57808302E-01 -1.39952322E+00 -1.38135248E+00  0.00000000E+00
    3441  3.97548118E-02  1.85961380E-03  5.70047339E-06  4.50529793E-01  1.39956519E-03  2.58333370E-01 -1.39943418E+00 -1.38126139E+00  0.00000000E+00
    3451  3.97936032E-02  1.86456540E-03  5.74157436E-06  4.49503581E-01  1.40891907E-03  2.57256071E-01 -1.39945414E+00 -1.38128432E+00  0.00000000E+00
    3461  3.97692243E-02  1.86253363E-03  5.73015229E-06  4.49399422E-01  1.40845729E-03  2.57060271E-01 -1.39948315E+00 -1.38131840E+00  0.00000000E+00
    3471  3.97762277E-02  1.86433540E-03  5.75806590E-06  4.47786166E-01  1.41469730E-03  2.58121751E-01 -1.39957321E+00 -1.38140751E+00  0.00000000E+00
    3481  3.97235791E-02  1.86014775E-03  5.73691998E-06  4.47334117E-01  1.41468676E-03  2.58389997E-01 -1.39962598E+00 -1.38146316E+00  0.00000000E+00
    3491  3.97680481E-02  1.86490509E-03  5.77044216E-06  4.46937300E-01  1.42081520E-03  2.58524812E-01 -1.39963940E+00 -1.38148191E+00  0.00000000E+00
    3501  3.97505275E-02  1.86381314E-03  5.76524206E-06  4.46788051E-01  1.42232554E-03  2.59571364E-01 -1.39954305E+00 -1.38138531E+00  0.00000000E+00
    3511  3.97466706E-02  1.86346416E-03  5.76261936E-06  4.46832585E-01  1.42211315E-03  2.60521795E-01 -1.39969637E+00 -1.38153993E+00  0.00000000E+00
    3521  3.97257659E-02  1.86077015E-03  5.74305918E-06  4.47112748E-01  1.41693605E-03  2.60520518E-01 -1.39968510E+00 -1.38152087E+00  0.00000000E+00
    3531  3.97037561E-02  1.85881510E-03  5.72968222E-06  4.47239631E-01  1.41589918E-03  2.62177287E-01 -1.39972769E+00 -1.38155792E+00  0.00000000E+00
    3541  3.96864564E-02  1.85697938E-03  5.71756757E-06  4.47317276E-01  1.41358153E-03  2.62285657E-01 -1.39972848E+00 -1.38156090E+00  0.00000000E+00
    3551  3.96772042E-02  1.85607320E-03  5.70924118E-06  4.47583126E-01  1.41271980E-03  2.61762977E-01 -1.39977695E+00 -1.38161423E+00  0.00000000E+00
    3561  3.96255112E-02  1.85139428E-03  5.68580691E-06  4.47066354E-01  1.40981446E-03  2.62383805E-01 -1.39984388E+00 -1.38169158E+00  0.00000000E+00
    3571  3.96319989E-02  1.85271294E-03  5.69447929E-06  4.47011000E-01  1.41384750E-03  2.61671871E-01 -1.39984282E+00 -1.38169054E+00  0.00000000E+00
    3581  3.96986856E-02  1.85921623E-03  5.73642978E-06  4.46827447E-01  1.41992858E-03  2.60672599E-01 -1.39989260E+00 -1.38174813E+00  0.00000000E+00
    3591  3.97077796E-02  1.86049712E-03  5.74729316E-06  4.46542736E-01  1.42272990E-03  2.60573955E-01 -1.39987686E+00 -1.38174061E+00  0.00000000E+00
    3601  3.97064878E-02  1.85959181E-03  5.73629775E-06  4.47063597E-01  1.41870557E-03  2.60226743E-01 -1.39986946E+00 -1.38173561E+00  0.00000000E+00
    3611  3.97001643E-02  1.85962503E-03  5.73958818E-06  4.46766192E-01  1.42138943E-03  2.60724970E-01 -1.39989183E+00 -1.38175873E+00  0.00000000E+00
    3621  3.96853913E-02  1.85839692E-03  5.73142152E-06  4.46822968E-01  1.42111197E-03  2.61276467E-01 -1.40000147E+00 -1.38186984E+00  0.00000000E+00
    3631  3.96678141E-02  1.85649703E-03  5.71744129E-06  4.47042262E-01  1.41857982E-03  2.61026940E-01 -1.40004795E+00 -1.38191113E+00  0.00000000E+00
    3641  3.96953618E-02  1.85838278E-03  5.72296502E-06  4.47630754E-01  1.41707322E-03  2.61059263E-01 -1.39991564E+00 -1.38177834E+00  0.00000000E+00
    3651  3.97583774E-02  1.86438446E-03  5.76581876E-06  4.47071743E-01  1.42206071E-03  2.60877235E-01 -1.39993833E+00 -1.38180298E+00  0.00000000E+00
    3661  3.97663472E-02  1.86391359E-03  5.75425568E-06  4.47901777E-01  1.41652272E-03  2.61365558E-01 -1.39992967E+00 -1.38179188E+00  0.00000000E+00
    3671  3.97311616E-02  1.86040716E-03  5.73315596E-06  4.47850735E-01  1.41296692E-03  2.61816140E-01 -1.39987051E+00 -1.38173866E+00  0.00000000E+00
    3681  3.97464750E-02  1.86080197E-03  5.72678503E-06  4.48698328E-01  1.40884465E-03  2.63496155E-01 -1.39993161E+00 -1.38180005E+00  0.00000000E+00
    3691  3.97658638E-02  1.86381826E-03  5.76313711E-06  4.46993072E-01  1.41623750E-03  2.63039426E-01 -1.39983932E+00 -1.38171862E+00  0.00000000E+00
    3701  3.97680300E-02  1.86510406E-03  5.78323996E-06  4.45828963E-01  1.42181991E-03  2.62216268E-01 -1.39977645E+00 -1.38166686E+00  0.00000000E+00
    3711  3.97320764E-02  1.86198384E-03  5.76695121E-06  4.45536189E-01  1.42050692E-03  2.62466381E-01 -1.39971846E+00 -1.38160870E+00  0.00000000E+00
    3721  3.96742397E-02  1.85753544E-03  5.74656334E-06  4.44846955E-01  1.42122985E-03  2.62764520E-01 -1.39969962E+00 -1.38159520E+00  0.00000000E+00
    3731  3.96685240E-02  1.85631503E-03  5.73464267E-06  4.45269881E-01  1.41738503E-03  2.63787737E-01 -1.39978065E+00 -1.38168068E+00  0.00000000E+00
    3741  3.96639666E-02  1.85541536E-03  5.72412861E-06  4.45749834E-01  1.41468727E-03  2.64798292E-01 -1.39981310E+00 -1.38171638E+00  0.00000000E+00
    3751  3.96577726E-02  1.85470640E-03  5.71944657E-06  4.45779722E-01  1.41359618E-03  2.64060440E-01 -1.39979906E+00 -1.38170584E+00  0.00000000E+00
    3761  3.96429810E-02  1.85319033E-03  5.70793060E-06  4.45990287E-01  1.41187617E-03  2.63709399E-01 -1.39983082E+00 -1.38173031E+00  0.00000000E+00
    3771  3.96102749E-02  1.85040246E-03  5.69390963E-06  4.45684629E-01  1.41089454E-03  2.63027894E-01 -1.39984640E+00 -1.38174289E+00  0.00000000E+00
    3781  3.95869465E-02  1.84863201E-03  5.68421301E-06  4.45568171E-01  1.41128099E-03  2.62236453E-01 -1.39984141E+00 -1.38173593E+00  0.00000000E+00
    3791  3.95866528E-02  1.84825861E-03  5.68025442E-06  4.45730400E-01  1.40952561E-03  2.62780755E-01 -1.39980952E+00 -1.38170471E+00  0.00000000E+00
    3801  3.96098751E-02  1.85100702E-03  5.70092993E-06  4.45363666E-01  1.41408417E-03  2.62398601E-01 -1.39984279E+00 -1.38174053E+00  0.00000000E+00
    3811  3.96246504E-02  1.85159919E-03  5.69755002E-06  4.46046987E-01  1.41118373E-03  2.61861543E-01 -1.39988093E+00 -1.38177498E+00  0.00000000E+00
    3821  3.96322725E-02  1.85184113E-03  5.69493074E-06  4.46446324E-01  1.40936809E-03  2.61896814E-01 -1.39981954E+00 -1.38171269E+00  0.00000000E+00
    3831  3.96760862E-02  1.85628552E-03  5.72636165E-06  4.46053319E-01  1.41422900E-03  2.61180325E-01 -1.39976235E+00 -1.38166019E+00  0.00000000E+00
    3841  3.96725011E-02  1.85587020E-03  5.72055460E-06  4.46367365E-01  1.41357304E-03  2.62304325E-01 -1.39980164E+00 -1.38169929E+00  0.00000000E+00
    3851  3.97013510E-02  1.85815071E-03  5.73392648E-06  4.46434525E-01  1.41352577E-03  2.62834450E-01 -1.39979229E+00 -1.38168765E+00  0.00000000E+00
    3861  3.97069884E-02  1.86009791E-03  5.76099966E-06  4.44984664E-01  1.42104353E-03  2.63613514E-01 -1.39989456E+00 -1.38178578E+00  0.00000000E+00
    3871  3.97020201E-02  1.85915786E-03  5.75209548E-06  4.45281953E-01  1.41830866E-03  2.63560325E-01 -1.39989437E+00 -1.38178541E+00  0.00000000E+00
    3881  3.97109487E-02  1.85928237E-03  5.74770573E-06  4.45779522E-01  1.41537814E-03  2.65028323E-01 -1.39997834E+00 -1.38186901E+00  0.00000000E+00
    3891  3.96791264E-02  1.85613164E-03  5.72944064E-06  4.45663567E-01  1.41224807E-03  2.64693410E-01 -1.39996788E+00 -1.38186067E+00  0.00000000E+00
    3901  3.97486970E-02  1.86488071E-03  5.80609127E-06  4.43505993E-01  1.42840714E-03  2.64720172E-01 -1.39991118E+00 -1.38180662E+00  0.00000000E+00
    3911  3.97584459E-02  1.86627740E-03  5.82331636E-06  4.42690129E-01  1.43152338E-03  2.66563969E-01 -1.39995141E+00 -1.38184999E+00  0.00000000E+00
    3921  3.97493269E-02  1.86541215E-03  5.81797996E-06  4.42684192E-01  1.43082044E-03  2.66011644E-01 -1.39993616E+00 -1.38183195E+00  0.00000000E+00
    3931  3.97394361E-02  1.86455501E-03  5.81242618E-06  4.42704172E-01  1.43046482E-03  2.65128135E-01 -1.39995233E+00 -1.38184651E+00  0.00000000E+00
    3941  3.96964653E-02  1.86095441E-03  5.79389090E-06  4.42329605E-01  1.42952642E-03  2.64483358E-01 -1.39995546E+00 -1.38185115E+00  0.00000000E+00
    3951  3.96597590E-02  1.85764671E-03  5.77458731E-06  4.42206494E-01  1.42754702E-03  2.63810937E-01 -1.39995988E+00 -1.38185501E+00  0.00000000E+00
    3961  3.96718242E-02  1.85823873E-03  5.77241787E-06  4.42771278E-01  1.42571648E-03  2.63408742E-01 -1.39997678E+00 -1.38186515E+00  0.00000000E+00
    3971  3.97048195E-02  1.86055196E-03  5.77880020E-06  4.43541451E-01  1.42418330E-03  2.63411089E-01 -1.39987741E+00 -1.38176997E+00  0.00000000E+00
    3981  3.97071379E-02  1.86023317E-03  5.77365322E-06  4.43846504E-01  1.42166210E-03  2.63556065E-01 -1.39995716E+00 -1.38184681E+00  0.00000000E+00
    3991  3.97263515E-02  1.86110263E-03  5.77028876E-06  4.44689805E-01  1.41836963E-03  2.64020525E-01 -1.39989256E+00 -1.38178314E+00  0.00000000E+00
    4001  3.96889825E-02  1.85786149E-03  5.75360358E-06  4.44361904E-01  1.41699865E-03  2.64360282E-01 -1.39993926E+00 -1.38183873E+00  0.00000000E+00
    4011  3.97280120E-02  1.86052221E-03  5.75923348E-06  4.45407858E-01  1.41479836E-03  2.65127556E-01 -1.39991369E+00 -1.38181067E+00  0.00000000E+00
    4021  3.97182866E-02  1.85900626E-03  5.74577822E-06  4.45800791E-01  1.41107192E-03  2.64724801E-01 -1.39989975E+00 -1.38179609E+00  0.00000000E+00
    4031  3.97394376E-02  1.86121745E-03  5.75598079E-06  4.46135090E-01  1.41373190E-03  2.65761836E-01 -1.39988828E+00 -1.38178428E+00  0.00000000E+00
    4041  3.96958797E-02  1.85760725E-03  5.73839973E-06  4.45678472E-01  1.41297912E-03  2.67417838E-01 -1.39985662E+00 -1.38174896E+00  0.00000000E+00
    4051  3.96842898E-02  1.85669946E-03  5.73632597E-06  4.45336808E-01  1.41304033E-03  2.67356369E-01 -1.39992511E+00 -1.38181107E+00  0.00000000E+00
    4061  3.97054504E-02  1.85791289E-03  5.73826632E-06  4.45873720E-01  1.41070162E-03  2.66474816E-01 -1.39996338E+00 -1.38185515E+00  0.00000000E+00
    4071  3.97010714E-02  1.85708512E-03  5.72950519E-06  4.46226409E-01  1.40829495E-03  2.66469411E-01 -1.39993646E+00 -1.38182386E+00  0.00000000E+00
    4081  3.97084779E-02  1.85862152E-03  5.74582375E-06  4.45566934E-01  1.41304886E-03  2.65965066E-01 -1.39996812E+00 -1.38185467E+00  0.00000000E+00
    4091  3.97336438E-02  1.86065498E-03  5.75317913E-06  4.46069928E-01  1.41322045E-03  2.64979873E-01 -1.39997509E+00 -1.38186547E+00  0.00000000E+00
    4101  3.97437944E-02  1.86067041E-03  5.74555713E-06  4.46812966E-01  1.40925333E-03  2.64333682E-01 -1.39995841E+00 -1.38185212E+00  0.00000000E+00
    4111  3.97420092E-02  1.86181406E-03  5.76433197E-06  4.45686929E-01  1.41569821E-03  2.64495456E-01 -1.40002308E+00 -1.38191628E+00  0.00000000E+00
    4121  3.97104351E-02  1.85888645E-03  5.74732715E-06  4.45579935E-01  1.41359779E-03  2.63925486E-01 -1.39999282E+00 -1.38187939E+00  0.00000000E+00
    4131  3.97580865E-02  1.86339310E-03  5.77106475E-06  4.45979637E-01  1.41720669E-03  2.63293811E-01 -1.40006098E+00 -1.38194700E+00  0.00000000E+00
    4141  3.97174737E-02  1.85980614E-03  5.75276276E-06  4.45604298E-01  1.41540573E-03  2.62842227E-01 -1.40010768E+00 -1.38199967E+00  0.00000000E+00
    4151  3.97071534E-02  1.85809853E-03  5.73854449E-06  4.45957578E-01  1.41095427E-03  2.62243163E-01 -1.40017122E+00 -1.38206514E+00  0.00000000E+00
    4161  3.96906938E-02  1.85663118E-03  5.72968437E-06  4.45938256E-01  1.41014967E-03  2.62125729E-01 -1.40023321E+00 -1.38213085E+00  0.00000000E+00
    4171  3.96872082E-02  1.85576558E-03  5.71972229E-06  4.46385500E-01  1.40719723E-03  2.62144689E-01 -1.40019886E+00 -1.38210573E+00  0.00000000E+00
    4181  3.96934352E-02  1.85574325E-03  5.71391541E-06  4.46934239E-01  1.40460716E-03  2.62544625E-01 -1.40011197E+00 -1.38202399E+00  0.00000000E+00
    4191  3.96886019E-02  1.85482288E-03  5.70415772E-06  4.47330648E-01  1.40191654E-03  2.63734548E-01 -1.40028343E+00 -1.38219749E+00  0.00000000E+00
    4201  3.96831109E-02  1.85478228E-03  5.71220594E-06  4.46526638E-01  1.40389797E-03  2.62632726E-01 -1.40026605E+00 -1.38217948E+00  0.00000000E+00
    4211  3.96797085E-02  1.85377092E-03  5.70206973E-06  4.46905758E-01  1.40018140E-03  2.62352359E-01 -1.40022422E+00 -1.38213891E+00  0.00000000E+00
    4221  3.96947848E-02  1.85482333E-03  5.70365273E-06  4.47379844E-01  1.39945814E-03  2.61592241E-01 -1.40018351E+00 -1.38208438E+00  0.00000000E+00
    4231  3.96933431E-02  1.85528951E-03  5.71233981E-06  4.46816265E-01  1.40236904E-03  2.61209520E-01 -1.40014893E+00 -1.38204336E+00  0.00000000E+00
    4241  3.97066740E-02  1.85555660E-03  5.70554697E-06  4.47633136E-01  1.39840160E-03  2.61352162E-01 -1.40013788E+00 -1.38203461E+00  0.00000000E+00
    4251  3.97312155E-02  1.85661600E-03  5.70132925E-06  4.48671190E-01  1.39393914E-03  2.61352889E-01 -1.40017375E+00 -1.38206555E+00  0.00000000E+00
    4261  3.97196788E-02  1.85540646E-03  5.69379289E-06  4.48681857E-01  1.39247049E-03  2.62203123E-01 -1.40034102E+00 -1.38222573E+00  0.00000000E+00
    4271  3.97213943E-02  1.85631410E-03  5.71617905E-06  4.47055375E-01  1.39633762E-03  2.61702165E-01 -1.40034248E+00 -1.38222639E+00  0.00000000E+00
    4281  3.97401682E-02  1.85714961E-03  5.71358177E-06  4.47803807E-01  1.39304740E-03  2.62216294E-01 -1.40043078E+00 -1.38231558E+00  0.00000000E+00
    4291  3.97432083E-02  1.85779340E-03  5.72270293E-06  4.47305533E-01  1.39506350E-03  2.61416873E-01 -1.40044186E+00 -1.38232882E+00  0.00000000E+00
    4301  3.97499429E-02  1.85776933E-03  5.71685477E-06  4.47856038E-01  1.39225893E-03  2.62085865E-01 -1.40042975E+00 -1.38232388E+00  0.00000000E+00
    4311  3.97793402E-02  1.86092681E-03  5.73950152E-06  4.47548276E-01  1.39636753E-03  2.62276969E-01 -1.40043219E+00 -1.38232302E+00  0.00000000E+00
    4321  3.98099713E-02  1.86350997E-03  5.74856502E-06  4.48208825E-01  1.39709570E-03  2.62102402E-01 -1.40046640E+00 -1.38234914E+00  0.00000000E+00
    4331  3.97848798E-02  1.86122245E-03  5.73537971E-06  4.48120378E-01  1.39563998E-03  2.62798544E-01 -1.40054251E+00 -1.38241483E+00  0.00000000E+00
    4341  3.98228713E-02  1.86440173E-03  5.74854052E-06  4.48738899E-01  1.39641639E-03  2.64215133E-01 -1.40056660E+00 -1.38244044E+00  0.00000000E+00
    4351  3.98315481E-02  1.86453876E-03  5.74431911E-06  4.49224681E-01  1.39363841E-03  2.63390799E-01 -1.40055185E+00 -1.38242700E+00  0.00000000E+00
    4361  3.98694634E-02  1.86802657E-03  5.76079429E-06  4.49705697E-01  1.39597420E-03  2.63708371E-01 -1.40050799E+00 -1.38237962E+00  0.00000000E+00
    4371  3.98516155E-02  1.86644631E-03  5.75265293E-06  4.49552485E-01  1.39518509E-03  2.64638882E-01 -1.40058790E+00 -1.38246105E+00  0.00000000E+00
    4381  3.98578361E-02  1.86704863E-03  5.75394047E-06  4.49784465E-01  1.39571894E-03  2.64183763E-01 -1.40060818E+00 -1.38248819E+00  0.00000000E+00
    4391  3.98567366E-02  1.86655598E-03  5.74712891E-06  4.50145677E-01  1.39368851E-03  2.63559171E-01 -1.40055414E+00 -1.38243794E+00  0.00000000E+00
    4401  3.98881098E-02  1.86873925E-03  5.75206492E-06  4.50958577E-01  1.39209133E-03  2.63265422E-01 -1.40059659E+00 -1.38247912E+00  0.00000000E+00
    4411  3.99139804E-02  1.87004763E-03  5.75003183E-06  4.51920372E-01  1.38830051E-03  2.62840935E-01 -1.40066933E+00 -1.38255784E+00  0.00000000E+00
    4421  3.99185477E-02  1.87105144E-03  5.76050571E-06  4.51511024E-01  1.39150499E-03  2.64330470E-01 -1.40075352E+00 -1.38264111E+00  0.00000000E+00
    4431  3.98980065E-02  1.86927901E-03  5.75050549E-06  4.51424370E-01  1.39083870E-03  2.64319422E-01 -1.40075357E+00 -1.38263363E+00  0.00000000E+00
    4441  3.98891764E-02  1.86820890E-03  5.74169582E-06  4.51637114E-01  1.38900595E-03  2.65015499E-01 -1.40064255E+00 -1.38252583E+00  0.00000000E+00
    4451  3.99097989E-02  1.86991750E-03  5.74846247E-06  4.51993696E-01  1.38932152E-03  2.66027832E-01 -1.40064864E+00 -1.38252880E+00  0.00000000E+00
    4461  3.99016670E-02  1.86867865E-03  5.73784266E-06  4.52280590E-01  1.38636451E-03  2.67414289E-01 -1.40077546E+00 -1.38265553E+00  0.00000000E+00
    4471  3.98722026E-02  1.86645594E-03  5.72593820E-06  4.52114360E-01  1.38700510E-03  2.69282514E-01 -1.40062720E+00 -1.38251197E+00  0.00000000E+00
    4481  3.98790261E-02  1.86672381E-03  5.72269894E-06  4.52581451E-01  1.38561985E-03  2.68952794E-01 -1.40065690E+00 -1.38253929E+00  0.00000000E+00
    4491  3.98964273E-02  1.86755869E-03  5.72047657E-06  4.53283175E-01  1.38284594E-03  2.69010266E-01 -1.40057710E+00 -1.38245904E+00  0.00000000E+00
    4501  3.98422667E-02  1.86378947E-03  5.70605694E-06  4.52453333E-01  1.38560064E-03  2.68509243E-01 -1.40052734E+00 -1.38240846E+00  0.00000000E+00
    4511  3.98352600E-02  1.86300792E-03  5.70255896E-06  4.52329780E-01  1.38448129E-03  2.68542717E-01 -1.40055030E+00 -1.38243084E+00  0.00000000E+00
    4521  3.98424334E-02  1.86470609E-03  5.71899532E-06  4.51751174E-01  1.39012935E-03  2.69479918E-01 -1.40050545E+00 -1.38238566E+00  0.00000000E+00
    4531  3.98287040E-02  1.86358180E-03  5.71544328E-06  4.51430394E-01  1.38997670E-03  2.69716755E-01 -1.40062701E+00 -1.38251193E+00  0.00000000E+00
    4541  3.98221579E-02  1.86356404E-03  5.71701104E-06  4.51269457E-01  1.39250160E-03  2.69764524E-01 -1.40070933E+00 -1.38259175E+00  0.00000000E+00
    4551  3.97989668E-02  1.86123437E-03  5.70254459E-06  4.51286928E-01  1.39007933E-03  2.69721677E-01 -1.40066599E+00 -1.38254532E+00  0.00000000E+00
    4561  3.97983249E-02  1.86134169E-03  5.70033468E-06  4.51562820E-01  1.39087352E-03  2.69061513E-01 -1.40063237E+00 -1.38251522E+00  0.00000000E+00
    4571  3.97632218E-02  1.85839200E-03  5.68579103E-06  4.51224157E-01  1.39008725E-03  2.68535342E-01 -1.40064917E+00 -1.38253101E+00  0.00000000E+00
    4581  3.97363793E-02  1.85676046E-03  5.68064708E-06  4.50756666E-01  1.39260612E-03  2.68860251E-01 -1.40066423E+00 -1.38254257E+00  0.00000000E+00
    4591  3.97620692E-02  1.85876002E-03  5.68790482E-06  4.51237510E-01  1.39239180E-03  2.67905209E-01 -1.40064963E+00 -1.38252573E+00  0.00000000E+00
    4601  3.97231535E-02  1.85524045E-03  5.66910094E-06  4.50974490E-01  1.39025437E-03  2.67237344E-01 -1.40065193E+00 -1.38253112E+00  0.00000000E+00
    4611  3.96960629E-02  1.85275012E-03  5.65629655E-06  4.50740956E-01  1.38855576E-03  2.66419040E-01 -1.40064129E+00 -1.38252680E+00  0.00000000E+00
    4621  3.96901340E-02  1.85291750E-03  5.65946131E-06  4.50532925E-01  1.39175455E-03  2.65605988E-01 -1.40061693E+00 -1.38250940E+00  0.00000000E+00
    4631  3.97087437E-02  1.85460591E-03  5.66859974E-06  4.50647304E-01  1.39281145E-03  2.66961358E-01 -1.40053342E+00 -1.38242878E+00  0.00000000E+00
    4641  3.96971189E-02  1.85359837E-03  5.66185449E-06  4.50704334E-01  1.39238798E-03  2.67481452E-01 -1.40056497E+00 -1.38246293E+00  0.00000000E+00
    4651  3.97047502E-02  1.85492103E-03  5.67640212E-06  4.50078057E-01  1.39598118E-03  2.67561991E-01 -1.40054769E+00 -1.38244785E+00  0.00000000E+00
    4661  3.96766911E-02  1.85210101E-03  5.65956951E-06  4.50037845E-01  1.39301003E-03  2.67980057E-01 -1.40054139E+00 -1.38244666E+00  0.00000000E+00
    4671  3.97313154E-02  1.85666498E-03  5.67958168E-06  4.50803195E-01  1.39414488E-03  2.67421790E-01 -1.40052446E+00 -1.38242704E+00  0.00000000E+00
    4681  3.97203157E-02  1.85519608E-03  5.66809503E-06  4.51045648E-01  1.39116213E-03  2.67147891E-01 -1.40054524E+00 -1.38244557E+00  0.00000000E+00
    4691  3.96900376E-02  1.85259755E-03  5.65446393E-06  4.50828471E-01  1.39018887E-03  2.66520983E-01 -1.40054798E+00 -1.38244820E+00  0.00000000E+00
    4701  3.96943922E-02  1.85264644E-03  5.65447691E-06  4.50856194E-01  1.38870093E-03  2.68107943E-01 -1.40072873E+00 -1.38262677E+00  0.00000000E+00
    4711  3.96543401E-02  1.84881555E-03  5.63486330E-06  4.50490808E-01  1.38542818E-03  2.68567948E-01 -1.40064341E+00 -1.38254012E+00  0.00000000E+00
    4721  3.96415618E-02  1.84722664E-03  5.62303201E-06  4.50700839E-01  1.38254231E-03  2.68822942E-01 -1.40065638E+00 -1.38255558E+00  0.00000000E+00
    4731  3.96469410E-02  1.84701066E-03  5.61611216E-06  4.51248510E-01  1.37932134E-03  2.69162652E-01 -1.40057846E+00 -1.38248613E+00  0.00000000E+00
    4741  3.96104956E-02  1.84379401E-03  5.59969479E-06  4.50941903E-01  1.37767657E-03  2.68165780E-01 -1.40055717E+00 -1.38246700E+00  0.00000000E+00
    4751  3.95898849E-02  1.84164706E-03  5.58568527E-06  4.51037855E-01  1.37509681E-03  2.68863564E-01 -1.40065431E+00 -1.38256851E+00  0.00000000E+00
    4761  3.95875270E-02  1.84070552E-03  5.57588700E-06  4.51440072E-01  1.37131251E-03  2.70475972E-01 -1.40072331E+00 -1.38263579E+00  0.00000000E+00
