   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    4771  3.79139949E-02  1.69181698E-03  4.73750074E-06  4.48276759E-01  1.14760839E-03  2.09915431E-01 -1.25232735E+00 -1.23535489E+00  0.00000000E+00
    4781  3.79337952E-02  1.69312914E-03  4.74175451E-06  4.48636969E-01  1.14675269E-03  2.11504529E-01 -1.25225678E+00 -1.23527828E+00  0.00000000E+00
    4791  3.79199620E-02  1.69188498E-03  4.73349606E-06  4.48787454E-01  1.14587350E-03  2.11533609E-01 -1.25224044E+00 -1.23526200E+00  0.00000000E+00
    4801  3.79425143E-02  1.69320985E-03  4.73452854E-06  4.49529676E-01  1.14413185E-03  2.11937405E-01 -1.25223273E+00 -1.23525786E+00  0.00000000E+00
    4811  3.79382979E-02  1.69421421E-03  4.74931255E-06  4.48465280E-01  1.15010709E-03  2.11756885E-01 -1.25219036E+00 -1.23521690E+00  0.00000000E+00
    4821  3.79385593E-02  1.69390953E-03  4.74534810E-06  4.48727413E-01  1.14864293E-03  2.11754691E-01 -1.25213274E+00 -1.23515958E+00  0.00000000E+00
    4831  3.79235985E-02  1.69263788E-03  4.74071080E-06  4.48438306E-01  1.14802616E-03  2.12519989E-01 -1.25209507E+00 -1.23512516E+00  0.00000000E+00
    4841  3.79465968E-02  1.69530750E-03  4.75767151E-06  4.48206944E-01  1.15219855E-03  2.12096088E-01 -1.25205140E+00 -1.23508456E+00  0.00000000E+00
    4851  3.79641768E-02  1.69687430E-03  4.76668402E-06  4.48182125E-01  1.15324665E-03  2.12975948E-01 -1.25200937E+00 -1.23504115E+00  0.00000000E+00
    4861  3.79640157E-02  1.69613927E-03  4.75845961E-06  4.48656684E-01  1.14998538E-03  2.13821978E-01 -1.25211918E+00 -1.23515304E+00  0.00000000E+00
    4871  3.79776990E-02  1.69838100E-03  4.77763234E-06  4.47895579E-01  1.15541149E-03  2.14260698E-01 -1.25219639E+00 -1.23523247E+00  0.00000000E+00
    4881  3.79586651E-02  1.69667384E-03  4.76850830E-06  4.47840484E-01  1.15423026E-03  2.14165932E-01 -1.25220982E+00 -1.23524563E+00  0.00000000E+00
    4891  3.79416723E-02  1.69501648E-03  4.75868647E-06  4.47899696E-01  1.15257166E-03  2.14956448E-01 -1.25218023E+00 -1.23521418E+00  0.00000000E+00
    4901  3.79788834E-02  1.69876906E-03  4.78519173E-06  4.47274625E-01  1.15675650E-03  2.15444175E-01 -1.25225619E+00 -1.23529248E+00  0.00000000E+00
    4911  3.79938487E-02  1.69962322E-03  4.78660812E-06  4.47666600E-01  1.15548052E-03  2.15004464E-01 -1.25230939E+00 -1.23534307E+00  0.00000000E+00
    4921  3.79901079E-02  1.69909244E-03  4.78181236E-06  4.47875192E-01  1.15436812E-03  2.14566895E-01 -1.25229822E+00 -1.23533199E+00  0.00000000E+00
    4931  3.80160243E-02  1.70158600E-03  4.79643229E-06  4.47809089E-01  1.15673135E-03  2.14011435E-01 -1.25226555E+00 -1.23529570E+00  0.00000000E+00
    4941  3.80180324E-02  1.70124065E-03  4.79129928E-06  4.48176058E-01  1.15448421E-03  2.14210296E-01 -1.25230919E+00 -1.23534045E+00  0.00000000E+00
    4951  3.80154253E-02  1.70072068E-03  4.78627683E-06  4.48417378E-01  1.15303248E-03  2.13648259E-01 -1.25228872E+00 -1.23531520E+00  0.00000000E+00
    4961  3.80201736E-02  1.70057227E-03  4.78186651E-06  4.48829448E-01  1.15073385E-03  2.13797061E-01 -1.25221181E+00 -1.23523516E+00  0.00000000E+00
    4971  3.80196487E-02  1.70040525E-03  4.78012424E-06  4.48922023E-01  1.15016034E-03  2.13549815E-01 -1.25214076E+00 -1.23516320E+00  0.00000000E+00
    4981  3.80289033E-02  1.70068981E-03  4.77909468E-06  4.49225074E-01  1.14826874E-03  2.13824849E-01 -1.25213466E+00 -1.23515657E+00  0.00000000E+00
    4991  3.80439994E-02  1.70119592E-03  4.77605266E-06  4.49903114E-01  1.14537072E-03  2.14421165E-01 -1.25213608E+00 -1.23515399E+00  0.00000000E+00
    5001  3.81003129E-02  1.70610205E-03  4.80006047E-06  4.50313031E-01  1.14815995E-03  2.13666155E-01 -1.25213774E+00 -1.23515423E+00  0.00000000E+00
    5011  3.81001467E-02  1.70687373E-03  4.80550463E-06  4.50187064E-01  1.15169892E-03  2.13603257E-01 -1.25205534E+00 -1.23507206E+00  0.00000000E+00
    5021  3.81280721E-02  1.70910565E-03  4.81549847E-06  4.50481680E-01  1.15216458E-03  2.13180901E-01 -1.25204975E+00 -1.23506671E+00  0.00000000E+00
    5031  3.80993433E-02  1.70693725E-03  4.80534091E-06  4.50246712E-01  1.15226173E-03  2.12853931E-01 -1.25206617E+00 -1.23508688E+00  0.00000000E+00
    5041  3.81299916E-02  1.70947318E-03  4.81922278E-06  4.50293130E-01  1.15316244E-03  2.12550251E-01 -1.25203515E+00 -1.23505412E+00  0.00000000E+00
    5051  3.81020459E-02  1.70732604E-03  4.80918610E-06  4.50057351E-01  1.15308670E-03  2.12893705E-01 -1.25203787E+00 -1.23505331E+00  0.00000000E+00
    5061  3.81002190E-02  1.70681583E-03  4.80564558E-06  4.50133629E-01  1.15141279E-03  2.12889737E-01 -1.25209620E+00 -1.23511232E+00  0.00000000E+00
    5071  3.80794921E-02  1.70535500E-03  4.79965407E-06  4.49877909E-01  1.15194582E-03  2.12722361E-01 -1.25210615E+00 -1.23512428E+00  0.00000000E+00
    5081  3.80936428E-02  1.70611437E-03  4.79984515E-06  4.50345627E-01  1.15050862E-03  2.12919833E-01 -1.25220428E+00 -1.23521690E+00  0.00000000E+00
    5091  3.81118600E-02  1.70778777E-03  4.80768536E-06  4.50526204E-01  1.15179520E-03  2.12929357E-01 -1.25228610E+00 -1.23529540E+00  0.00000000E+00
    5101  3.81097444E-02  1.70770569E-03  4.81012884E-06  4.50194089E-01  1.15215241E-03  2.14283040E-01 -1.25229263E+00 -1.23530392E+00  0.00000000E+00
    5111  3.80773880E-02  1.70523548E-03  4.80086696E-06  4.49661751E-01  1.15212953E-03  2.13884712E-01 -1.25231609E+00 -1.23532567E+00  0.00000000E+00
    5121  3.80548013E-02  1.70347647E-03  4.79167424E-06  4.49580575E-01  1.15195162E-03  2.14024361E-01 -1.25234419E+00 -1.23535599E+00  0.00000000E+00
    5131  3.80411954E-02  1.70291353E-03  4.79658865E-06  4.48651716E-01  1.15408319E-03  2.13761649E-01 -1.25226264E+00 -1.23527563E+00  0.00000000E+00
    5141  3.80432364E-02  1.70280743E-03  4.79532743E-06  4.48727995E-01  1.15290378E-03  2.13443950E-01 -1.25226540E+00 -1.23527468E+00  0.00000000E+00
    5151  3.80539085E-02  1.70324813E-03  4.79313750E-06  4.49264854E-01  1.15122793E-03  2.12995586E-01 -1.25227580E+00 -1.23529041E+00  0.00000000E+00
    5161  3.80882289E-02  1.70570345E-03  4.80048122E-06  4.50007886E-01  1.15051550E-03  2.12693395E-01 -1.25225264E+00 -1.23527466E+00  0.00000000E+00
    5171  3.80956943E-02  1.70717832E-03  4.81413903E-06  4.49395701E-01  1.15460394E-03  2.12850588E-01 -1.25227911E+00 -1.23530566E+00  0.00000000E+00
    5181  3.81277545E-02  1.71055293E-03  4.83430909E-06  4.49268237E-01  1.15880401E-03  2.12562776E-01 -1.25221742E+00 -1.23524616E+00  0.00000000E+00
    5191  3.81147012E-02  1.70937619E-03  4.82708074E-06  4.49334324E-01  1.15798497E-03  2.12767378E-01 -1.25229008E+00 -1.23531516E+00  0.00000000E+00
    5201  3.80847963E-02  1.70765682E-03  4.82201576E-06  4.48803848E-01  1.16050883E-03  2.12831532E-01 -1.25231574E+00 -1.23533777E+00  0.00000000E+00
    5211  3.80687388E-02  1.70606192E-03  4.81248122E-06  4.48864720E-01  1.15883011E-03  2.12962101E-01 -1.25223652E+00 -1.23526009E+00  0.00000000E+00
    5221  3.80427579E-02  1.70427551E-03  4.80472862E-06  4.48598429E-01  1.15969205E-03  2.13049804E-01 -1.25229107E+00 -1.23531405E+00  0.00000000E+00
    5231  3.80396689E-02  1.70399545E-03  4.80185603E-06  4.48746931E-01  1.15948877E-03  2.13048095E-01 -1.25235057E+00 -1.23537446E+00  0.00000000E+00
    5241  3.80320385E-02  1.70361218E-03  4.80368709E-06  4.48288569E-01  1.16037852E-03  2.12926940E-01 -1.25230831E+00 -1.23533337E+00  0.00000000E+00
    5251  3.80322823E-02  1.70311275E-03  4.79733596E-06  4.48694810E-01  1.15804140E-03  2.12771197E-01 -1.25237467E+00 -1.23539790E+00  0.00000000E+00
    5261  3.80216647E-02  1.70207995E-03  4.79096756E-06  4.48758296E-01  1.15702489E-03  2.14619862E-01 -1.25250752E+00 -1.23552483E+00  0.00000000E+00
    5271  3.80158284E-02  1.70159270E-03  4.78981756E-06  4.48574951E-01  1.15682874E-03  2.14555489E-01 -1.25249666E+00 -1.23551367E+00  0.00000000E+00
    5281  3.80236066E-02  1.70261097E-03  4.79766465E-06  4.48332018E-01  1.15875456E-03  2.14301655E-01 -1.25246358E+00 -1.23547697E+00  0.00000000E+00
    5291  3.80245886E-02  1.70338123E-03  4.80720375E-06  4.47734948E-01  1.16189301E-03  2.13600307E-01 -1.25245087E+00 -1.23546991E+00  0.00000000E+00
    5301  3.80216516E-02  1.70285565E-03  4.80180209E-06  4.48014931E-01  1.16052937E-03  2.13079285E-01 -1.25249599E+00 -1.23551405E+00  0.00000000E+00
    5311  3.80175103E-02  1.70206420E-03  4.79478052E-06  4.48309376E-01  1.15837917E-03  2.12754786E-01 -1.25246862E+00 -1.23548487E+00  0.00000000E+00
    5321  3.79788926E-02  1.69892252E-03  4.78086901E-06  4.47873689E-01  1.15744575E-03  2.12846324E-01 -1.25248875E+00 -1.23550306E+00  0.00000000E+00
    5331  3.79735525E-02  1.69816123E-03  4.77448435E-06  4.48116539E-01  1.15584085E-03  2.13917371E-01 -1.25246790E+00 -1.23548103E+00  0.00000000E+00
    5341  3.79880867E-02  1.69954698E-03  4.78154062E-06  4.48201845E-01  1.15711193E-03  2.13419684E-01 -1.25244770E+00 -1.23546420E+00  0.00000000E+00
    5351  3.79658625E-02  1.69757418E-03  4.77115856E-06  4.48119469E-01  1.15582697E-03  2.12948549E-01 -1.25243057E+00 -1.23544635E+00  0.00000000E+00
    5361  3.79505662E-02  1.69698314E-03  4.77017747E-06  4.47848537E-01  1.15839971E-03  2.14360532E-01 -1.25248067E+00 -1.23550061E+00  0.00000000E+00
    5371  3.79685669E-02  1.69857462E-03  4.77624239E-06  4.48182027E-01  1.15941439E-03  2.14088019E-01 -1.25247753E+00 -1.23549857E+00  0.00000000E+00
    5381  3.79541234E-02  1.69701513E-03  4.76689048E-06  4.48249812E-01  1.15732580E-03  2.13898869E-01 -1.25244194E+00 -1.23546252E+00  0.00000000E+00
    5391  3.79216227E-02  1.69437539E-03  4.75493243E-06  4.47917701E-01  1.15654196E-03  2.13744916E-01 -1.25245726E+00 -1.23548246E+00  0.00000000E+00
    5401  3.79315707E-02  1.69460276E-03  4.75150680E-06  4.48463473E-01  1.15416313E-03  2.13538817E-01 -1.25248808E+00 -1.23551402E+00  0.00000000E+00
    5411  3.79236216E-02  1.69411224E-03  4.75110448E-06  4.48190763E-01  1.15467055E-03  2.14209727E-01 -1.25242501E+00 -1.23544972E+00  0.00000000E+00
    5421  3.78792198E-02  1.69132968E-03  4.74086118E-06  4.47567218E-01  1.15730206E-03  2.14230277E-01 -1.25244541E+00 -1.23546821E+00  0.00000000E+00
    5431  3.79235674E-02  1.69612509E-03  4.78104127E-06  4.46030976E-01  1.16377107E-03  2.14332434E-01 -1.25242632E+00 -1.23544898E+00  0.00000000E+00
    5441  3.79068735E-02  1.69485476E-03  4.77556592E-06  4.45835611E-01  1.16375111E-03  2.14269752E-01 -1.25247165E+00 -1.23549688E+00  0.00000000E+00
    5451  3.78871523E-02  1.69289549E-03  4.76474298E-06  4.45810965E-01  1.16165518E-03  2.13702625E-01 -1.25244866E+00 -1.23547236E+00  0.00000000E+00
    5461  3.79097046E-02  1.69477762E-03  4.77242434E-06  4.46149751E-01  1.16243460E-03  2.14202170E-01 -1.25242120E+00 -1.23544408E+00  0.00000000E+00
    5471  3.79059211E-02  1.69450706E-03  4.76996966E-06  4.46257832E-01  1.16250806E-03  2.14086867E-01 -1.25241485E+00 -1.23543849E+00  0.00000000E+00
    5481  3.79315213E-02  1.69631335E-03  4.77615142E-06  4.46720379E-01  1.16189821E-03  2.13836812E-01 -1.25238813E+00 -1.23541153E+00  0.00000000E+00
    5491  3.79243951E-02  1.69555206E-03  4.77246005E-06  4.46651434E-01  1.16090229E-03  2.14343158E-01 -1.25238989E+00 -1.23540926E+00  0.00000000E+00
    5501  3.78903954E-02  1.69287703E-03  4.76079024E-06  4.46258634E-01  1.16046307E-03  2.14508017E-01 -1.25238341E+00 -1.23540571E+00  0.00000000E+00
    5511  3.78918451E-02  1.69249684E-03  4.75552417E-06  4.46622619E-01  1.15825197E-03  2.14325489E-01 -1.25241603E+00 -1.23543912E+00  0.00000000E+00
    5521  3.79240913E-02  1.69630300E-03  4.78016212E-06  4.46249015E-01  1.16439451E-03  2.14750428E-01 -1.25249221E+00 -1.23551505E+00  0.00000000E+00
    5531  3.79107395E-02  1.69500596E-03  4.77202247E-06  4.46345586E-01  1.16311081E-03  2.14554563E-01 -1.25250880E+00 -1.23553477E+00  0.00000000E+00
    5541  3.78938010E-02  1.69359670E-03  4.76387336E-06  4.46370842E-01  1.16254572E-03  2.15032092E-01 -1.25253073E+00 -1.23556176E+00  0.00000000E+00
    5551  3.78833969E-02  1.69332098E-03  4.76472796E-06  4.46091187E-01  1.16485891E-03  2.14713415E-01 -1.25246404E+00 -1.23549970E+00  0.00000000E+00
    5561  3.78866370E-02  1.69335587E-03  4.76284370E-06  4.46333053E-01  1.16390860E-03  2.14226235E-01 -1.25250892E+00 -1.23553999E+00  0.00000000E+00
    5571  3.78764351E-02  1.69246538E-03  4.75769902E-06  4.46348957E-01  1.16337817E-03  2.13696287E-01 -1.25251796E+00 -1.23554749E+00  0.00000000E+00
    5581  3.78728096E-02  1.69273476E-03  4.76470462E-06  4.45710177E-01  1.16583271E-03  2.13519709E-01 -1.25251052E+00 -1.23553901E+00  0.00000000E+00
    5591  3.78949731E-02  1.69437870E-03  4.77073444E-06  4.46085137E-01  1.16567331E-03  2.13356053E-01 -1.25245441E+00 -1.23548233E+00  0.00000000E+00
    5601  3.79098922E-02  1.69606773E-03  4.77971466E-06  4.46147226E-01  1.16819135E-03  2.13164031E-01 -1.25245434E+00 -1.23548148E+00  0.00000000E+00
    5611  3.79173668E-02  1.69703231E-03  4.79233930E-06  4.45315437E-01  1.16998629E-03  2.12640273E-01 -1.25244776E+00 -1.23547058E+00  0.00000000E+00
    5621  3.78849750E-02  1.69467888E-03  4.78253645E-06  4.44911540E-01  1.17044625E-03  2.12636528E-01 -1.25245481E+00 -1.23547801E+00  0.00000000E+00
    5631  3.78802816E-02  1.69433475E-03  4.78081763E-06  4.44885607E-01  1.17049795E-03  2.13310166E-01 -1.25248896E+00 -1.23551580E+00  0.00000000E+00
    5641  3.78783415E-02  1.69415475E-03  4.77906522E-06  4.44971164E-01  1.17034898E-03  2.14543373E-01 -1.25250106E+00 -1.23552397E+00  0.00000000E+00
    5651  3.78690733E-02  1.69285928E-03  4.76993699E-06  4.45183112E-01  1.16767143E-03  2.14586853E-01 -1.25250217E+00 -1.23552654E+00  0.00000000E+00
    5661  3.78766154E-02  1.69354932E-03  4.77350489E-06  4.45220478E-01  1.16820724E-03  2.14916045E-01 -1.25259867E+00 -1.23561769E+00  0.00000000E+00
    5671  3.79029347E-02  1.69619181E-03  4.79342378E-06  4.44639935E-01  1.17113116E-03  2.15831840E-01 -1.25255576E+00 -1.23557423E+00  0.00000000E+00
    5681  3.79071838E-02  1.69659623E-03  4.79559495E-06  4.44653235E-01  1.17150245E-03  2.15556947E-01 -1.25256970E+00 -1.23558516E+00  0.00000000E+00
    5691  3.79048046E-02  1.69603195E-03  4.79072208E-06  4.44848314E-01  1.16977031E-03  2.15399633E-01 -1.25256513E+00 -1.23557999E+00  0.00000000E+00
    5701  3.78937656E-02  1.69541143E-03  4.78770786E-06  4.44791410E-01  1.17074586E-03  2.15001894E-01 -1.25255496E+00 -1.23556874E+00  0.00000000E+00
    5711  3.78905185E-02  1.69476450E-03  4.78245262E-06  4.44977350E-01  1.16893721E-03  2.14431162E-01 -1.25256800E+00 -1.23557729E+00  0.00000000E+00
    5721  3.78999629E-02  1.69536208E-03  4.78202230E-06  4.45418459E-01  1.16840385E-03  2.14377258E-01 -1.25257858E+00 -1.23558729E+00  0.00000000E+00
    5731  3.79013664E-02  1.69470223E-03  4.77400449E-06  4.45917077E-01  1.16494657E-03  2.14554400E-01 -1.25254552E+00 -1.23555673E+00  0.00000000E+00
    5741  3.79051766E-02  1.69476354E-03  4.77126063E-06  4.46275598E-01  1.16391997E-03  2.14026178E-01 -1.25250837E+00 -1.23551716E+00  0.00000000E+00
    5751  3.79397748E-02  1.69720362E-03  4.77723263E-06  4.47175556E-01  1.16308968E-03  2.13770150E-01 -1.25252034E+00 -1.23553113E+00  0.00000000E+00
    5761  3.79466214E-02  1.69781529E-03  4.77996975E-06  4.47257303E-01  1.16350528E-03  2.13168780E-01 -1.25253368E+00 -1.23554632E+00  0.00000000E+00
    5771  3.79559494E-02  1.69908519E-03  4.79007163E-06  4.46916827E-01  1.16604047E-03  2.13343865E-01 -1.25254443E+00 -1.23556088E+00  0.00000000E+00
    5781  3.79597397E-02  1.69913235E-03  4.78811347E-06  4.47173617E-01  1.16495496E-03  2.13095886E-01 -1.25257628E+00 -1.23559543E+00  0.00000000E+00
    5791  3.79744433E-02  1.69973026E-03  4.78612600E-06  4.47791789E-01  1.16261505E-03  2.12930876E-01 -1.25253178E+00 -1.23555313E+00  0.00000000E+00
    5801  3.79583656E-02  1.69792595E-03  4.77535829E-06  4.47862537E-01  1.15998236E-03  2.12542748E-01 -1.25252606E+00 -1.23554772E+00  0.00000000E+00
    5811  3.79714462E-02  1.69998653E-03  4.80196428E-06  4.46131443E-01  1.16479833E-03  2.13161470E-01 -1.25248092E+00 -1.23550331E+00  0.00000000E+00
    5821  3.79427480E-02  1.69841642E-03  4.79810117E-06  4.45553321E-01  1.16754388E-03  2.12742099E-01 -1.25244251E+00 -1.23546409E+00  0.00000000E+00
    5831  3.79506901E-02  1.69881971E-03  4.79972306E-06  4.45629203E-01  1.16664388E-03  2.12474148E-01 -1.25245500E+00 -1.23547255E+00  0.00000000E+00
    5841  3.79439320E-02  1.69775245E-03  4.79198244E-06  4.45827166E-01  1.16414263E-03  2.11951740E-01 -1.25241288E+00 -1.23543163E+00  0.00000000E+00
    5851  3.79242310E-02  1.69572892E-03  4.78094075E-06  4.45783753E-01  1.16175645E-03  2.11905085E-01 -1.25236622E+00 -1.23538068E+00  0.00000000E+00
    5861  3.79253982E-02  1.69623902E-03  4.78571930E-06  4.45563432E-01  1.16365860E-03  2.11999580E-01 -1.25243335E+00 -1.23544581E+00  0.00000000E+00
    5871  3.79369743E-02  1.69670325E-03  4.78378293E-06  4.46090993E-01  1.16179078E-03  2.12317091E-01 -1.25253626E+00 -1.23554847E+00  0.00000000E+00
    5881  3.79215561E-02  1.69504363E-03  4.77395298E-06  4.46146227E-01  1.15957983E-03  2.12765011E-01 -1.25256990E+00 -1.23558382E+00  0.00000000E+00
    5891  3.79305309E-02  1.69610362E-03  4.78120140E-06  4.45998395E-01  1.16129089E-03  2.12376304E-01 -1.25256664E+00 -1.23557916E+00  0.00000000E+00
    5901  3.79554183E-02  1.69818690E-03  4.79011042E-06  4.46327058E-01  1.16216927E-03  2.12359246E-01 -1.25256571E+00 -1.23557765E+00  0.00000000E+00
    5911  3.79857678E-02  1.70053781E-03  4.79780754E-06  4.46969626E-01  1.16237741E-03  2.12554709E-01 -1.25251414E+00 -1.23552629E+00  0.00000000E+00
    5921  3.79518327E-02  1.69770507E-03  4.78540458E-06  4.46556982E-01  1.16122335E-03  2.12300133E-01 -1.25247467E+00 -1.23549013E+00  0.00000000E+00
    5931  3.79369245E-02  1.69611535E-03  4.77597788E-06  4.46611305E-01  1.15915522E-03  2.12944157E-01 -1.25240732E+00 -1.23542188E+00  0.00000000E+00
    5941  3.79324185E-02  1.69501595E-03  4.76685575E-06  4.46951554E-01  1.15573723E-03  2.12862203E-01 -1.25243398E+00 -1.23544837E+00  0.00000000E+00
    5951  3.79386755E-02  1.69509541E-03  4.76376724E-06  4.47361696E-01  1.15395382E-03  2.12778548E-01 -1.25242798E+00 -1.23544653E+00  0.00000000E+00
    5961  3.79370334E-02  1.69544257E-03  4.77035115E-06  4.46824509E-01  1.15608234E-03  2.12569255E-01 -1.25241908E+00 -1.23543475E+00  0.00000000E+00
    5971  3.79302152E-02  1.69475546E-03  4.76556311E-06  4.46931547E-01  1.15531609E-03  2.12355048E-01 -1.25246210E+00 -1.23547434E+00  0.00000000E+00
    5981  3.79405021E-02  1.69511373E-03  4.76329765E-06  4.47428114E-01  1.15341108E-03  2.12510163E-01 -1.25252015E+00 -1.23553200E+00  0.00000000E+00
    5991  3.79265981E-02  1.69355645E-03  4.75367515E-06  4.47529758E-01  1.15114415E-03  2.12449834E-01 -1.25249041E+00 -1.23549687E+00  0.00000000E+00
    6001  3.79188891E-02  1.69291877E-03  4.75007289E-06  4.47532443E-01  1.15090508E-03  2.12025661E-01 -1.25249521E+00 -1.23550123E+00  0.00000000E+00
    6011  3.79033221E-02  1.69186922E-03  4.74624626E-06  4.47292406E-01  1.15149517E-03  2.12333430E-01 -1.25240261E+00 -1.23540625E+00  0.00000000E+00
    6021  3.79049214E-02  1.69290481E-03  4.76230906E-06  4.46100154E-01  1.15562069E-03  2.11965965E-01 -1.25238865E+00 -1.23539289E+00  0.00000000E+00
    6031  3.78841789E-02  1.69128914E-03  4.75504683E-06  4.45887660E-01  1.15542390E-03  2.11800515E-01 -1.25237351E+00 -1.23537757E+00  0.00000000E+00
    6041  3.78964419E-02  1.69231951E-03  4.75819577E-06  4.46195695E-01  1.15587996E-03  2.11379827E-01 -1.25237238E+00 -1.23537698E+00  0.00000000E+00
    6051  3.78930140E-02  1.69187721E-03  4.75421539E-06  4.46369615E-01  1.15505650E-03  2.11718602E-01 -1.25236704E+00 -1.23537160E+00  0.00000000E+00
    6061  3.79071348E-02  1.69273339E-03  4.75571676E-06  4.46754865E-01  1.15409012E-03  2.11574386E-01 -1.25235099E+00 -1.23535586E+00  0.00000000E+00
    6071  3.79658285E-02  1.69871063E-03  4.80003754E-06  4.45521679E-01  1.16096629E-03  2.12048070E-01 -1.25232664E+00 -1.23533371E+00  0.00000000E+00
    6081  3.79465153E-02  1.69713600E-03  4.79234343E-06  4.45382733E-01  1.16047664E-03  2.12219771E-01 -1.25225700E+00 -1.23526593E+00  0.00000000E+00
    6091  3.79405081E-02  1.69604320E-03  4.78399052E-06  4.45635722E-01  1.15760279E-03  2.11852020E-01 -1.25223310E+00 -1.23523964E+00  0.00000000E+00
    6101  3.79539022E-02  1.69712145E-03  4.78853238E-06  4.45814282E-01  1.15788126E-03  2.11742294E-01 -1.25220123E+00 -1.23520719E+00  0.00000000E+00
    6111  3.79276578E-02  1.69471445E-03  4.77662475E-06  4.45620955E-01  1.15600637E-03  2.12979684E-01 -1.25235544E+00 -1.23536130E+00  0.00000000E+00
    6121  3.79238112E-02  1.69436247E-03  4.77420750E-06  4.45671268E-01  1.15573471E-03  2.13933819E-01 -1.25246366E+00 -1.23546673E+00  0.00000000E+00
    6131  3.79456750E-02  1.69573512E-03  4.77612991E-06  4.46345485E-01  1.15444361E-03  2.14783296E-01 -1.25250560E+00 -1.23550709E+00  0.00000000E+00
    6141  3.79398172E-02  1.69471695E-03  4.76813323E-06  4.46608120E-01  1.15185531E-03  2.15101723E-01 -1.25252640E+00 -1.23552697E+00  0.00000000E+00
    6151  3.79635290E-02  1.69612427E-03  4.76938570E-06  4.47380949E-01  1.15008443E-03  2.14992968E-01 -1.25246629E+00 -1.23546788E+00  0.00000000E+00
    6161  3.79758704E-02  1.69723448E-03  4.77434727E-06  4.47529545E-01  1.15086506E-03  2.15647047E-01 -1.25246238E+00 -1.23546380E+00  0.00000000E+00
    6171  3.80052854E-02  1.69926218E-03  4.78022527E-06  4.48168706E-01  1.14992979E-03  2.15877647E-01 -1.25237785E+00 -1.23538285E+00  0.00000000E+00
    6181  3.80116299E-02  1.70099670E-03  4.80586793E-06  4.46339382E-01  1.15557985E-03  2.15938879E-01 -1.25237880E+00 -1.23538804E+00  0.00000000E+00
    6191  3.80045864E-02  1.70027994E-03  4.80160010E-06  4.46364576E-01  1.15476163E-03  2.16304411E-01 -1.25229086E+00 -1.23530006E+00  0.00000000E+00
    6201  3.79934571E-02  1.69930226E-03  4.79654282E-06  4.46311122E-01  1.15416662E-03  2.16835271E-01 -1.25233242E+00 -1.23533901E+00  0.00000000E+00
    6211  3.79991643E-02  1.70070919E-03  4.80817414E-06  4.45886387E-01  1.15855778E-03  2.16766717E-01 -1.25230006E+00 -1.23530841E+00  0.00000000E+00
    6221  3.80092941E-02  1.70151549E-03  4.81068335E-06  4.46122528E-01  1.15872182E-03  2.16403860E-01 -1.25233263E+00 -1.23533909E+00  0.00000000E+00
    6231  3.80179606E-02  1.70185442E-03  4.80880101E-06  4.46559754E-01  1.15727816E-03  2.16063767E-01 -1.25233977E+00 -1.23534786E+00  0.00000000E+00
    6241  3.79949999E-02  1.69995611E-03  4.79977876E-06  4.46363714E-01  1.15658784E-03  2.16095757E-01 -1.25233972E+00 -1.23534781E+00  0.00000000E+00
    6251  3.79493857E-02  1.69664679E-03  4.78664606E-06  4.45722589E-01  1.15728640E-03  2.16028820E-01 -1.25232261E+00 -1.23532992E+00  0.00000000E+00
    6261  3.79481906E-02  1.69609277E-03  4.78083167E-06  4.46034148E-01  1.15519590E-03  2.16403135E-01 -1.25228137E+00 -1.23529294E+00  0.00000000E+00
    6271  3.79281237E-02  1.69430593E-03  4.77158262E-06  4.45939062E-01  1.15400367E-03  2.16817679E-01 -1.25231435E+00 -1.23532447E+00  0.00000000E+00
    6281  3.79065062E-02  1.69256501E-03  4.76344314E-06  4.45745772E-01  1.15354538E-03  2.16540154E-01 -1.25229228E+00 -1.23529991E+00  0.00000000E+00
    6291  3.79023766E-02  1.69263965E-03  4.76654732E-06  4.45433499E-01  1.15529474E-03  2.16534054E-01 -1.25228637E+00 -1.23529255E+00  0.00000000E+00
    6301  3.79434722E-02  1.69619224E-03  4.78531050E-06  4.45580210E-01  1.15726042E-03  2.16214891E-01 -1.25233065E+00 -1.23533758E+00  0.00000000E+00
    6311  3.79098751E-02  1.69373406E-03  4.77469205E-06  4.45203558E-01  1.15766772E-03  2.15712331E-01 -1.25232685E+00 -1.23533335E+00  0.00000000E+00
    6321  3.78890268E-02  1.69196089E-03  4.76552484E-06  4.45107515E-01  1.15679739E-03  2.15538041E-01 -1.25226663E+00 -1.23527312E+00  0.00000000E+00
    6331  3.78861761E-02  1.69123128E-03  4.75900273E-06  4.45388727E-01  1.15448004E-03  2.15078546E-01 -1.25226042E+00 -1.23526826E+00  0.00000000E+00
    6341  3.78775265E-02  1.69022462E-03  4.75213442E-06  4.45529284E-01  1.15289483E-03  2.14696389E-01 -1.25224125E+00 -1.23524614E+00  0.00000000E+00
    6351  3.78706573E-02  1.68980090E-03  4.74991794E-06  4.45509926E-01  1.15333072E-03  2.14156144E-01 -1.25227555E+00 -1.23527815E+00  0.00000000E+00
    6361  3.78798959E-02  1.68978953E-03  4.74435618E-06  4.46151733E-01  1.15012178E-03  2.14110912E-01 -1.25230137E+00 -1.23530377E+00  0.00000000E+00
