   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  1.80449563E-02  3.25620449E-04  1.06028677E-07  6.66666667E-01  2.36498112E-20 -9.16911055E-14 -1.63195172E+00 -1.60875978E+00  0.00000000E+00
    4771  4.51302291E-02  2.40382117E-03  9.70050960E-06  4.40411238E-01  2.36611466E-03  4.37522227E-01 -1.82633801E+00 -1.80429500E+00  0.00000000E+00
    4781  4.51199247E-02  2.40311169E-03  9.70215551E-06  4.39985765E-01  2.36753585E-03  4.37242205E-01 -1.82641996E+00 -1.80437210E+00  0.00000000E+00
    4791  4.51320813E-02  2.40416016E-03  9.70926362E-06  4.40064186E-01  2.36722206E-03  4.37498730E-01 -1.82631217E+00 -1.80426369E+00  0.00000000E+00
    4801  4.51179157E-02  2.40196366E-03  9.68709302E-06  4.40320565E-01  2.36130456E-03  4.36538877E-01 -1.82626733E+00 -1.80422098E+00  0.00000000E+00
    4811  4.51240219E-02  2.40190649E-03  9.67989776E-06  4.40709654E-01  2.35738425E-03  4.35303827E-01 -1.82625065E+00 -1.80420321E+00  0.00000000E+00
    4821  4.51045474E-02  2.39928633E-03  9.65545967E-06  4.40902512E-01  2.35182154E-03  4.36624824E-01 -1.82623542E+00 -1.80418438E+00  0.00000000E+00
    4831  4.51005301E-02  2.39899258E-03  9.65435825E-06  4.40829380E-01  2.35226400E-03  4.37132801E-01 -1.82610541E+00 -1.80405200E+00  0.00000000E+00
    4841  4.51042891E-02  2.39914104E-03  9.65422862E-06  4.40906088E-01  2.35103529E-03  4.36452414E-01 -1.82610628E+00 -1.80405929E+00  0.00000000E+00
    4851  4.51085824E-02  2.39911174E-03  9.64866553E-06  4.41214607E-01  2.34834995E-03  4.35946271E-01 -1.82611168E+00 -1.80406151E+00  0.00000000E+00
    4861  4.51129206E-02  2.39910796E-03  9.64174042E-06  4.41613905E-01  2.34580276E-03  4.35802063E-01 -1.82604949E+00 -1.80400106E+00  0.00000000E+00
    4871  4.50873349E-02  2.39651065E-03  9.62325595E-06  4.41475723E-01  2.34393685E-03  4.34737618E-01 -1.82604081E+00 -1.80399450E+00  0.00000000E+00
    4881  4.50918373E-02  2.39659434E-03  9.61740383E-06  4.41854355E-01  2.34185915E-03  4.35630556E-01 -1.82592238E+00 -1.80387294E+00  0.00000000E+00
    4891  4.50649426E-02  2.39378099E-03  9.59562587E-06  4.41808491E-01  2.33935429E-03  4.34930126E-01 -1.82590980E+00 -1.80386173E+00  0.00000000E+00
    4901  4.50505637E-02  2.39206233E-03  9.58043459E-06  4.41891070E-01  2.33662842E-03  4.35300521E-01 -1.82584295E+00 -1.80379293E+00  0.00000000E+00
    4911  4.50588836E-02  2.39298144E-03  9.58555506E-06  4.42021646E-01  2.33772036E-03  4.36192794E-01 -1.82586692E+00 -1.80381992E+00  0.00000000E+00
    4921  4.50208429E-02  2.39023685E-03  9.57978626E-06  4.41076088E-01  2.34211704E-03  4.36828309E-01 -1.82580677E+00 -1.80375853E+00  0.00000000E+00
    4931  4.50079825E-02  2.38833377E-03  9.56098881E-06  4.41283475E-01  2.33731321E-03  4.38565771E-01 -1.82574338E+00 -1.80369374E+00  0.00000000E+00
    4941  4.50614098E-02  2.39453037E-03  9.62955592E-06  4.40185292E-01  2.34623694E-03  4.37644014E-01 -1.82569325E+00 -1.80365900E+00  0.00000000E+00
    4951  4.51323016E-02  2.40230919E-03  9.69474778E-06  4.40039418E-01  2.35516304E-03  4.37051323E-01 -1.82570818E+00 -1.80368035E+00  0.00000000E+00
    4961  4.51465579E-02  2.40383292E-03  9.70189631E-06  4.40336717E-01  2.35668875E-03  4.36595347E-01 -1.82575345E+00 -1.80372475E+00  0.00000000E+00
    4971  4.51247935E-02  2.40146576E-03  9.68299779E-06  4.40325163E-01  2.35409458E-03  4.36407310E-01 -1.82583240E+00 -1.80379969E+00  0.00000000E+00
    4981  4.51162392E-02  2.40011699E-03  9.66688277E-06  4.40628448E-01  2.35037653E-03  4.37160062E-01 -1.82590348E+00 -1.80387268E+00  0.00000000E+00
    4991  4.51182710E-02  2.39969045E-03  9.65562665E-06  4.41081143E-01  2.34644550E-03  4.36856546E-01 -1.82593069E+00 -1.80389968E+00  0.00000000E+00
    5001  4.50936104E-02  2.39677871E-03  9.63237657E-06  4.41071413E-01  2.34201682E-03  4.40053664E-01 -1.82595234E+00 -1.80392023E+00  0.00000000E+00
    5011  4.50557888E-02  2.39273785E-03  9.60477897E-06  4.40788774E-01  2.33794793E-03  4.40713448E-01 -1.82597423E+00 -1.80394407E+00  0.00000000E+00
    5021  4.50412094E-02  2.39129896E-03  9.59416632E-06  4.40734230E-01  2.33714007E-03  4.39862943E-01 -1.82589971E+00 -1.80387334E+00  0.00000000E+00
    5031  4.49940296E-02  2.38721204E-03  9.57006626E-06  4.40227321E-01  2.33817734E-03  4.39104848E-01 -1.82590035E+00 -1.80386622E+00  0.00000000E+00
    5041  4.49861009E-02  2.38618006E-03  9.55735958E-06  4.40486916E-01  2.33612404E-03  4.39309061E-01 -1.82593845E+00 -1.80390807E+00  0.00000000E+00
    5051  4.50230895E-02  2.39033562E-03  9.60716304E-06  4.39525135E-01  2.34144978E-03  4.40821310E-01 -1.82591381E+00 -1.80389028E+00  0.00000000E+00
    5061  4.50202152E-02  2.38926004E-03  9.59155792E-06  4.39931612E-01  2.33618508E-03  4.39759905E-01 -1.82594267E+00 -1.80391589E+00  0.00000000E+00
    5071  4.50291256E-02  2.39022887E-03  9.59252487E-06  4.40329127E-01  2.33725801E-03  4.40271515E-01 -1.82592269E+00 -1.80389983E+00  0.00000000E+00
    5081  4.50309739E-02  2.39042828E-03  9.59268275E-06  4.40413290E-01  2.33747041E-03  4.40235699E-01 -1.82584869E+00 -1.80382321E+00  0.00000000E+00
    5091  4.50708966E-02  2.39421006E-03  9.61341680E-06  4.40973992E-01  2.33866079E-03  4.38932723E-01 -1.82583475E+00 -1.80380648E+00  0.00000000E+00
    5101  4.50853312E-02  2.39601615E-03  9.63037722E-06  4.40831676E-01  2.34191404E-03  4.38168118E-01 -1.82589376E+00 -1.80386173E+00  0.00000000E+00
    5111  4.50686240E-02  2.39387856E-03  9.61003467E-06  4.41015880E-01  2.33784439E-03  4.37842241E-01 -1.82590635E+00 -1.80387442E+00  0.00000000E+00
    5121  4.50774430E-02  2.39441709E-03  9.60934768E-06  4.41307237E-01  2.33619127E-03  4.38176872E-01 -1.82590434E+00 -1.80387439E+00  0.00000000E+00
    5131  4.50659936E-02  2.39383122E-03  9.60787032E-06  4.41119668E-01  2.33906750E-03  4.38426248E-01 -1.82583609E+00 -1.80381212E+00  0.00000000E+00
    5141  4.50238888E-02  2.38960792E-03  9.57984983E-06  4.40778128E-01  2.33629530E-03  4.37868062E-01 -1.82587817E+00 -1.80385715E+00  0.00000000E+00
    5151  4.50265238E-02  2.38937326E-03  9.57135708E-06  4.41164141E-01  2.33325327E-03  4.36803998E-01 -1.82587427E+00 -1.80385355E+00  0.00000000E+00
    5161  4.49885931E-02  2.38558002E-03  9.54524554E-06  4.40914960E-01  2.33081101E-03  4.36540802E-01 -1.82587927E+00 -1.80386122E+00  0.00000000E+00
    5171  4.49902073E-02  2.38683570E-03  9.56911635E-06  4.40106363E-01  2.33796853E-03  4.36511295E-01 -1.82583146E+00 -1.80381672E+00  0.00000000E+00
    5181  4.49643765E-02  2.38463338E-03  9.55337094E-06  4.39994684E-01  2.33875026E-03  4.35718098E-01 -1.82578654E+00 -1.80376912E+00  0.00000000E+00
    5191  4.49704854E-02  2.38640863E-03  9.58628725E-06  4.38900912E-01  2.34665171E-03  4.35260697E-01 -1.82584806E+00 -1.80383239E+00  0.00000000E+00
    5201  4.50388123E-02  2.39477010E-03  9.66919339E-06  4.37993499E-01  2.36090584E-03  4.34974336E-01 -1.82585773E+00 -1.80384093E+00  0.00000000E+00
    5211  4.50055233E-02  2.39134314E-03  9.64527684E-06  4.37775657E-01  2.35813759E-03  4.38760198E-01 -1.82572921E+00 -1.80371735E+00  0.00000000E+00
    5221  4.50281803E-02  2.39268641E-03  9.64276233E-06  4.38553159E-01  2.35364733E-03  4.38462160E-01 -1.82571555E+00 -1.80370004E+00  0.00000000E+00
    5231  4.50286559E-02  2.39216985E-03  9.63122800E-06  4.38982531E-01  2.35004166E-03  4.38184911E-01 -1.82569060E+00 -1.80367775E+00  0.00000000E+00
    5241  4.50209942E-02  2.39131031E-03  9.62468120E-06  4.38960775E-01  2.34894842E-03  4.37863300E-01 -1.82572533E+00 -1.80371278E+00  0.00000000E+00
    5251  4.50842310E-02  2.39835589E-03  9.68678646E-06  4.38653247E-01  2.35763478E-03  4.36845585E-01 -1.82574338E+00 -1.80372979E+00  0.00000000E+00
    5261  4.50744767E-02  2.39727449E-03  9.67779334E-06  4.38668308E-01  2.35633296E-03  4.37159650E-01 -1.82572651E+00 -1.80371127E+00  0.00000000E+00
    5271  4.50923384E-02  2.39805983E-03  9.67187327E-06  4.39379062E-01  2.35101405E-03  4.36099053E-01 -1.82574694E+00 -1.80372961E+00  0.00000000E+00
    5281  4.50402200E-02  2.39365602E-03  9.64523359E-06  4.38864151E-01  2.35290747E-03  4.35590717E-01 -1.82576095E+00 -1.80373796E+00  0.00000000E+00
    5291  4.50424603E-02  2.39340512E-03  9.63725514E-06  4.39210762E-01  2.34998945E-03  4.37164852E-01 -1.82578844E+00 -1.80376820E+00  0.00000000E+00
    5301  4.50232131E-02  2.39126872E-03  9.62146391E-06  4.39128809E-01  2.34739256E-03  4.39480067E-01 -1.82578759E+00 -1.80376393E+00  0.00000000E+00
    5311  4.50242302E-02  2.39030751E-03  9.60478947E-06  4.39650428E-01  2.34060648E-03  4.38967857E-01 -1.82583004E+00 -1.80380449E+00  0.00000000E+00
    5321  4.50157679E-02  2.38960033E-03  9.59716268E-06  4.39763934E-01  2.34095946E-03  4.39085124E-01 -1.82588522E+00 -1.80386054E+00  0.00000000E+00
    5331  4.50484339E-02  2.39245041E-03  9.61119162E-06  4.40280944E-01  2.34036673E-03  4.42704709E-01 -1.82582725E+00 -1.80380377E+00  0.00000000E+00
    5341  4.50995527E-02  2.39758186E-03  9.64389893E-06  4.40777665E-01  2.34373910E-03  4.41400666E-01 -1.82581043E+00 -1.80378601E+00  0.00000000E+00
    5351  4.51190378E-02  2.40090777E-03  9.69668990E-06  4.39273218E-01  2.35384593E-03  4.42105021E-01 -1.82589020E+00 -1.80386223E+00  0.00000000E+00
    5361  4.50876336E-02  2.39766587E-03  9.67548066E-06  4.38985649E-01  2.35120945E-03  4.43644825E-01 -1.82599846E+00 -1.80396765E+00  0.00000000E+00
    5371  4.50783735E-02  2.39603825E-03  9.65899919E-06  4.39180145E-01  2.34610011E-03  4.43367153E-01 -1.82602563E+00 -1.80399534E+00  0.00000000E+00
    5381  4.50514807E-02  2.39325750E-03  9.63736949E-06  4.39134922E-01  2.34379957E-03  4.42289274E-01 -1.82603057E+00 -1.80400057E+00  0.00000000E+00
    5391  4.50818038E-02  2.39795449E-03  9.70383185E-06  4.37477196E-01  2.35645814E-03  4.43094151E-01 -1.82600633E+00 -1.80398090E+00  0.00000000E+00
    5401  4.50446644E-02  2.39511972E-03  9.68766616E-06  4.37084176E-01  2.35976136E-03  4.42265299E-01 -1.82600743E+00 -1.80398529E+00  0.00000000E+00
    5411  4.50476566E-02  2.39492652E-03  9.67973439E-06  4.37454311E-01  2.35677845E-03  4.41724258E-01 -1.82594876E+00 -1.80392546E+00  0.00000000E+00
    5421  4.50821697E-02  2.39790349E-03  9.69521001E-06  4.37953089E-01  2.35591679E-03  4.41378047E-01 -1.82592989E+00 -1.80391200E+00  0.00000000E+00
    5431  4.50977173E-02  2.39931241E-03  9.70407927E-06  4.38099419E-01  2.35596078E-03  4.41831233E-01 -1.82588277E+00 -1.80386167E+00  0.00000000E+00
    5441  4.50734496E-02  2.39680260E-03  9.68585815E-06  4.37979297E-01  2.35388812E-03  4.43336517E-01 -1.82590002E+00 -1.80387654E+00  0.00000000E+00
    5451  4.50920151E-02  2.39875908E-03  9.69671421E-06  4.38266817E-01  2.35570909E-03  4.43349546E-01 -1.82589803E+00 -1.80387147E+00  0.00000000E+00
    5461  4.51032867E-02  2.39993466E-03  9.70270105E-06  4.38470522E-01  2.35673354E-03  4.42592597E-01 -1.82586107E+00 -1.80383448E+00  0.00000000E+00
    5471  4.51217726E-02  2.40195675E-03  9.71886389E-06  4.38481747E-01  2.35901665E-03  4.43441580E-01 -1.82590835E+00 -1.80388276E+00  0.00000000E+00
    5481  4.51110071E-02  2.40088559E-03  9.71074874E-06  4.38449869E-01  2.35837362E-03  4.42463497E-01 -1.82590489E+00 -1.80387762E+00  0.00000000E+00
    5491  4.51463478E-02  2.40451813E-03  9.73857825E-06  4.38540815E-01  2.36122764E-03  4.41691328E-01 -1.82589274E+00 -1.80386536E+00  0.00000000E+00
    5501  4.51267035E-02  2.40221259E-03  9.71829797E-06  4.38634037E-01  2.35779735E-03  4.40759124E-01 -1.82589449E+00 -1.80386705E+00  0.00000000E+00
    5511  4.50815136E-02  2.39806597E-03  9.69276621E-06  4.38170899E-01  2.35734533E-03  4.40097698E-01 -1.82594772E+00 -1.80391970E+00  0.00000000E+00
    5521  4.50829430E-02  2.39768823E-03  9.68299123E-06  4.38560632E-01  2.35407980E-03  4.40631263E-01 -1.82602893E+00 -1.80399729E+00  0.00000000E+00
    5531  4.50879461E-02  2.39808873E-03  9.68147953E-06  4.38835772E-01  2.35375346E-03  4.39896700E-01 -1.82599741E+00 -1.80396859E+00  0.00000000E+00
    5541  4.51001165E-02  2.39953274E-03  9.68988998E-06  4.39024064E-01  2.35598612E-03  4.38888567E-01 -1.82595049E+00 -1.80392459E+00  0.00000000E+00
    5551  4.50699671E-02  2.39698688E-03  9.67636594E-06  4.38616406E-01  2.35709937E-03  4.38017616E-01 -1.82598630E+00 -1.80396697E+00  0.00000000E+00
    5561  4.50953285E-02  2.39950902E-03  9.69607282E-06  4.38655023E-01  2.35861684E-03  4.37641294E-01 -1.82602741E+00 -1.80400721E+00  0.00000000E+00
    5571  4.51139966E-02  2.40044084E-03  9.69207421E-06  4.39322071E-01  2.35376831E-03  4.36870549E-01 -1.82604569E+00 -1.80402875E+00  0.00000000E+00
    5581  4.50887000E-02  2.39742024E-03  9.66872483E-06  4.39262489E-01  2.34900637E-03  4.36554552E-01 -1.82608960E+00 -1.80407457E+00  0.00000000E+00
    5591  4.50856644E-02  2.39632096E-03  9.65303423E-06  4.39658719E-01  2.34368511E-03  4.35700254E-01 -1.82610872E+00 -1.80409264E+00  0.00000000E+00
    5601  4.50996240E-02  2.39757523E-03  9.65640212E-06  4.40049548E-01  2.34365497E-03  4.34846586E-01 -1.82611399E+00 -1.80409782E+00  0.00000000E+00
    5611  4.51100062E-02  2.39925111E-03  9.67235512E-06  4.39907742E-01  2.34842026E-03  4.33815281E-01 -1.82613845E+00 -1.80412075E+00  0.00000000E+00
    5621  4.51064665E-02  2.39902152E-03  9.67148408E-06  4.39850982E-01  2.34899880E-03  4.33490643E-01 -1.82617697E+00 -1.80415969E+00  0.00000000E+00
    5631  4.51128533E-02  2.39925875E-03  9.66897049E-06  4.40107300E-01  2.34681378E-03  4.33555725E-01 -1.82615389E+00 -1.80413622E+00  0.00000000E+00
    5641  4.51145567E-02  2.39851186E-03  9.65474317E-06  4.40582908E-01  2.34100886E-03  4.34120709E-01 -1.82618105E+00 -1.80416254E+00  0.00000000E+00
    5651  4.51160933E-02  2.39820597E-03  9.64499791E-06  4.41005002E-01  2.33814358E-03  4.34090055E-01 -1.82609975E+00 -1.80408280E+00  0.00000000E+00
    5661  4.50913348E-02  2.39624242E-03  9.63255188E-06  4.40811030E-01  2.33988295E-03  4.34110395E-01 -1.82608801E+00 -1.80407094E+00  0.00000000E+00
    5671  4.51114989E-02  2.39857532E-03  9.65061612E-06  4.40851628E-01  2.34319625E-03  4.35192211E-01 -1.82613783E+00 -1.80411980E+00  0.00000000E+00
    5681  4.51371714E-02  2.40125297E-03  9.67150587E-06  4.40890313E-01  2.34552148E-03  4.34507799E-01 -1.82613110E+00 -1.80410740E+00  0.00000000E+00
    5691  4.51687049E-02  2.40495707E-03  9.71345720E-06  4.40193523E-01  2.35104187E-03  4.34530211E-01 -1.82616557E+00 -1.80414202E+00  0.00000000E+00
    5701  4.51712529E-02  2.40460827E-03  9.70511756E-06  4.40511876E-01  2.34730988E-03  4.36660794E-01 -1.82606149E+00 -1.80403478E+00  0.00000000E+00
    5711  4.51870615E-02  2.40648270E-03  9.72324312E-06  4.40339828E-01  2.35018464E-03  4.36620600E-01 -1.82601716E+00 -1.80399063E+00  0.00000000E+00
    5721  4.51917426E-02  2.40641621E-03  9.71606938E-06  4.40721834E-01  2.34702900E-03  4.36763545E-01 -1.82599917E+00 -1.80397236E+00  0.00000000E+00
    5731  4.51769185E-02  2.40452207E-03  9.69864145E-06  4.40845125E-01  2.34345486E-03  4.36825766E-01 -1.82600822E+00 -1.80398585E+00  0.00000000E+00
    5741  4.51707167E-02  2.40414439E-03  9.69235895E-06  4.41031748E-01  2.34463209E-03  4.36652067E-01 -1.82609371E+00 -1.80406507E+00  0.00000000E+00
    5751  4.51461835E-02  2.40122116E-03  9.67005287E-06  4.40959502E-01  2.34007193E-03  4.37782976E-01 -1.82605812E+00 -1.80403148E+00  0.00000000E+00
    5761  4.51632110E-02  2.40401294E-03  9.70088506E-06  4.40478858E-01  2.34815512E-03  4.37451553E-01 -1.82607105E+00 -1.80404121E+00  0.00000000E+00
    5771  4.51412033E-02  2.40159089E-03  9.68101034E-06  4.40498348E-01  2.34535348E-03  4.37386993E-01 -1.82611825E+00 -1.80408294E+00  0.00000000E+00
    5781  4.51267720E-02  2.39968015E-03  9.66327890E-06  4.40633388E-01  2.34143412E-03  4.37844781E-01 -1.82612013E+00 -1.80408279E+00  0.00000000E+00
    5791  4.51162605E-02  2.39917444E-03  9.66457135E-06  4.40322703E-01  2.34428877E-03  4.37608864E-01 -1.82613939E+00 -1.80410034E+00  0.00000000E+00
    5801  4.51173679E-02  2.39961339E-03  9.67774217E-06  4.39764995E-01  2.34647400E-03  4.37982275E-01 -1.82619713E+00 -1.80415540E+00  0.00000000E+00
    5811  4.51540936E-02  2.40484612E-03  9.74229376E-06  4.38479804E-01  2.35883333E-03  4.37640792E-01 -1.82622667E+00 -1.80418140E+00  0.00000000E+00
    5821  4.51399335E-02  2.40482565E-03  9.74936358E-06  4.38062752E-01  2.36694274E-03  4.37326161E-01 -1.82625952E+00 -1.80421638E+00  0.00000000E+00
    5831  4.51118927E-02  2.40278159E-03  9.74124615E-06  4.37574932E-01  2.37007967E-03  4.38037073E-01 -1.82629945E+00 -1.80425664E+00  0.00000000E+00
    5841  4.51268626E-02  2.40495403E-03  9.76597425E-06  4.37165436E-01  2.37537530E-03  4.37386115E-01 -1.82632153E+00 -1.80427718E+00  0.00000000E+00
    5851  4.51475655E-02  2.40694152E-03  9.77617781E-06  4.37507467E-01  2.37613938E-03  4.37146301E-01 -1.82634811E+00 -1.80429904E+00  0.00000000E+00
    5861  4.51472870E-02  2.40686644E-03  9.77560239E-06  4.37505487E-01  2.37581757E-03  4.36565770E-01 -1.82639956E+00 -1.80434969E+00  0.00000000E+00
    5871  4.51268428E-02  2.40458804E-03  9.75645248E-06  4.37543015E-01  2.37302773E-03  4.36176282E-01 -1.82634763E+00 -1.80430365E+00  0.00000000E+00
    5881  4.51409602E-02  2.40603474E-03  9.76568590E-06  4.37687536E-01  2.37413866E-03  4.37608912E-01 -1.82629591E+00 -1.80425245E+00  0.00000000E+00
    5891  4.51423496E-02  2.40659763E-03  9.77106298E-06  4.37641079E-01  2.37695834E-03  4.37017306E-01 -1.82625992E+00 -1.80421749E+00  0.00000000E+00
    5901  4.51102925E-02  2.40322185E-03  9.74739444E-06  4.37426126E-01  2.37384799E-03  4.36232375E-01 -1.82628128E+00 -1.80423250E+00  0.00000000E+00
    5911  4.51235667E-02  2.40482566E-03  9.75655959E-06  4.37647989E-01  2.37646517E-03  4.37445006E-01 -1.82631617E+00 -1.80426510E+00  0.00000000E+00
    5921  4.51235132E-02  2.40450628E-03  9.75193564E-06  4.37765177E-01  2.37443766E-03  4.37354359E-01 -1.82633444E+00 -1.80428211E+00  0.00000000E+00
    5931  4.51394498E-02  2.40523767E-03  9.74666080E-06  4.38410986E-01  2.36987996E-03  4.37823200E-01 -1.82634907E+00 -1.80429417E+00  0.00000000E+00
    5941  4.51570941E-02  2.40635689E-03  9.74616066E-06  4.38962056E-01  2.36682467E-03  4.37176625E-01 -1.82635424E+00 -1.80430088E+00  0.00000000E+00
    5951  4.51558144E-02  2.40576015E-03  9.73742140E-06  4.39187022E-01  2.36372322E-03  4.38175676E-01 -1.82639583E+00 -1.80434119E+00  0.00000000E+00
    5961  4.51494760E-02  2.40416439E-03  9.71854209E-06  4.39531068E-01  2.35712692E-03  4.37853530E-01 -1.82641747E+00 -1.80436436E+00  0.00000000E+00
    5971  4.51333417E-02  2.40240126E-03  9.70336836E-06  4.39584459E-01  2.35515136E-03  4.37968444E-01 -1.82640395E+00 -1.80435146E+00  0.00000000E+00
    5981  4.51797716E-02  2.40672873E-03  9.72541992E-06  4.40328977E-01  2.35601666E-03  4.37021543E-01 -1.82640236E+00 -1.80434848E+00  0.00000000E+00
    5991  4.51883877E-02  2.40706353E-03  9.72198494E-06  4.40682275E-01  2.35315595E-03  4.36435804E-01 -1.82634561E+00 -1.80428723E+00  0.00000000E+00
    6001  4.51648342E-02  2.40498513E-03  9.70691858E-06  4.40583412E-01  2.35347650E-03  4.35709409E-01 -1.82632584E+00 -1.80426601E+00  0.00000000E+00
    6011  4.51879033E-02  2.40810507E-03  9.73604013E-06  4.40358083E-01  2.36015157E-03  4.38654497E-01 -1.82623136E+00 -1.80416673E+00  0.00000000E+00
    6021  4.51493765E-02  2.40477892E-03  9.71591510E-06  4.39968900E-01  2.36114585E-03  4.38184798E-01 -1.82627855E+00 -1.80420936E+00  0.00000000E+00
    6031  4.51801949E-02  2.40779359E-03  9.74028800E-06  4.39969042E-01  2.36263389E-03  4.37780130E-01 -1.82622854E+00 -1.80415913E+00  0.00000000E+00
    6041  4.51366606E-02  2.40404804E-03  9.71735875E-06  4.39545065E-01  2.36383494E-03  4.37674939E-01 -1.82620744E+00 -1.80413768E+00  0.00000000E+00
    6051  4.51308488E-02  2.40458148E-03  9.73167836E-06  4.38968175E-01  2.37065481E-03  4.36906833E-01 -1.82615646E+00 -1.80408104E+00  0.00000000E+00
    6061  4.51192054E-02  2.40412471E-03  9.73432466E-06  4.38602352E-01  2.37448389E-03  4.37937766E-01 -1.82610814E+00 -1.80403352E+00  0.00000000E+00
    6071  4.51304726E-02  2.40485291E-03  9.73479654E-06  4.38915093E-01  2.37262334E-03  4.38746056E-01 -1.82616072E+00 -1.80408755E+00  0.00000000E+00
    6081  4.51321942E-02  2.40498533E-03  9.73327385E-06  4.39064633E-01  2.37247523E-03  4.38701345E-01 -1.82621307E+00 -1.80413202E+00  0.00000000E+00
    6091  4.51591899E-02  2.40791504E-03  9.75701073E-06  4.39064133E-01  2.37564794E-03  4.38972779E-01 -1.82628731E+00 -1.80420286E+00  0.00000000E+00
    6101  4.51516695E-02  2.40683820E-03  9.74597921E-06  4.39196864E-01  2.37308474E-03  4.39754623E-01 -1.82625326E+00 -1.80416735E+00  0.00000000E+00
    6111  4.51686536E-02  2.40875448E-03  9.76244766E-06  4.39142681E-01  2.37554875E-03  4.39714972E-01 -1.82631939E+00 -1.80423330E+00  0.00000000E+00
    6121  4.51699816E-02  2.40883674E-03  9.76151074E-06  4.39234807E-01  2.37530567E-03  4.40693029E-01 -1.82635407E+00 -1.80426881E+00  0.00000000E+00
    6131  4.51775055E-02  2.40973919E-03  9.77282572E-06  4.39005221E-01  2.37674100E-03  4.40007636E-01 -1.82635480E+00 -1.80426827E+00  0.00000000E+00
    6141  4.52027187E-02  2.41280753E-03  9.80059595E-06  4.38841078E-01  2.38183033E-03  4.42024793E-01 -1.82626753E+00 -1.80418627E+00  0.00000000E+00
    6151  4.52280347E-02  2.41499997E-03  9.80950476E-06  4.39350336E-01  2.38120575E-03  4.41275814E-01 -1.82628381E+00 -1.80420165E+00  0.00000000E+00
    6161  4.52357587E-02  2.41692402E-03  9.83705489E-06  4.38670528E-01  2.38910369E-03  4.41691949E-01 -1.82631438E+00 -1.80423020E+00  0.00000000E+00
    6171  4.52249716E-02  2.41565426E-03  9.82611528E-06  4.38705162E-01  2.38720896E-03  4.41164396E-01 -1.82625820E+00 -1.80417303E+00  0.00000000E+00
    6181  4.51911461E-02  2.41207866E-03  9.80124990E-06  4.38464425E-01  2.38387506E-03  4.40083564E-01 -1.82622703E+00 -1.80414277E+00  0.00000000E+00
    6191  4.52315707E-02  2.41693135E-03  9.85618749E-06  4.37582180E-01  2.39159306E-03  4.39276215E-01 -1.82619868E+00 -1.80411959E+00  0.00000000E+00
    6201  4.52216454E-02  2.41546742E-03  9.84145463E-06  4.37741963E-01  2.38794379E-03  4.40008318E-01 -1.82627324E+00 -1.80419261E+00  0.00000000E+00
    6211  4.51804046E-02  2.41170325E-03  9.81805810E-06  4.37326312E-01  2.38771227E-03  4.38902103E-01 -1.82627421E+00 -1.80419893E+00  0.00000000E+00
    6221  4.51910217E-02  2.41265761E-03  9.82077460E-06  4.37615813E-01  2.38767928E-03  4.38398826E-01 -1.82628368E+00 -1.80420517E+00  0.00000000E+00
    6231  4.51675849E-02  2.41083146E-03  9.80939930E-06  4.37415894E-01  2.38955866E-03  4.39634252E-01 -1.82622871E+00 -1.80415247E+00  0.00000000E+00
    6241  4.51688475E-02  2.41092444E-03  9.80761991E-06  4.37561330E-01  2.38942278E-03  4.39918723E-01 -1.82628881E+00 -1.80421478E+00  0.00000000E+00
    6251  4.51610499E-02  2.41034355E-03  9.80424077E-06  4.37484081E-01  2.39021860E-03  4.39145857E-01 -1.82627550E+00 -1.80419730E+00  0.00000000E+00
    6261  4.51805038E-02  2.41186144E-03  9.80983626E-06  4.37871252E-01  2.38867416E-03  4.38917734E-01 -1.82623938E+00 -1.80416177E+00  0.00000000E+00
    6271  4.51412674E-02  2.40788220E-03  9.78403613E-06  4.37495088E-01  2.38586815E-03  4.38252839E-01 -1.82629937E+00 -1.80421983E+00  0.00000000E+00
    6281  4.51420012E-02  2.40757154E-03  9.77696658E-06  4.37756461E-01  2.38343865E-03  4.37848414E-01 -1.82634474E+00 -1.80426334E+00  0.00000000E+00
    6291  4.51566247E-02  2.40801382E-03  9.76901098E-06  4.38420312E-01  2.37777801E-03  4.37799104E-01 -1.82641803E+00 -1.80433719E+00  0.00000000E+00
    6301  4.51619113E-02  2.40928449E-03  9.78560069E-06  4.38059845E-01  2.38289070E-03  4.38237861E-01 -1.82637717E+00 -1.80430058E+00  0.00000000E+00
    6311  4.51973528E-02  2.41309375E-03  9.82179158E-06  4.37760869E-01  2.38680193E-03  4.37778221E-01 -1.82634874E+00 -1.80427307E+00  0.00000000E+00
    6321  4.51983685E-02  2.41338026E-03  9.82360983E-06  4.37790295E-01  2.38805683E-03  4.37245657E-01 -1.82634275E+00 -1.80426985E+00  0.00000000E+00
    6331  4.51952232E-02  2.41285899E-03  9.81873575E-06  4.37826419E-01  2.38652952E-03  4.36947763E-01 -1.82635762E+00 -1.80429063E+00  0.00000000E+00
    6341  4.52147036E-02  2.41489093E-03  9.83242057E-06  4.37989860E-01  2.38827447E-03  4.36186780E-01 -1.82637567E+00 -1.80431126E+00  0.00000000E+00
    6351  4.51931916E-02  2.41311235E-03  9.82263593E-06  4.37721201E-01  2.38934623E-03  4.35332479E-01 -1.82638354E+00 -1.80432188E+00  0.00000000E+00
