   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.53246763E-01  6.41339228E-02  4.11316005E-03  6.66666667E-01 -1.00023811E-37  0.00000000E+00 -5.44818279E+00 -5.26143264E+00  0.00000000E+00
    3181  2.24148179E-01  5.02495845E-02  2.52650152E-03  6.66471186E-01  4.47188796E-25  0.00000000E+00 -6.08613861E+00 -5.84295047E+00  0.00000000E+00
    3191  2.24131724E-01  5.02422064E-02  2.52575946E-03  6.66471211E-01  4.47069595E-25  0.00000000E+00 -6.08614009E+00 -5.84294568E+00  0.00000000E+00
    3201  2.24115380E-01  5.02348780E-02  2.52502245E-03  6.66471243E-01  4.46932405E-25  0.00000000E+00 -6.08614156E+00 -5.84294093E+00  0.00000000E+00
    3211  2.24099146E-01  5.02275993E-02  2.52429048E-03  6.66471283E-01  4.46777238E-25  0.00000000E+00 -6.08614302E+00 -5.84293622E+00  0.00000000E+00
    3221  2.24083023E-01  5.02203704E-02  2.52356357E-03  6.66471331E-01  4.46604120E-25  0.00000000E+00 -6.08614448E+00 -5.84293155E+00  0.00000000E+00
    3231  2.24067011E-01  5.02131914E-02  2.52284170E-03  6.66471386E-01  4.46413091E-25  0.00000000E+00 -6.08614593E+00 -5.84292692E+00  0.00000000E+00
    3241  2.24051109E-01  5.02060622E-02  2.52212490E-03  6.66471450E-01  4.46204204E-25  0.00000000E+00 -6.08614737E+00 -5.84292232E+00  0.00000000E+00
    3251  2.24035318E-01  5.01989828E-02  2.52141314E-03  6.66471521E-01  4.45977527E-25  0.00000000E+00 -6.08614880E+00 -5.84291777E+00  0.00000000E+00
    3261  2.24019638E-01  5.01919533E-02  2.52070643E-03  6.66471601E-01  4.45733140E-25  0.00000000E+00 -6.08615023E+00 -5.84291325E+00  0.00000000E+00
    3271  2.24004068E-01  5.01849736E-02  2.52000476E-03  6.66471688E-01  4.45471135E-25  0.00000000E+00 -6.08615165E+00 -5.84290876E+00  0.00000000E+00
    3281  2.23988610E-01  5.01780437E-02  2.51930814E-03  6.66471782E-01  4.45191617E-25  0.00000000E+00 -6.08615307E+00 -5.84290432E+00  0.00000000E+00
    3291  2.23973261E-01  5.01711636E-02  2.51861654E-03  6.66471884E-01  4.44894702E-25  0.00000000E+00 -6.08615447E+00 -5.84289991E+00  0.00000000E+00
    3301  2.23958024E-01  5.01643331E-02  2.51792997E-03  6.66471994E-01  4.44580515E-25  0.00000000E+00 -6.08615588E+00 -5.84289554E+00  0.00000000E+00
    3311  2.23942896E-01  5.01575521E-02  2.51724841E-03  6.66472112E-01  4.44249194E-25  0.00000000E+00 -6.08615727E+00 -5.84289120E+00  0.00000000E+00
    3321  2.23927879E-01  5.01508206E-02  2.51657185E-03  6.66472237E-01  4.43900883E-25  0.00000000E+00 -6.08615866E+00 -5.84288691E+00  0.00000000E+00
    3331  2.23912971E-01  5.01441385E-02  2.51590027E-03  6.66472369E-01  4.43535739E-25  0.00000000E+00 -6.08616004E+00 -5.84288264E+00  0.00000000E+00
    3341  2.23898173E-01  5.01375057E-02  2.51523368E-03  6.66472509E-01  4.43153924E-25  0.00000000E+00 -6.08616142E+00 -5.84287842E+00  0.00000000E+00
    3351  2.23883484E-01  5.01309219E-02  2.51457204E-03  6.66472656E-01  4.42755607E-25  0.00000000E+00 -6.08616279E+00 -5.84287423E+00  0.00000000E+00
    3361  2.23868904E-01  5.01243871E-02  2.51391535E-03  6.66472810E-01  4.42340968E-25  0.00000000E+00 -6.08616415E+00 -5.84287008E+00  0.00000000E+00
    3371  2.23854433E-01  5.01179012E-02  2.51326359E-03  6.66472972E-01  4.41910187E-25  0.00000000E+00 -6.08616551E+00 -5.84286597E+00  0.00000000E+00
    3381  2.23840071E-01  5.01114639E-02  2.51261674E-03  6.66473140E-01  4.41463452E-25  0.00000000E+00 -6.08616686E+00 -5.84286189E+00  0.00000000E+00
    3391  2.23825816E-01  5.01050751E-02  2.51197479E-03  6.66473316E-01  4.41000955E-25  0.00000000E+00 -6.08616821E+00 -5.84285784E+00  0.00000000E+00
    3401  2.23811669E-01  5.00987347E-02  2.51133771E-03  6.66473498E-01  4.40522889E-25  0.00000000E+00 -6.08616955E+00 -5.84285384E+00  0.00000000E+00
    3411  2.23797629E-01  5.00924424E-02  2.51070548E-03  6.66473688E-01  4.40029448E-25  0.00000000E+00 -6.08617088E+00 -5.84284986E+00  0.00000000E+00
    3421  2.23783696E-01  5.00861981E-02  2.51007810E-03  6.66473884E-01  4.39520828E-25  0.00000000E+00 -6.08617221E+00 -5.84284593E+00  0.00000000E+00
    3431  2.23769870E-01  5.00800016E-02  2.50945554E-03  6.66474087E-01  4.38997220E-25  0.00000000E+00 -6.08617354E+00 -5.84284202E+00  0.00000000E+00
    3441  2.23756149E-01  5.00738528E-02  2.50883778E-03  6.66474296E-01  4.38458815E-25  0.00000000E+00 -6.08617486E+00 -5.84283816E+00  0.00000000E+00
    3451  2.23742535E-01  5.00677515E-02  2.50822481E-03  6.66474512E-01  4.37905796E-25  0.00000000E+00 -6.08617617E+00 -5.84283433E+00  0.00000000E+00
    3461  2.23729026E-01  5.00616975E-02  2.50761661E-03  6.66474734E-01  4.37338339E-25  0.00000000E+00 -6.08617748E+00 -5.84283053E+00  0.00000000E+00
    3471  2.23715622E-01  5.00556908E-02  2.50701316E-03  6.66474963E-01  4.36756610E-25  0.00000000E+00 -6.08617879E+00 -5.84282677E+00  0.00000000E+00
    3481  2.23702324E-01  5.00497311E-02  2.50641446E-03  6.66475198E-01  4.36160761E-25  0.00000000E+00 -6.08618009E+00 -5.84282304E+00  0.00000000E+00
    3491  2.23689130E-01  5.00438185E-02  2.50582049E-03  6.66475440E-01  4.35550929E-25  0.00000000E+00 -6.08618139E+00 -5.84281934E+00  0.00000000E+00
    3501  2.23676040E-01  5.00379528E-02  2.50523124E-03  6.66475687E-01  4.34927229E-25  0.00000000E+00 -6.08618268E+00 -5.84281569E+00  0.00000000E+00
    3511  2.23663056E-01  5.00321341E-02  2.50464672E-03  6.66475941E-01  4.34289755E-25  0.00000000E+00 -6.08618397E+00 -5.84281206E+00  0.00000000E+00
    3521  2.23650176E-01  5.00263623E-02  2.50406693E-03  6.66476201E-01  4.33638567E-25  0.00000000E+00 -6.08618526E+00 -5.84280847E+00  0.00000000E+00
    3531  2.23637401E-01  5.00206376E-02  2.50349186E-03  6.66476467E-01  4.32973695E-25  0.00000000E+00 -6.08618654E+00 -5.84280492E+00  0.00000000E+00
    3541  2.23624732E-01  5.00149602E-02  2.50292155E-03  6.66476740E-01  4.32295123E-25  0.00000000E+00 -6.08618782E+00 -5.84280139E+00  0.00000000E+00
    3551  2.23612168E-01  5.00093302E-02  2.50235600E-03  6.66477018E-01  4.31602790E-25  0.00000000E+00 -6.08618910E+00 -5.84279791E+00  0.00000000E+00
    3561  2.23599712E-01  5.00037481E-02  2.50179526E-03  6.66477303E-01  4.30896575E-25  0.00000000E+00 -6.08619037E+00 -5.84279445E+00  0.00000000E+00
    3571  2.23587363E-01  4.99982142E-02  2.50123937E-03  6.66477594E-01  4.30176290E-25  0.00000000E+00 -6.08619164E+00 -5.84279104E+00  0.00000000E+00
    3581  2.23575123E-01  4.99927292E-02  2.50068837E-03  6.66477891E-01  4.29441667E-25  0.00000000E+00 -6.08619291E+00 -5.84278765E+00  0.00000000E+00
    3591  2.23562994E-01  4.99872939E-02  2.50014237E-03  6.66478196E-01  4.28692344E-25  0.00000000E+00 -6.08619418E+00 -5.84278430E+00  0.00000000E+00
    3601  2.23550978E-01  4.99819092E-02  2.49960143E-03  6.66478507E-01  4.27927849E-25  0.00000000E+00 -6.08619545E+00 -5.84278099E+00  0.00000000E+00
    3611  2.23539079E-01  4.99765765E-02  2.49906569E-03  6.66478825E-01  4.27147584E-25  0.00000000E+00 -6.08619672E+00 -5.84277771E+00  0.00000000E+00
    3621  2.23527298E-01  4.99712971E-02  2.49853529E-03  6.66479150E-01  4.26350798E-25  0.00000000E+00 -6.08619799E+00 -5.84277447E+00  0.00000000E+00
    3631  2.23515641E-01  4.99660730E-02  2.49801042E-03  6.66479484E-01  4.25536568E-25  0.00000000E+00 -6.08619926E+00 -5.84277127E+00  0.00000000E+00
    3641  2.23504113E-01  4.99609064E-02  2.49749128E-03  6.66479826E-01  4.24703766E-25  0.00000000E+00 -6.08620054E+00 -5.84276810E+00  0.00000000E+00
    3651  2.23492720E-01  4.99558000E-02  2.49697816E-03  6.66480176E-01  4.23851033E-25  0.00000000E+00 -6.08620182E+00 -5.84276497E+00  0.00000000E+00
    3661  2.23481469E-01  4.99507571E-02  2.49647136E-03  6.66480537E-01  4.22976746E-25  0.00000000E+00 -6.08620310E+00 -5.84276188E+00  0.00000000E+00
    3671  2.23470370E-01  4.99457816E-02  2.49597127E-03  6.66480907E-01  4.22078983E-25  0.00000000E+00 -6.08620439E+00 -5.84275883E+00  0.00000000E+00
    3681  2.23459431E-01  4.99408781E-02  2.49547835E-03  6.66481290E-01  4.21155503E-25  0.00000000E+00 -6.08620569E+00 -5.84275582E+00  0.00000000E+00
    3691  2.23448667E-01  4.99360522E-02  2.49499312E-03  6.66481685E-01  4.20203729E-25  0.00000000E+00 -6.08620701E+00 -5.84275285E+00  0.00000000E+00
    3701  2.23438091E-01  4.99313100E-02  2.49451621E-03  6.66482094E-01  4.19220762E-25  0.00000000E+00 -6.08620833E+00 -5.84274992E+00  0.00000000E+00
    3711  2.23427718E-01  4.99266587E-02  2.49404831E-03  6.66482518E-01  4.18203448E-25  0.00000000E+00 -6.08620968E+00 -5.84274703E+00  0.00000000E+00
    3721  2.23417568E-01  4.99221060E-02  2.49359018E-03  6.66482959E-01  4.17148528E-25  0.00000000E+00 -6.08621105E+00 -5.84274419E+00  0.00000000E+00
    3731  2.23407656E-01  4.99176597E-02  2.49314258E-03  6.66483419E-01  4.16052921E-25  0.00000000E+00 -6.08621244E+00 -5.84274139E+00  0.00000000E+00
    3741  2.23398000E-01  4.99133269E-02  2.49270623E-03  6.66483897E-01  4.14914226E-25  0.00000000E+00 -6.08621387E+00 -5.84273863E+00  0.00000000E+00
    3751  2.23388609E-01  4.99091123E-02  2.49228156E-03  6.66484396E-01  4.13731508E-25  0.00000000E+00 -6.08621534E+00 -5.84273592E+00  0.00000000E+00
    3761  2.23379484E-01  4.99050156E-02  2.49186856E-03  6.66484913E-01  4.12506457E-25  0.00000000E+00 -6.08621687E+00 -5.84273324E+00  0.00000000E+00
    3771  2.23370602E-01  4.99010273E-02  2.49146630E-03  6.66485447E-01  4.11244935E-25  0.00000000E+00 -6.08621845E+00 -5.84273059E+00  0.00000000E+00
    3781  2.23361912E-01  4.98971245E-02  2.49107252E-03  6.66485991E-01  4.09958765E-25  0.00000000E+00 -6.08622010E+00 -5.84272796E+00  0.00000000E+00
    3791  2.23353320E-01  4.98932657E-02  2.49068315E-03  6.66486539E-01  4.08667420E-25  0.00000000E+00 -6.08622183E+00 -5.84272534E+00  0.00000000E+00
    3801  2.23344688E-01  4.98893896E-02  2.49029217E-03  6.66487077E-01  4.07398944E-25  0.00000000E+00 -6.08622365E+00 -5.84272272E+00  0.00000000E+00
    3811  2.23335844E-01  4.98854195E-02  2.48989202E-03  6.66487588E-01  4.06189179E-25  0.00000000E+00 -6.08622556E+00 -5.84272009E+00  0.00000000E+00
    3821  2.23326605E-01  4.98812753E-02  2.48947485E-03  6.66488057E-01  4.05078319E-25  0.00000000E+00 -6.08622756E+00 -5.84271743E+00  0.00000000E+00
    3831  2.23316824E-01  4.98768908E-02  2.48903418E-03  6.66488465E-01  4.04104438E-25  0.00000000E+00 -6.08622964E+00 -5.84271473E+00  0.00000000E+00
    3841  2.23306414E-01  4.98722285E-02  2.48856637E-03  6.66488801E-01  4.03295363E-25  0.00000000E+00 -6.08623179E+00 -5.84271201E+00  0.00000000E+00
    3851  2.23295369E-01  4.98672854E-02  2.48807115E-03  6.66489060E-01  4.02662243E-25  0.00000000E+00 -6.08623401E+00 -5.84270925E+00  0.00000000E+00
    3861  2.23283746E-01  4.98620878E-02  2.48755113E-03  6.66489245E-01  4.02198107E-25  0.00000000E+00 -6.08623628E+00 -5.84270645E+00  0.00000000E+00
    3871  2.23271646E-01  4.98566794E-02  2.48701063E-03  6.66489365E-01  4.01881994E-25  0.00000000E+00 -6.08623860E+00 -5.84270363E+00  0.00000000E+00
    3881  2.23259178E-01  4.98511089E-02  2.48645440E-03  6.66489434E-01  4.01686214E-25  0.00000000E+00 -6.08624095E+00 -5.84270079E+00  0.00000000E+00
    3891  2.23246442E-01  4.98454201E-02  2.48588674E-03  6.66489461E-01  4.01583343E-25  0.00000000E+00 -6.08624334E+00 -5.84269791E+00  0.00000000E+00
    3901  2.23233513E-01  4.98396474E-02  2.48531100E-03  6.66489459E-01  4.01550759E-25  0.00000000E+00 -6.08624575E+00 -5.84269501E+00  0.00000000E+00
    3911  2.23220447E-01  4.98338142E-02  2.48472947E-03  6.66489433E-01  4.01572311E-25  0.00000000E+00 -6.08624818E+00 -5.84269208E+00  0.00000000E+00
    3921  2.23207275E-01  4.98279351E-02  2.48414358E-03  6.66489387E-01  4.01637882E-25  0.00000000E+00 -6.08625064E+00 -5.84268912E+00  0.00000000E+00
    3931  2.23194016E-01  4.98220180E-02  2.48355408E-03  6.66489325E-01  4.01741925E-25  0.00000000E+00 -6.08625311E+00 -5.84268613E+00  0.00000000E+00
    3941  2.23180678E-01  4.98160664E-02  2.48296134E-03  6.66489248E-01  4.01881816E-25  0.00000000E+00 -6.08625560E+00 -5.84268312E+00  0.00000000E+00
    3951  2.23167264E-01  4.98100820E-02  2.48236551E-03  6.66489155E-01  4.02056478E-25  0.00000000E+00 -6.08625810E+00 -5.84268007E+00  0.00000000E+00
    3961  2.23153777E-01  4.98040656E-02  2.48176667E-03  6.66489048E-01  4.02265437E-25  0.00000000E+00 -6.08626062E+00 -5.84267700E+00  0.00000000E+00
    3971  2.23140217E-01  4.97980177E-02  2.48116487E-03  6.66488926E-01  4.02508264E-25  0.00000000E+00 -6.08626314E+00 -5.84267391E+00  0.00000000E+00
    3981  2.23126586E-01  4.97919393E-02  2.48056022E-03  6.66488789E-01  4.02784315E-25  0.00000000E+00 -6.08626568E+00 -5.84267079E+00  0.00000000E+00
    3991  2.23112888E-01  4.97858316E-02  2.47995283E-03  6.66488638E-01  4.03092656E-25  0.00000000E+00 -6.08626822E+00 -5.84266765E+00  0.00000000E+00
    4001  2.23099127E-01  4.97796964E-02  2.47934287E-03  6.66488474E-01  4.03432071E-25  0.00000000E+00 -6.08627077E+00 -5.84266449E+00  0.00000000E+00
    4011  2.23085305E-01  4.97735356E-02  2.47873053E-03  6.66488297E-01  4.03801128E-25  0.00000000E+00 -6.08627333E+00 -5.84266131E+00  0.00000000E+00
    4021  2.23071429E-01  4.97673511E-02  2.47811599E-03  6.66488108E-01  4.04198241E-25  0.00000000E+00 -6.08627588E+00 -5.84265812E+00  0.00000000E+00
    4031  2.23057503E-01  4.97611451E-02  2.47749948E-03  6.66487907E-01  4.04621726E-25  0.00000000E+00 -6.08627844E+00 -5.84265492E+00  0.00000000E+00
    4041  2.23043532E-01  4.97549198E-02  2.47688120E-03  6.66487695E-01  4.05069844E-25  0.00000000E+00 -6.08628100E+00 -5.84265171E+00  0.00000000E+00
    4051  2.23029521E-01  4.97486774E-02  2.47626138E-03  6.66487474E-01  4.05540840E-25  0.00000000E+00 -6.08628356E+00 -5.84264849E+00  0.00000000E+00
    4061  2.23015475E-01  4.97424202E-02  2.47564021E-03  6.66487243E-01  4.06032959E-25  0.00000000E+00 -6.08628612E+00 -5.84264525E+00  0.00000000E+00
    4071  2.23001399E-01  4.97361501E-02  2.47501791E-03  6.66487004E-01  4.06544462E-25  0.00000000E+00 -6.08628867E+00 -5.84264202E+00  0.00000000E+00
    4081  2.22987297E-01  4.97298692E-02  2.47439468E-03  6.66486757E-01  4.07073639E-25  0.00000000E+00 -6.08629122E+00 -5.84263877E+00  0.00000000E+00
    4091  2.22973174E-01  4.97235797E-02  2.47377071E-03  6.66486503E-01  4.07618813E-25  0.00000000E+00 -6.08629377E+00 -5.84263552E+00  0.00000000E+00
    4101  2.22959034E-01  4.97172834E-02  2.47314619E-03  6.66486242E-01  4.08178346E-25  0.00000000E+00 -6.08629631E+00 -5.84263227E+00  0.00000000E+00
    4111  2.22944883E-01  4.97109822E-02  2.47252131E-03  6.66485976E-01  4.08750641E-25  0.00000000E+00 -6.08629884E+00 -5.84262902E+00  0.00000000E+00
    4121  2.22930723E-01  4.97046780E-02  2.47189624E-03  6.66485706E-01  4.09334143E-25  0.00000000E+00 -6.08630137E+00 -5.84262576E+00  0.00000000E+00
    4131  2.22916559E-01  4.96983725E-02  2.47127116E-03  6.66485430E-01  4.09927345E-25  0.00000000E+00 -6.08630389E+00 -5.84262251E+00  0.00000000E+00
    4141  2.22902394E-01  4.96920675E-02  2.47064622E-03  6.66485152E-01  4.10528786E-25  0.00000000E+00 -6.08630641E+00 -5.84261925E+00  0.00000000E+00
    4151  2.22888234E-01  4.96857645E-02  2.47002159E-03  6.66484870E-01  4.11137051E-25  0.00000000E+00 -6.08630892E+00 -5.84261600E+00  0.00000000E+00
    4161  2.22874080E-01  4.96794653E-02  2.46939743E-03  6.66484585E-01  4.11750776E-25  0.00000000E+00 -6.08631141E+00 -5.84261274E+00  0.00000000E+00
    4171  2.22859937E-01  4.96731712E-02  2.46877387E-03  6.66484299E-01  4.12368647E-25  0.00000000E+00 -6.08631390E+00 -5.84260949E+00  0.00000000E+00
    4181  2.22845808E-01  4.96668837E-02  2.46815106E-03  6.66484011E-01  4.12989399E-25  0.00000000E+00 -6.08631638E+00 -5.84260625E+00  0.00000000E+00
    4191  2.22831696E-01  4.96606043E-02  2.46752913E-03  6.66483723E-01  4.13611818E-25  0.00000000E+00 -6.08631885E+00 -5.84260300E+00  0.00000000E+00
    4201  2.22817604E-01  4.96543343E-02  2.46690822E-03  6.66483434E-01  4.14234742E-25  0.00000000E+00 -6.08632131E+00 -5.84259976E+00  0.00000000E+00
    4211  2.22803535E-01  4.96480750E-02  2.46628845E-03  6.66483146E-01  4.14857060E-25  0.00000000E+00 -6.08632375E+00 -5.84259653E+00  0.00000000E+00
    4221  2.22789493E-01  4.96418275E-02  2.46566993E-03  6.66482858E-01  4.15477712E-25  0.00000000E+00 -6.08632619E+00 -5.84259330E+00  0.00000000E+00
    4231  2.22775478E-01  4.96355932E-02  2.46505278E-03  6.66482571E-01  4.16095687E-25  0.00000000E+00 -6.08632862E+00 -5.84259008E+00  0.00000000E+00
    4241  2.22761495E-01  4.96293730E-02  2.46443710E-03  6.66482286E-01  4.16710027E-25  0.00000000E+00 -6.08633103E+00 -5.84258687E+00  0.00000000E+00
    4251  2.22747545E-01  4.96231681E-02  2.46382300E-03  6.66482002E-01  4.17319823E-25  0.00000000E+00 -6.08633343E+00 -5.84258366E+00  0.00000000E+00
    4261  2.22733632E-01  4.96169794E-02  2.46321057E-03  6.66481721E-01  4.17924214E-25  0.00000000E+00 -6.08633582E+00 -5.84258046E+00  0.00000000E+00
    4271  2.22719756E-01  4.96108080E-02  2.46259991E-03  6.66481442E-01  4.18522389E-25  0.00000000E+00 -6.08633820E+00 -5.84257727E+00  0.00000000E+00
    4281  2.22705920E-01  4.96046546E-02  2.46199110E-03  6.66481166E-01  4.19113583E-25  0.00000000E+00 -6.08634057E+00 -5.84257409E+00  0.00000000E+00
    4291  2.22692126E-01  4.95985202E-02  2.46138422E-03  6.66480894E-01  4.19697076E-25  0.00000000E+00 -6.08634293E+00 -5.84257092E+00  0.00000000E+00
    4301  2.22678376E-01  4.95924056E-02  2.46077935E-03  6.66480625E-01  4.20272195E-25  0.00000000E+00 -6.08634527E+00 -5.84256776E+00  0.00000000E+00
    4311  2.22664671E-01  4.95863115E-02  2.46017656E-03  6.66480360E-01  4.20838310E-25  0.00000000E+00 -6.08634760E+00 -5.84256461E+00  0.00000000E+00
    4321  2.22651014E-01  4.95802387E-02  2.45957593E-03  6.66480099E-01  4.21394830E-25  0.00000000E+00 -6.08634992E+00 -5.84256147E+00  0.00000000E+00
    4331  2.22637406E-01  4.95741877E-02  2.45897751E-03  6.66479842E-01  4.21941209E-25  0.00000000E+00 -6.08635222E+00 -5.84255834E+00  0.00000000E+00
    4341  2.22623847E-01  4.95681594E-02  2.45838137E-03  6.66479590E-01  4.22476937E-25  0.00000000E+00 -6.08635451E+00 -5.84255522E+00  0.00000000E+00
    4351  2.22610341E-01  4.95621541E-02  2.45778755E-03  6.66479343E-01  4.23001545E-25  0.00000000E+00 -6.08635679E+00 -5.84255212E+00  0.00000000E+00
    4361  2.22596887E-01  4.95561726E-02  2.45719612E-03  6.66479100E-01  4.23514596E-25  0.00000000E+00 -6.08635906E+00 -5.84254903E+00  0.00000000E+00
    4371  2.22583487E-01  4.95502152E-02  2.45660713E-03  6.66478863E-01  4.24015691E-25  0.00000000E+00 -6.08636131E+00 -5.84254595E+00  0.00000000E+00
    4381  2.22570142E-01  4.95442826E-02  2.45602061E-03  6.66478631E-01  4.24504464E-25  0.00000000E+00 -6.08636356E+00 -5.84254288E+00  0.00000000E+00
    4391  2.22556853E-01  4.95383751E-02  2.45543662E-03  6.66478404E-01  4.24980580E-25  0.00000000E+00 -6.08636579E+00 -5.84253983E+00  0.00000000E+00
    4401  2.22543622E-01  4.95324931E-02  2.45485518E-03  6.66478183E-01  4.25443735E-25  0.00000000E+00 -6.08636800E+00 -5.84253679E+00  0.00000000E+00
    4411  2.22530448E-01  4.95266371E-02  2.45427635E-03  6.66477968E-01  4.25893653E-25  0.00000000E+00 -6.08637021E+00 -5.84253376E+00  0.00000000E+00
    4421  2.22517333E-01  4.95208073E-02  2.45370014E-03  6.66477759E-01  4.26330086E-25  0.00000000E+00 -6.08637240E+00 -5.84253075E+00  0.00000000E+00
    4431  2.22504278E-01  4.95150042E-02  2.45312659E-03  6.66477555E-01  4.26752815E-25  0.00000000E+00 -6.08637457E+00 -5.84252776E+00  0.00000000E+00
    4441  2.22491283E-01  4.95092280E-02  2.45255574E-03  6.66477358E-01  4.27161641E-25  0.00000000E+00 -6.08637674E+00 -5.84252478E+00  0.00000000E+00
    4451  2.22478348E-01  4.95034790E-02  2.45198760E-03  6.66477166E-01  4.27556394E-25  0.00000000E+00 -6.08637889E+00 -5.84252181E+00  0.00000000E+00
    4461  2.22465476E-01  4.94977574E-02  2.45142219E-03  6.66476981E-01  4.27936922E-25  0.00000000E+00 -6.08638103E+00 -5.84251886E+00  0.00000000E+00
    4471  2.22452665E-01  4.94920635E-02  2.45085955E-03  6.66476802E-01  4.28303098E-25  0.00000000E+00 -6.08638316E+00 -5.84251593E+00  0.00000000E+00
    4481  2.22439916E-01  4.94863975E-02  2.45029969E-03  6.66476629E-01  4.28654814E-25  0.00000000E+00 -6.08638528E+00 -5.84251301E+00  0.00000000E+00
    4491  2.22427231E-01  4.94807595E-02  2.44974262E-03  6.66476463E-01  4.28991979E-25  0.00000000E+00 -6.08638738E+00 -5.84251010E+00  0.00000000E+00
    4501  2.22414609E-01  4.94751497E-02  2.44918836E-03  6.66476302E-01  4.29314523E-25  0.00000000E+00 -6.08638947E+00 -5.84250721E+00  0.00000000E+00
    4511  2.22402050E-01  4.94695684E-02  2.44863692E-03  6.66476149E-01  4.29622393E-25  0.00000000E+00 -6.08639155E+00 -5.84250434E+00  0.00000000E+00
    4521  2.22389555E-01  4.94640155E-02  2.44808832E-03  6.66476001E-01  4.29915550E-25  0.00000000E+00 -6.08639362E+00 -5.84250149E+00  0.00000000E+00
    4531  2.22377124E-01  4.94584912E-02  2.44754257E-03  6.66475860E-01  4.30193973E-25  0.00000000E+00 -6.08639567E+00 -5.84249865E+00  0.00000000E+00
    4541  2.22364758E-01  4.94529956E-02  2.44699966E-03  6.66475726E-01  4.30457652E-25  0.00000000E+00 -6.08639771E+00 -5.84249583E+00  0.00000000E+00
    4551  2.22352456E-01  4.94475287E-02  2.44645962E-03  6.66475598E-01  4.30706593E-25  0.00000000E+00 -6.08639974E+00 -5.84249302E+00  0.00000000E+00
    4561  2.22340219E-01  4.94420907E-02  2.44592245E-03  6.66475476E-01  4.30940814E-25  0.00000000E+00 -6.08640176E+00 -5.84249023E+00  0.00000000E+00
    4571  2.22328047E-01  4.94366816E-02  2.44538814E-03  6.66475361E-01  4.31160346E-25  0.00000000E+00 -6.08640377E+00 -5.84248746E+00  0.00000000E+00
    4581  2.22315939E-01  4.94313014E-02  2.44485670E-03  6.66475252E-01  4.31365229E-25  0.00000000E+00 -6.08640576E+00 -5.84248471E+00  0.00000000E+00
    4591  2.22303897E-01  4.94259502E-02  2.44432814E-03  6.66475149E-01  4.31555515E-25  0.00000000E+00 -6.08640774E+00 -5.84248197E+00  0.00000000E+00
    4601  2.22291919E-01  4.94206279E-02  2.44380245E-03  6.66475053E-01  4.31731266E-25  0.00000000E+00 -6.08640971E+00 -5.84247925E+00  0.00000000E+00
    4611  2.22280007E-01  4.94153345E-02  2.44327963E-03  6.66474963E-01  4.31892551E-25  0.00000000E+00 -6.08641167E+00 -5.84247654E+00  0.00000000E+00
    4621  2.22268159E-01  4.94100701E-02  2.44275969E-03  6.66474880E-01  4.32039451E-25  0.00000000E+00 -6.08641362E+00 -5.84247386E+00  0.00000000E+00
    4631  2.22256377E-01  4.94048346E-02  2.44224261E-03  6.66474803E-01  4.32172053E-25  0.00000000E+00 -6.08641555E+00 -5.84247119E+00  0.00000000E+00
    4641  2.22244659E-01  4.93996280E-02  2.44172840E-03  6.66474732E-01  4.32290451E-25  0.00000000E+00 -6.08641748E+00 -5.84246853E+00  0.00000000E+00
    4651  2.22233006E-01  4.93944502E-02  2.44121704E-03  6.66474667E-01  4.32394746E-25  0.00000000E+00 -6.08641939E+00 -5.84246590E+00  0.00000000E+00
    4661  2.22221418E-01  4.93893012E-02  2.44070854E-03  6.66474608E-01  4.32485048E-25  0.00000000E+00 -6.08642129E+00 -5.84246328E+00  0.00000000E+00
    4671  2.22209894E-01  4.93841810E-02  2.44020289E-03  6.66474556E-01  4.32561470E-25  0.00000000E+00 -6.08642318E+00 -5.84246067E+00  0.00000000E+00
    4681  2.22198435E-01  4.93790894E-02  2.43970008E-03  6.66474509E-01  4.32624132E-25  0.00000000E+00 -6.08642506E+00 -5.84245809E+00  0.00000000E+00
    4691  2.22187040E-01  4.93740264E-02  2.43920010E-03  6.66474469E-01  4.32673157E-25  0.00000000E+00 -6.08642693E+00 -5.84245552E+00  0.00000000E+00
    4701  2.22175709E-01  4.93689919E-02  2.43870295E-03  6.66474434E-01  4.32708676E-25  0.00000000E+00 -6.08642879E+00 -5.84245297E+00  0.00000000E+00
    4711  2.22164442E-01  4.93639859E-02  2.43820861E-03  6.66474405E-01  4.32730822E-25  0.00000000E+00 -6.08643064E+00 -5.84245043E+00  0.00000000E+00
    4721  2.22153239E-01  4.93590082E-02  2.43771708E-03  6.66474383E-01  4.32739733E-25  0.00000000E+00 -6.08643247E+00 -5.84244792E+00  0.00000000E+00
    4731  2.22142099E-01  4.93540587E-02  2.43722835E-03  6.66474365E-01  4.32735549E-25  0.00000000E+00 -6.08643430E+00 -5.84244542E+00  0.00000000E+00
    4741  2.22131022E-01  4.93491374E-02  2.43674240E-03  6.66474354E-01  4.32718415E-25  0.00000000E+00 -6.08643611E+00 -5.84244293E+00  0.00000000E+00
    4751  2.22120009E-01  4.93442441E-02  2.43625923E-03  6.66474348E-01  4.32688478E-25  0.00000000E+00 -6.08643791E+00 -5.84244046E+00  0.00000000E+00
    4761  2.22109058E-01  4.93393787E-02  2.43577882E-03  6.66474348E-01  4.32645888E-25  0.00000000E+00 -6.08643971E+00 -5.84243801E+00  0.00000000E+00
