   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.96840196E-02  8.81141022E-04  7.76409502E-07  6.66666667E-01 -1.22281200E-18  1.61115091E-12 -2.12416880E+00 -2.09994166E+00  0.00000000E+00
    3181  8.35035184E-02  8.26409427E-03  1.13818806E-04  4.44476743E-01  2.91307349E-02  1.24372043E+00 -4.72403133E+00 -4.59413124E+00  0.00000000E+00
    3191  8.33606236E-02  8.23699742E-03  1.13220907E-04  4.43753212E-01  2.90573512E-02  1.24316236E+00 -4.72408104E+00 -4.59419491E+00  0.00000000E+00
    3201  8.31178222E-02  8.19903341E-03  1.12551771E-04  4.41908039E-01  2.91127853E-02  1.23816410E+00 -4.72404989E+00 -4.59418141E+00  0.00000000E+00
    3211  8.30627332E-02  8.18458109E-03  1.12113269E-04  4.42117358E-01  2.89932714E-02  1.23399815E+00 -4.72402182E+00 -4.59416628E+00  0.00000000E+00
    3221  8.30683358E-02  8.17955054E-03  1.11813060E-04  4.42926629E-01  2.88587842E-02  1.22915178E+00 -4.72403196E+00 -4.59419259E+00  0.00000000E+00
    3231  8.30350382E-02  8.16713007E-03  1.11379994E-04  4.43395144E-01  2.87033545E-02  1.23157029E+00 -4.72408030E+00 -4.59423282E+00  0.00000000E+00
    3241  8.30672318E-02  8.16566172E-03  1.11109291E-04  4.44548231E-01  2.85495907E-02  1.23272747E+00 -4.72415059E+00 -4.59429764E+00  0.00000000E+00
    3251  8.28363619E-02  8.13174823E-03  1.10503414E-04  4.42959729E-01  2.86485986E-02  1.23185118E+00 -4.72410924E+00 -4.59425135E+00  0.00000000E+00
    3261  8.25356824E-02  8.08943124E-03  1.09838289E-04  4.40504590E-01  2.88157000E-02  1.22585569E+00 -4.72408888E+00 -4.59423023E+00  0.00000000E+00
    3271  8.23952282E-02  8.06409370E-03  1.09293177E-04  4.39777348E-01  2.87666933E-02  1.22375422E+00 -4.72407765E+00 -4.59423524E+00  0.00000000E+00
    3281  8.24639448E-02  8.07002417E-03  1.09187954E-04  4.41139003E-01  2.86449122E-02  1.22037775E+00 -4.72407528E+00 -4.59422618E+00  0.00000000E+00
    3291  8.23520680E-02  8.04845494E-03  1.08695566E-04  4.40673315E-01  2.85742965E-02  1.21796410E+00 -4.72410751E+00 -4.59425701E+00  0.00000000E+00
    3301  8.24782284E-02  8.06673531E-03  1.08904237E-04  4.42136548E-01  2.85175652E-02  1.22783674E+00 -4.72422317E+00 -4.59435878E+00  0.00000000E+00
    3311  8.21905767E-02  8.02653545E-03  1.08266430E-04  4.39834569E-01  2.86792615E-02  1.23278496E+00 -4.72418954E+00 -4.59431992E+00  0.00000000E+00
    3321  8.19885743E-02  7.99341277E-03  1.07662798E-04  4.38331682E-01  2.86802070E-02  1.22839824E+00 -4.72421142E+00 -4.59433413E+00  0.00000000E+00
    3331  8.18160953E-02  7.96463962E-03  1.07114030E-04  4.37149773E-01  2.86684693E-02  1.22316616E+00 -4.72420962E+00 -4.59431982E+00  0.00000000E+00
    3341  8.16132861E-02  7.93173305E-03  1.06518695E-04  4.35624171E-01  2.86738480E-02  1.21967892E+00 -4.72422423E+00 -4.59432819E+00  0.00000000E+00
    3351  8.13932509E-02  7.89801336E-03  1.05927284E-04  4.33955137E-01  2.87222954E-02  1.22609538E+00 -4.72430127E+00 -4.59441098E+00  0.00000000E+00
    3361  8.12589977E-02  7.87249030E-03  1.05386539E-04  4.33187239E-01  2.86391284E-02  1.22086743E+00 -4.72432185E+00 -4.59441432E+00  0.00000000E+00
    3371  8.11702703E-02  7.85496719E-03  1.04953370E-04  4.32995659E-01  2.85689397E-02  1.22203839E+00 -4.72437256E+00 -4.59445900E+00  0.00000000E+00
    3381  8.10849168E-02  7.83646889E-03  1.04490831E-04  4.32826278E-01  2.84640527E-02  1.22229492E+00 -4.72439260E+00 -4.59447146E+00  0.00000000E+00
    3391  8.11110963E-02  7.83429741E-03  1.04225173E-04  4.33954605E-01  2.83192697E-02  1.22393574E+00 -4.72444069E+00 -4.59449899E+00  0.00000000E+00
    3401  8.10416780E-02  7.81794313E-03  1.03792532E-04  4.33943429E-01  2.82042610E-02  1.24368133E+00 -4.72454541E+00 -4.59458344E+00  0.00000000E+00
    3411  8.10960290E-02  7.82105257E-03  1.03628947E-04  4.35284872E-01  2.80756036E-02  1.24620362E+00 -4.72462215E+00 -4.59463750E+00  0.00000000E+00
    3421  8.12605672E-02  7.84631531E-03  1.03946643E-04  4.37195318E-01  2.80428662E-02  1.24941561E+00 -4.72470752E+00 -4.59469948E+00  0.00000000E+00
    3431  8.12290784E-02  7.83704921E-03  1.03626671E-04  4.37600217E-01  2.79492540E-02  1.25022770E+00 -4.72476848E+00 -4.59474208E+00  0.00000000E+00
    3441  8.11365116E-02  7.81781182E-03  1.03170799E-04  4.37315287E-01  2.78543274E-02  1.24465134E+00 -4.72476551E+00 -4.59473221E+00  0.00000000E+00
    3451  8.09542751E-02  7.79053302E-03  1.02675095E-04  4.36090369E-01  2.79053142E-02  1.24276072E+00 -4.72478612E+00 -4.59475848E+00  0.00000000E+00
    3461  8.09532626E-02  7.78525596E-03  1.02398859E-04  4.36844837E-01  2.77899624E-02  1.25918672E+00 -4.72491553E+00 -4.59489264E+00  0.00000000E+00
    3471  8.11017202E-02  7.80699090E-03  1.02624550E-04  4.38741845E-01  2.77375471E-02  1.26339098E+00 -4.72499144E+00 -4.59496838E+00  0.00000000E+00
    3481  8.11613273E-02  7.81207783E-03  1.02535659E-04  4.39958061E-01  2.76341074E-02  1.26751023E+00 -4.72507987E+00 -4.59503660E+00  0.00000000E+00
    3491  8.10196537E-02  7.78806545E-03  1.02065700E-04  4.39081999E-01  2.76107439E-02  1.27183055E+00 -4.72517060E+00 -4.59511895E+00  0.00000000E+00
    3501  8.10152256E-02  7.78320836E-03  1.01831215E-04  4.39671958E-01  2.75173552E-02  1.27901655E+00 -4.72515388E+00 -4.59509993E+00  0.00000000E+00
    3511  8.08293686E-02  7.75374119E-03  1.01308988E-04  4.38300394E-01  2.75311796E-02  1.27500921E+00 -4.72518130E+00 -4.59513242E+00  0.00000000E+00
    3521  8.08038306E-02  7.74618675E-03  1.01030539E-04  4.38751120E-01  2.74538741E-02  1.27193825E+00 -4.72522397E+00 -4.59518328E+00  0.00000000E+00
    3531  8.09150416E-02  7.76022336E-03  1.01085275E-04  4.40476671E-01  2.73648004E-02  1.28190458E+00 -4.72532428E+00 -4.59528447E+00  0.00000000E+00
    3541  8.09135400E-02  7.75414092E-03  1.00792023E-04  4.41224276E-01  2.72330627E-02  1.27846683E+00 -4.72531309E+00 -4.59529799E+00  0.00000000E+00
    3551  8.08177318E-02  7.73549058E-03  1.00367978E-04  4.40888793E-01  2.71618823E-02  1.27325598E+00 -4.72533002E+00 -4.59534473E+00  0.00000000E+00
    3561  8.07420837E-02  7.71783888E-03  9.99285844E-05  4.40787250E-01  2.70393818E-02  1.27210075E+00 -4.72536223E+00 -4.59539168E+00  0.00000000E+00
    3571  8.06529825E-02  7.70032094E-03  9.95286838E-05  4.40488068E-01  2.69686009E-02  1.27383955E+00 -4.72535093E+00 -4.59539173E+00  0.00000000E+00
    3581  8.06164772E-02  7.68905198E-03  9.91761251E-05  4.40834604E-01  2.68471883E-02  1.27130800E+00 -4.72532136E+00 -4.59536807E+00  0.00000000E+00
    3591  8.05254507E-02  7.67119887E-03  9.87681920E-05  4.40539581E-01  2.67753363E-02  1.26881096E+00 -4.72534577E+00 -4.59540860E+00  0.00000000E+00
    3601  8.07748883E-02  7.71896568E-03  9.98812879E-05  4.41215103E-01  2.69452682E-02  1.26453463E+00 -4.72533413E+00 -4.59541503E+00  0.00000000E+00
    3611  8.09456801E-02  7.74582554E-03  1.00231058E-04  4.43140495E-01  2.69281070E-02  1.25952575E+00 -4.72530242E+00 -4.59540198E+00  0.00000000E+00
    3621  8.08230091E-02  7.72506205E-03  9.98165823E-05  4.42458130E-01  2.69073710E-02  1.26495444E+00 -4.72522009E+00 -4.59535565E+00  0.00000000E+00
    3631  8.05604326E-02  7.68936858E-03  9.92786370E-05  4.40302723E-01  2.70581172E-02  1.26251132E+00 -4.72523338E+00 -4.59539480E+00  0.00000000E+00
    3641  8.04312051E-02  7.66646697E-03  9.88189394E-05  4.39560941E-01  2.70108075E-02  1.25879288E+00 -4.72523580E+00 -4.59540808E+00  0.00000000E+00
    3651  8.03846319E-02  7.65553306E-03  9.85065018E-05  4.39735933E-01  2.69331065E-02  1.25672021E+00 -4.72521430E+00 -4.59538548E+00  0.00000000E+00
    3661  8.04917987E-02  7.67094791E-03  9.86799025E-05  4.41003112E-01  2.68919173E-02  1.26424623E+00 -4.72515103E+00 -4.59534536E+00  0.00000000E+00
    3671  8.05110549E-02  7.66951212E-03  9.84998564E-05  4.41814094E-01  2.67895829E-02  1.26441668E+00 -4.72520241E+00 -4.59540568E+00  0.00000000E+00
    3681  8.03578487E-02  7.64520161E-03  9.80504314E-05  4.40821624E-01  2.67971543E-02  1.26882456E+00 -4.72515562E+00 -4.59536547E+00  0.00000000E+00
    3691  8.02424248E-02  7.62350872E-03  9.76031540E-05  4.40200129E-01  2.67259598E-02  1.26579560E+00 -4.72512863E+00 -4.59535051E+00  0.00000000E+00
    3701  8.01481501E-02  7.60460195E-03  9.71838989E-05  4.39829685E-01  2.66405478E-02  1.26924960E+00 -4.72505614E+00 -4.59528854E+00  0.00000000E+00
    3711  8.01423829E-02  7.59902093E-03  9.69344254E-05  4.40446645E-01  2.65354953E-02  1.28572196E+00 -4.72496508E+00 -4.59523132E+00  0.00000000E+00
    3721  8.00256193E-02  7.57749368E-03  9.64962379E-05  4.39806635E-01  2.64717529E-02  1.29243487E+00 -4.72492842E+00 -4.59520521E+00  0.00000000E+00
    3731  7.98470572E-02  7.54993036E-03  9.60251547E-05  4.38463658E-01  2.64939494E-02  1.29537240E+00 -4.72491644E+00 -4.59520171E+00  0.00000000E+00
    3741  7.98852438E-02  7.55303294E-03  9.59485457E-05  4.39372516E-01  2.64263357E-02  1.29481530E+00 -4.72491368E+00 -4.59520349E+00  0.00000000E+00
    3751  7.96658948E-02  7.52246965E-03  9.54773134E-05  4.37583509E-01  2.65263687E-02  1.29066346E+00 -4.72494255E+00 -4.59523132E+00  0.00000000E+00
    3761  7.94983526E-02  7.49556901E-03  9.50088972E-05  4.36318465E-01  2.65210919E-02  1.29342921E+00 -4.72486027E+00 -4.59514970E+00  0.00000000E+00
    3771  7.95962287E-02  7.50762169E-03  9.50456840E-05  4.37909319E-01  2.64417060E-02  1.30261492E+00 -4.72484784E+00 -4.59514725E+00  0.00000000E+00
    3781  7.98634562E-02  7.55832711E-03  9.61455082E-05  4.39008374E-01  2.66242930E-02  1.30353722E+00 -4.72484047E+00 -4.59512820E+00  0.00000000E+00
    3791  7.98637150E-02  7.55366179E-03  9.59137020E-05  4.39669417E-01  2.65181112E-02  1.30665742E+00 -4.72481432E+00 -4.59509860E+00  0.00000000E+00
    3801  7.98413953E-02  7.54521409E-03  9.56222997E-05  4.40120204E-01  2.64079477E-02  1.30778991E+00 -4.72480931E+00 -4.59508676E+00  0.00000000E+00
    3811  7.98761884E-02  7.54607095E-03  9.54742087E-05  4.41114239E-01  2.63019109E-02  1.30722451E+00 -4.72483961E+00 -4.59510999E+00  0.00000000E+00
    3821  7.97209802E-02  7.52054136E-03  9.50214234E-05  4.39981892E-01  2.62847923E-02  1.30279344E+00 -4.72486289E+00 -4.59511445E+00  0.00000000E+00
    3831  7.97623764E-02  7.52320777E-03  9.49149080E-05  4.41006105E-01  2.61960052E-02  1.30108019E+00 -4.72481608E+00 -4.59505305E+00  0.00000000E+00
    3841  7.97315931E-02  7.51681267E-03  9.47320270E-05  4.41133444E-01  2.61624961E-02  1.30541058E+00 -4.72486055E+00 -4.59508412E+00  0.00000000E+00
    3851  7.97523401E-02  7.51536465E-03  9.45400347E-05  4.42051149E-01  2.60551816E-02  1.30313524E+00 -4.72486382E+00 -4.59508901E+00  0.00000000E+00
    3861  7.97945617E-02  7.52153239E-03  9.45760171E-05  4.42753813E-01  2.60423544E-02  1.30317562E+00 -4.72483556E+00 -4.59507099E+00  0.00000000E+00
    3871  7.97036509E-02  7.50571900E-03  9.42448884E-05  4.42362532E-01  2.60127269E-02  1.29930171E+00 -4.72483635E+00 -4.59507809E+00  0.00000000E+00
    3881  7.96313521E-02  7.49002833E-03  9.38767707E-05  4.42210973E-01  2.59186307E-02  1.29498940E+00 -4.72482537E+00 -4.59505874E+00  0.00000000E+00
    3891  7.97708847E-02  7.51423456E-03  9.43661596E-05  4.42909784E-01  2.59629478E-02  1.29522001E+00 -4.72476449E+00 -4.59498246E+00  0.00000000E+00
    3901  7.95832304E-02  7.48753946E-03  9.39277646E-05  4.41536899E-01  2.60353290E-02  1.29471178E+00 -4.72470648E+00 -4.59492290E+00  0.00000000E+00
    3911  7.95286343E-02  7.47531975E-03  9.36114355E-05  4.41596537E-01  2.59556285E-02  1.29466307E+00 -4.72465717E+00 -4.59486879E+00  0.00000000E+00
    3921  7.93917493E-02  7.45252408E-03  9.31927482E-05  4.40688063E-01  2.59321244E-02  1.29920424E+00 -4.72458304E+00 -4.59478515E+00  0.00000000E+00
    3931  7.94655770E-02  7.46432794E-03  9.33607076E-05  4.41450771E-01  2.59338343E-02  1.30756201E+00 -4.72450614E+00 -4.59471462E+00  0.00000000E+00
    3941  7.96575901E-02  7.50039514E-03  9.41773813E-05  4.41970616E-01  2.60582179E-02  1.30779288E+00 -4.72449562E+00 -4.59470884E+00  0.00000000E+00
    3951  7.99244591E-02  7.55204022E-03  9.53511488E-05  4.42716625E-01  2.62625567E-02  1.30818948E+00 -4.72451041E+00 -4.59473896E+00  0.00000000E+00
    3961  8.02173542E-02  7.61191095E-03  9.69084590E-05  4.42489521E-01  2.65550692E-02  1.30341480E+00 -4.72452699E+00 -4.59476573E+00  0.00000000E+00
    3971  8.00776259E-02  7.58838561E-03  9.64741136E-05  4.41541689E-01  2.65296304E-02  1.29989378E+00 -4.72450309E+00 -4.59478029E+00  0.00000000E+00
    3981  7.99965356E-02  7.57153888E-03  9.60913291E-05  4.41279467E-01  2.64424076E-02  1.30028015E+00 -4.72446096E+00 -4.59477889E+00  0.00000000E+00
    3991  7.99175923E-02  7.55600991E-03  9.57411431E-05  4.41025088E-01  2.63768748E-02  1.29737681E+00 -4.72444295E+00 -4.59478174E+00  0.00000000E+00
    4001  8.00014933E-02  7.56710465E-03  9.58064928E-05  4.42282584E-01  2.63244765E-02  1.29950561E+00 -4.72449146E+00 -4.59484460E+00  0.00000000E+00
    4011  8.01701909E-02  7.59504108E-03  9.62412005E-05  4.43865903E-01  2.63451378E-02  1.29535750E+00 -4.72449981E+00 -4.59485056E+00  0.00000000E+00
    4021  8.01607784E-02  7.59152719E-03  9.60987268E-05  4.44175002E-01  2.62999103E-02  1.29707019E+00 -4.72452866E+00 -4.59487723E+00  0.00000000E+00
    4031  8.00449842E-02  7.57170279E-03  9.57094606E-05  4.43523925E-01  2.62711800E-02  1.29117523E+00 -4.72453936E+00 -4.59487692E+00  0.00000000E+00
    4041  8.00316442E-02  7.56550557E-03  9.54804429E-05  4.43945628E-01  2.61795460E-02  1.29262446E+00 -4.72456567E+00 -4.59490126E+00  0.00000000E+00
    4051  7.99124598E-02  7.54616201E-03  9.51010054E-05  4.43312327E-01  2.61732128E-02  1.29931070E+00 -4.72449920E+00 -4.59483926E+00  0.00000000E+00
    4061  7.98192399E-02  7.52928606E-03  9.47413309E-05  4.42928897E-01  2.61284140E-02  1.29986385E+00 -4.72445124E+00 -4.59479619E+00  0.00000000E+00
    4071  7.96519513E-02  7.50296516E-03  9.43021599E-05  4.41613994E-01  2.61364635E-02  1.30788416E+00 -4.72437165E+00 -4.59472034E+00  0.00000000E+00
    4081  7.95205514E-02  7.48107825E-03  9.39004586E-05  4.40734456E-01  2.61145429E-02  1.30519318E+00 -4.72434962E+00 -4.59470535E+00  0.00000000E+00
    4091  7.94151029E-02  7.46201319E-03  9.35198266E-05  4.40151636E-01  2.60625302E-02  1.30145640E+00 -4.72435867E+00 -4.59472131E+00  0.00000000E+00
    4101  7.92319114E-02  7.43498420E-03  9.30862599E-05  4.38688129E-01  2.61084124E-02  1.30101096E+00 -4.72435445E+00 -4.59471832E+00  0.00000000E+00
    4111  7.92627022E-02  7.43490898E-03  9.29156146E-05  4.39705788E-01  2.59966188E-02  1.30217933E+00 -4.72436316E+00 -4.59472917E+00  0.00000000E+00
    4121  7.95088267E-02  7.48573377E-03  9.43225602E-05  4.38918989E-01  2.62616362E-02  1.30763104E+00 -4.72431312E+00 -4.59469165E+00  0.00000000E+00
    4131  7.97165819E-02  7.52824777E-03  9.55356768E-05  4.38103248E-01  2.64744693E-02  1.31543764E+00 -4.72425427E+00 -4.59463972E+00  0.00000000E+00
    4141  7.96107357E-02  7.50867934E-03  9.51423269E-05  4.37496282E-01  2.64134618E-02  1.31951816E+00 -4.72430248E+00 -4.59469206E+00  0.00000000E+00
    4151  7.94233074E-02  7.48137578E-03  9.47080549E-05  4.35969326E-01  2.64699500E-02  1.31862951E+00 -4.72436002E+00 -4.59474459E+00  0.00000000E+00
    4161  7.94775341E-02  7.49042701E-03  9.49326788E-05  4.35997111E-01  2.64797536E-02  1.31983292E+00 -4.72435109E+00 -4.59472803E+00  0.00000000E+00
    4171  7.98176521E-02  7.56512369E-03  9.72047633E-05  4.33846461E-01  2.69426286E-02  1.31752067E+00 -4.72431315E+00 -4.59469885E+00  0.00000000E+00
    4181  7.97488325E-02  7.55024397E-03  9.68485489E-05  4.33695655E-01  2.68546805E-02  1.31297426E+00 -4.72434286E+00 -4.59474993E+00  0.00000000E+00
    4191  7.97889549E-02  7.55527667E-03  9.68876760E-05  4.34221372E-01  2.68238108E-02  1.31343544E+00 -4.72431831E+00 -4.59474521E+00  0.00000000E+00
    4201  8.00364056E-02  7.60255327E-03  9.79211209E-05  4.35276087E-01  2.69981475E-02  1.31171065E+00 -4.72430808E+00 -4.59476340E+00  0.00000000E+00
    4211  7.99459691E-02  7.58543951E-03  9.75532190E-05  4.34856351E-01  2.69384648E-02  1.31841934E+00 -4.72423138E+00 -4.59472401E+00  0.00000000E+00
    4221  7.99514821E-02  7.58330338E-03  9.73954445E-05  4.35452448E-01  2.68703867E-02  1.31870814E+00 -4.72422286E+00 -4.59473837E+00  0.00000000E+00
    4231  7.98427453E-02  7.56674557E-03  9.70784658E-05  4.34824422E-01  2.68888340E-02  1.32283864E+00 -4.72417729E+00 -4.59470975E+00  0.00000000E+00
    4241  7.99122809E-02  7.57592120E-03  9.71226873E-05  4.35935797E-01  2.68452248E-02  1.32853017E+00 -4.72425369E+00 -4.59478482E+00  0.00000000E+00
    4251  7.98804945E-02  7.57070902E-03  9.69900983E-05  4.35929957E-01  2.68422259E-02  1.32646210E+00 -4.72421322E+00 -4.59474913E+00  0.00000000E+00
    4261  7.97753672E-02  7.55132452E-03  9.66006537E-05  4.35306821E-01  2.67835626E-02  1.32770536E+00 -4.72419261E+00 -4.59472548E+00  0.00000000E+00
    4271  7.98235307E-02  7.55489017E-03  9.65020467E-05  4.36415605E-01  2.66905889E-02  1.33627679E+00 -4.72427183E+00 -4.59479788E+00  0.00000000E+00
    4281  7.96955538E-02  7.53311421E-03  9.60962949E-05  4.35535954E-01  2.66598803E-02  1.33352847E+00 -4.72428548E+00 -4.59481106E+00  0.00000000E+00
    4291  7.96492798E-02  7.52411802E-03  9.58466966E-05  4.35654980E-01  2.66232725E-02  1.33098102E+00 -4.72427060E+00 -4.59479179E+00  0.00000000E+00
    4301  7.95533396E-02  7.50624856E-03  9.54761055E-05  4.35157250E-01  2.65647176E-02  1.33356794E+00 -4.72422254E+00 -4.59473928E+00  0.00000000E+00
    4311  7.94266072E-02  7.48476507E-03  9.50784523E-05  4.34276133E-01  2.65345871E-02  1.33898856E+00 -4.72421986E+00 -4.59472572E+00  0.00000000E+00
    4321  7.93521722E-02  7.46936078E-03  9.47289840E-05  4.34028255E-01  2.64536961E-02  1.33551651E+00 -4.72421788E+00 -4.59471686E+00  0.00000000E+00
    4331  7.92657884E-02  7.45569910E-03  9.44716740E-05  4.33495177E-01  2.64546062E-02  1.33382019E+00 -4.72419315E+00 -4.59469627E+00  0.00000000E+00
    4341  7.91133164E-02  7.43256451E-03  9.40748305E-05  4.32357617E-01  2.64774772E-02  1.32877345E+00 -4.72418946E+00 -4.59470294E+00  0.00000000E+00
    4351  7.92363919E-02  7.45217290E-03  9.43540987E-05  4.33664650E-01  2.64801715E-02  1.33114915E+00 -4.72425375E+00 -4.59477200E+00  0.00000000E+00
    4361  7.92122955E-02  7.44572624E-03  9.41594165E-05  4.33854089E-01  2.64208699E-02  1.33308807E+00 -4.72431895E+00 -4.59483645E+00  0.00000000E+00
    4371  7.90926281E-02  7.42494783E-03  9.37718249E-05  4.33024491E-01  2.63794842E-02  1.33508563E+00 -4.72434542E+00 -4.59485441E+00  0.00000000E+00
    4381  7.89799075E-02  7.40582054E-03  9.34058852E-05  4.32316048E-01  2.63499473E-02  1.33421059E+00 -4.72436281E+00 -4.59486886E+00  0.00000000E+00
    4391  7.89090154E-02  7.39166820E-03  9.30841001E-05  4.32103330E-01  2.62831864E-02  1.33130932E+00 -4.72440499E+00 -4.59490862E+00  0.00000000E+00
    4401  7.87994386E-02  7.37314484E-03  9.27329513E-05  4.31399422E-01  2.62551629E-02  1.33574233E+00 -4.72441631E+00 -4.59491642E+00  0.00000000E+00
    4411  7.88083767E-02  7.37447709E-03  9.27078979E-05  4.31758410E-01  2.62534379E-02  1.33503653E+00 -4.72443728E+00 -4.59494052E+00  0.00000000E+00
    4421  7.88757920E-02  7.38198532E-03  9.26989044E-05  4.32968753E-01  2.61830037E-02  1.33446841E+00 -4.72440308E+00 -4.59490951E+00  0.00000000E+00
    4431  7.89674207E-02  7.39382706E-03  9.27676518E-05  4.34364403E-01  2.61238687E-02  1.33909410E+00 -4.72440594E+00 -4.59493356E+00  0.00000000E+00
    4441  7.89458432E-02  7.38574227E-03  9.24994195E-05  4.34764467E-01  2.60183461E-02  1.34094735E+00 -4.72437245E+00 -4.59492275E+00  0.00000000E+00
    4451  7.88109877E-02  7.36417501E-03  9.21222573E-05  4.33767081E-01  2.60117388E-02  1.34218666E+00 -4.72431953E+00 -4.59488455E+00  0.00000000E+00
    4461  7.89568180E-02  7.38707462E-03  9.24231519E-05  4.35434223E-01  2.60093086E-02  1.34394435E+00 -4.72426255E+00 -4.59484293E+00  0.00000000E+00
    4471  7.89581287E-02  7.38557730E-03  9.23216556E-05  4.35825524E-01  2.59708596E-02  1.34432601E+00 -4.72430343E+00 -4.59487808E+00  0.00000000E+00
    4481  7.91036909E-02  7.41110012E-03  9.28116407E-05  4.36731020E-01  2.60275978E-02  1.34125942E+00 -4.72431149E+00 -4.59488556E+00  0.00000000E+00
    4491  7.89614849E-02  7.39056249E-03  9.24646027E-05  4.35714012E-01  2.60713686E-02  1.33908735E+00 -4.72431373E+00 -4.59489431E+00  0.00000000E+00
    4501  7.88785602E-02  7.37490877E-03  9.21356226E-05  4.35332209E-01  2.60135048E-02  1.33525521E+00 -4.72431429E+00 -4.59489849E+00  0.00000000E+00
    4511  7.88272547E-02  7.36341013E-03  9.18481018E-05  4.35334896E-01  2.59366324E-02  1.33212059E+00 -4.72430755E+00 -4.59488265E+00  0.00000000E+00
    4521  7.89373549E-02  7.37999700E-03  9.20509486E-05  4.36628798E-01  2.59189670E-02  1.32946965E+00 -4.72430158E+00 -4.59487362E+00  0.00000000E+00
    4531  7.93007352E-02  7.46330477E-03  9.47958695E-05  4.32709114E-01  2.65011763E-02  1.32729349E+00 -4.72430793E+00 -4.59487193E+00  0.00000000E+00
    4541  7.94801981E-02  7.49433705E-03  9.53303233E-05  4.34225502E-01  2.65584111E-02  1.32782026E+00 -4.72425729E+00 -4.59480573E+00  0.00000000E+00
    4551  7.96970623E-02  7.53520746E-03  9.62128897E-05  4.35165030E-01  2.67016792E-02  1.33012392E+00 -4.72425977E+00 -4.59479751E+00  0.00000000E+00
    4561  7.96526774E-02  7.52570420E-03  9.59801333E-05  4.35107504E-01  2.66468466E-02  1.32913247E+00 -4.72428526E+00 -4.59481617E+00  0.00000000E+00
    4571  7.94807671E-02  7.50057327E-03  9.55779847E-05  4.33698517E-01  2.66970593E-02  1.32979620E+00 -4.72424954E+00 -4.59476959E+00  0.00000000E+00
    4581  7.94916088E-02  7.49928503E-03  9.54336230E-05  4.34359580E-01  2.66291138E-02  1.33008537E+00 -4.72423565E+00 -4.59474940E+00  0.00000000E+00
    4591  7.96406934E-02  7.52450223E-03  9.58642551E-05  4.35609239E-01  2.66627966E-02  1.32800679E+00 -4.72427217E+00 -4.59477455E+00  0.00000000E+00
    4601  7.95624145E-02  7.50873130E-03  9.55195281E-05  4.35273995E-01  2.65881525E-02  1.32807825E+00 -4.72429812E+00 -4.59478674E+00  0.00000000E+00
    4611  7.95414045E-02  7.50244733E-03  9.53094646E-05  4.35571590E-01  2.65217990E-02  1.32539078E+00 -4.72426712E+00 -4.59476871E+00  0.00000000E+00
    4621  7.95698547E-02  7.50378392E-03  9.52081641E-05  4.36372342E-01  2.64498293E-02  1.32287035E+00 -4.72425269E+00 -4.59477850E+00  0.00000000E+00
    4631  7.98253905E-02  7.55640610E-03  9.66158685E-05  4.35977242E-01  2.67180896E-02  1.32304707E+00 -4.72426040E+00 -4.59481541E+00  0.00000000E+00
    4641  7.99093327E-02  7.56899495E-03  9.67508611E-05  4.37066423E-01  2.66995988E-02  1.31849156E+00 -4.72427563E+00 -4.59485081E+00  0.00000000E+00
    4651  7.98518806E-02  7.55629550E-03  9.64406594E-05  4.36983595E-01  2.66201690E-02  1.31821783E+00 -4.72428271E+00 -4.59486419E+00  0.00000000E+00
    4661  7.97673251E-02  7.53978994E-03  9.60919735E-05  4.36560403E-01  2.65522888E-02  1.31635648E+00 -4.72429079E+00 -4.59487801E+00  0.00000000E+00
    4671  7.97275002E-02  7.52931853E-03  9.58036276E-05  4.36687539E-01  2.64593519E-02  1.31677143E+00 -4.72425334E+00 -4.59486853E+00  0.00000000E+00
    4681  7.97276881E-02  7.52588899E-03  9.56307551E-05  4.37191414E-01  2.63813056E-02  1.31507529E+00 -4.72421484E+00 -4.59485465E+00  0.00000000E+00
    4691  7.99516595E-02  7.57252011E-03  9.69948597E-05  4.36172059E-01  2.66264764E-02  1.31537205E+00 -4.72419277E+00 -4.59483149E+00  0.00000000E+00
    4701  7.98075523E-02  7.55060520E-03  9.66173659E-05  4.35101511E-01  2.66514626E-02  1.31563313E+00 -4.72416815E+00 -4.59480614E+00  0.00000000E+00
    4711  7.96966598E-02  7.53204388E-03  9.62669754E-05  4.34372666E-01  2.66317565E-02  1.31407632E+00 -4.72418376E+00 -4.59480730E+00  0.00000000E+00
    4721  7.95365606E-02  7.51080954E-03  9.59290066E-05  4.33166911E-01  2.67278342E-02  1.31604350E+00 -4.72421263E+00 -4.59480445E+00  0.00000000E+00
    4731  7.95417460E-02  7.51034991E-03  9.58476796E-05  4.33578140E-01  2.66988555E-02  1.31211720E+00 -4.72421720E+00 -4.59479791E+00  0.00000000E+00
    4741  7.95812989E-02  7.51274048E-03  9.57409334E-05  4.34568982E-01  2.66107992E-02  1.31188110E+00 -4.72422942E+00 -4.59481213E+00  0.00000000E+00
    4751  7.95345761E-02  7.50218895E-03  9.54674705E-05  4.34596926E-01  2.65404753E-02  1.30919577E+00 -4.72422252E+00 -4.59481232E+00  0.00000000E+00
    4761  7.95951315E-02  7.51176677E-03  9.55830225E-05  4.35355224E-01  2.65391594E-02  1.30593007E+00 -4.72424090E+00 -4.59483610E+00  0.00000000E+00
