   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    1131  2.90061878E-02  9.87067461E-04  1.57989191E-06  4.59479152E-01  1.68303752E-02  7.80500210E-01 -3.21042448E-01 -3.18350315E-01  0.00000000E+00
    1141  2.89641494E-02  9.82969478E-04  1.56460352E-06  4.60237161E-01  1.66385173E-02  7.90353048E-01 -3.21031341E-01 -3.18339857E-01  0.00000000E+00
    1151  2.90288459E-02  9.88354610E-04  1.58333049E-06  4.59712731E-01  1.68271627E-02  7.85713494E-01 -3.21033211E-01 -3.18343131E-01  0.00000000E+00
    1161  2.91686147E-02  9.97407003E-04  1.61077991E-06  4.60277997E-01  1.69332215E-02  7.78610249E-01 -3.21020442E-01 -3.18330440E-01  0.00000000E+00
    1171  2.91362340E-02  9.95380079E-04  1.60391085E-06  4.60388645E-01  1.69171693E-02  7.87457129E-01 -3.21045647E-01 -3.18356351E-01  0.00000000E+00
    1181  2.90817758E-02  9.93793426E-04  1.60316888E-06  4.58914646E-01  1.71001086E-02  7.90377374E-01 -3.21060620E-01 -3.18372747E-01  0.00000000E+00
    1191  2.90847264E-02  9.93385138E-04  1.60243544E-06  4.58717521E-01  1.70331247E-02  7.91856095E-01 -3.21054108E-01 -3.18364657E-01  0.00000000E+00
    1201  2.93164174E-02  1.01209462E-03  1.68119119E-06  4.52916499E-01  1.76312745E-02  8.02996469E-01 -3.21069734E-01 -3.18378184E-01  0.00000000E+00
    1211  2.93588339E-02  1.01432515E-03  1.68525737E-06  4.54002574E-01  1.76014418E-02  7.99965649E-01 -3.21062325E-01 -3.18373025E-01  0.00000000E+00
    1221  2.91869834E-02  1.00529132E-03  1.66629895E-06  4.50398632E-01  1.77201020E-02  8.03061973E-01 -3.21017186E-01 -3.18328334E-01  0.00000000E+00
    1231  2.91263378E-02  1.00240700E-03  1.66363605E-06  4.48114627E-01  1.77954282E-02  7.99387192E-01 -3.21019883E-01 -3.18329004E-01  0.00000000E+00
    1241  2.92080467E-02  1.00694438E-03  1.67243093E-06  4.50185774E-01  1.77689695E-02  7.96874314E-01 -3.21026457E-01 -3.18338026E-01  0.00000000E+00
    1251  2.92361123E-02  1.00815758E-03  1.67305290E-06  4.51304266E-01  1.77196395E-02  7.96837743E-01 -3.21019756E-01 -3.18332062E-01  0.00000000E+00
    1261  2.91885586E-02  1.00598823E-03  1.66983044E-06  4.49996670E-01  1.77899797E-02  7.92077295E-01 -3.20996340E-01 -3.18309909E-01  0.00000000E+00
    1271  2.90984022E-02  1.00012944E-03  1.65429117E-06  4.48712333E-01  1.77202302E-02  7.93225764E-01 -3.20968654E-01 -3.18282179E-01  0.00000000E+00
    1281  2.91385691E-02  1.00234506E-03  1.65513071E-06  4.50868272E-01  1.77059558E-02  7.87551275E-01 -3.21005750E-01 -3.18319377E-01  0.00000000E+00
    1291  2.91729460E-02  1.00561962E-03  1.66744347E-06  4.50380179E-01  1.78526499E-02  7.85276024E-01 -3.20981270E-01 -3.18296546E-01  0.00000000E+00
    1301  2.90987578E-02  1.00014773E-03  1.65031129E-06  4.50058732E-01  1.77199525E-02  7.77198218E-01 -3.20973128E-01 -3.18289373E-01  0.00000000E+00
    1311  2.90820598E-02  1.00152148E-03  1.66277384E-06  4.47424797E-01  1.79908461E-02  7.74951839E-01 -3.20999338E-01 -3.18314619E-01  0.00000000E+00
    1321  2.91197061E-02  1.00287381E-03  1.66233345E-06  4.49059995E-01  1.78939646E-02  7.72768176E-01 -3.20991424E-01 -3.18307757E-01  0.00000000E+00
    1331  2.93120357E-02  1.01537712E-03  1.69599165E-06  4.51662804E-01  1.80400993E-02  7.70488192E-01 -3.21046071E-01 -3.18360981E-01  0.00000000E+00
    1341  2.92786541E-02  1.01258443E-03  1.68538563E-06  4.52082038E-01  1.79434388E-02  7.69621417E-01 -3.21000449E-01 -3.18317802E-01  0.00000000E+00
    1351  2.93018471E-02  1.01506094E-03  1.70319146E-06  4.48991898E-01  1.80725579E-02  7.71197756E-01 -3.21018494E-01 -3.18334866E-01  0.00000000E+00
    1361  2.93458264E-02  1.02026014E-03  1.73034659E-06  4.45897625E-01  1.83751765E-02  7.78452700E-01 -3.21039982E-01 -3.18356736E-01  0.00000000E+00
    1371  2.94785201E-02  1.03008490E-03  1.76703360E-06  4.44891970E-01  1.86084023E-02  7.77009290E-01 -3.21056286E-01 -3.18372087E-01  0.00000000E+00
    1381  2.95177828E-02  1.03237460E-03  1.77427812E-06  4.45085819E-01  1.86053231E-02  7.78255480E-01 -3.21088003E-01 -3.18405067E-01  0.00000000E+00
    1391  2.94952521E-02  1.03196206E-03  1.77345334E-06  4.44900221E-01  1.87112507E-02  7.82779151E-01 -3.21112771E-01 -3.18430731E-01  0.00000000E+00
    1401  2.95275652E-02  1.03324278E-03  1.77273751E-06  4.46498989E-01  1.86388875E-02  7.91421880E-01 -3.21109853E-01 -3.18429446E-01  0.00000000E+00
    1411  2.96040702E-02  1.03814971E-03  1.78275276E-06  4.48621424E-01  1.86831339E-02  8.04714133E-01 -3.21089598E-01 -3.18410866E-01  0.00000000E+00
    1421  2.95692984E-02  1.03558476E-03  1.77484359E-06  4.48345037E-01  1.86245276E-02  8.02559062E-01 -3.21070195E-01 -3.18395091E-01  0.00000000E+00
    1431  2.96548873E-02  1.04171195E-03  1.80029644E-06  4.46997015E-01  1.87467634E-02  8.08665031E-01 -3.21107650E-01 -3.18431892E-01  0.00000000E+00
    1441  2.96360999E-02  1.04115838E-03  1.80445201E-06  4.45130967E-01  1.88114877E-02  8.11787676E-01 -3.21100365E-01 -3.18425255E-01  0.00000000E+00
    1451  2.97072437E-02  1.04544318E-03  1.81147110E-06  4.47529252E-01  1.88187522E-02  8.05698976E-01 -3.21081884E-01 -3.18407069E-01  0.00000000E+00
    1461  2.96933742E-02  1.04486835E-03  1.80839305E-06  4.47861000E-01  1.88475169E-02  8.02736916E-01 -3.21080397E-01 -3.18405945E-01  0.00000000E+00
    1471  2.96702343E-02  1.04233216E-03  1.79804988E-06  4.48344184E-01  1.87132374E-02  7.98882464E-01 -3.21110113E-01 -3.18437619E-01  0.00000000E+00
    1481  2.97722822E-02  1.04798193E-03  1.80955322E-06  4.50784844E-01  1.86651618E-02  7.94031352E-01 -3.21118477E-01 -3.18446494E-01  0.00000000E+00
    1491  2.98255266E-02  1.05156998E-03  1.82103946E-06  4.51063959E-01  1.87130735E-02  7.91996868E-01 -3.21121962E-01 -3.18448636E-01  0.00000000E+00
    1501  2.98422165E-02  1.05131805E-03  1.81387325E-06  4.52962067E-01  1.85689459E-02  7.88082262E-01 -3.21139665E-01 -3.18467626E-01  0.00000000E+00
    1511  2.99185105E-02  1.05624415E-03  1.82850034E-06  4.53682441E-01  1.86113046E-02  7.85855496E-01 -3.21194811E-01 -3.18523562E-01  0.00000000E+00
    1521  2.98380040E-02  1.05109050E-03  1.81409457E-06  4.52658413E-01  1.85717015E-02  7.83694036E-01 -3.21206868E-01 -3.18533565E-01  0.00000000E+00
    1531  2.98186708E-02  1.04925925E-03  1.80587942E-06  4.53233524E-01  1.84934001E-02  7.77898492E-01 -3.21214366E-01 -3.18541456E-01  0.00000000E+00
    1541  2.97534565E-02  1.04542502E-03  1.79584856E-06  4.52274858E-01  1.84992588E-02  7.78047606E-01 -3.21221068E-01 -3.18549789E-01  0.00000000E+00
    1551  2.97267207E-02  1.04399136E-03  1.79330844E-06  4.51546348E-01  1.85173455E-02  7.87226427E-01 -3.21227307E-01 -3.18557439E-01  0.00000000E+00
    1561  2.96592807E-02  1.03927210E-03  1.77897059E-06  4.50978972E-01  1.84348428E-02  7.91289492E-01 -3.21229623E-01 -3.18559583E-01  0.00000000E+00
    1571  2.95970602E-02  1.03442770E-03  1.76347239E-06  4.50652531E-01  1.83011502E-02  7.83867980E-01 -3.21216007E-01 -3.18545625E-01  0.00000000E+00
    1581  2.94957578E-02  1.02827105E-03  1.74728739E-06  4.49156950E-01  1.82814666E-02  7.79428012E-01 -3.21215817E-01 -3.18544228E-01  0.00000000E+00
    1591  2.95081355E-02  1.02946297E-03  1.75185859E-06  4.48993989E-01  1.83347834E-02  7.79065933E-01 -3.21220275E-01 -3.18548625E-01  0.00000000E+00
    1601  2.95139959E-02  1.03017409E-03  1.75395201E-06  4.49096910E-01  1.83769698E-02  7.96303650E-01 -3.21258601E-01 -3.18585682E-01  0.00000000E+00
    1611  2.94715464E-02  1.02825370E-03  1.74977601E-06  4.48353787E-01  1.84443709E-02  7.93362738E-01 -3.21261279E-01 -3.18587596E-01  0.00000000E+00
    1621  2.95153555E-02  1.03174775E-03  1.76509336E-06  4.47287396E-01  1.85494683E-02  8.11940448E-01 -3.21249261E-01 -3.18574004E-01  0.00000000E+00
    1631  2.95931732E-02  1.03609398E-03  1.77185877E-06  4.49813980E-01  1.85201921E-02  8.12035607E-01 -3.21229703E-01 -3.18554482E-01  0.00000000E+00
    1641  2.95193173E-02  1.03106448E-03  1.75682849E-06  4.49146060E-01  1.84435314E-02  8.08430164E-01 -3.21202120E-01 -3.18526850E-01  0.00000000E+00
    1651  2.94907619E-02  1.02874255E-03  1.74739692E-06  4.49627274E-01  1.83699683E-02  8.06757780E-01 -3.21228359E-01 -3.18554348E-01  0.00000000E+00
    1661  2.94631150E-02  1.02815250E-03  1.75805057E-06  4.45635977E-01  1.84900766E-02  8.02147556E-01 -3.21217824E-01 -3.18542697E-01  0.00000000E+00
    1671  2.95293505E-02  1.03133899E-03  1.76096297E-06  4.48143590E-01  1.84068077E-02  8.06925474E-01 -3.21229339E-01 -3.18555486E-01  0.00000000E+00
    1681  2.94325496E-02  1.02479586E-03  1.74342803E-06  4.46639644E-01  1.83102941E-02  8.07728027E-01 -3.21207535E-01 -3.18532790E-01  0.00000000E+00
    1691  2.94016822E-02  1.02289991E-03  1.73679681E-06  4.46698977E-01  1.83010662E-02  8.05630094E-01 -3.21197116E-01 -3.18521432E-01  0.00000000E+00
    1701  2.94411598E-02  1.02584665E-03  1.75108357E-06  4.45347815E-01  1.83731153E-02  8.08947597E-01 -3.21195236E-01 -3.18518846E-01  0.00000000E+00
    1711  2.94450667E-02  1.02758750E-03  1.76786892E-06  4.41926789E-01  1.85476222E-02  8.19952063E-01 -3.21190887E-01 -3.18514666E-01  0.00000000E+00
    1721  2.95737805E-02  1.03660565E-03  1.79973325E-06  4.41710136E-01  1.87118280E-02  8.28452108E-01 -3.21241038E-01 -3.18564486E-01  0.00000000E+00
    1731  2.95275014E-02  1.03383870E-03  1.79208322E-06  4.41103555E-01  1.87081554E-02  8.27647235E-01 -3.21240426E-01 -3.18563281E-01  0.00000000E+00
    1741  2.95327235E-02  1.03314908E-03  1.78552379E-06  4.42405602E-01  1.85928745E-02  8.22689508E-01 -3.21232407E-01 -3.18554339E-01  0.00000000E+00
    1751  2.96930708E-02  1.04694554E-03  1.84892660E-06  4.37723115E-01  1.90895286E-02  8.19558054E-01 -3.21244890E-01 -3.18568362E-01  0.00000000E+00
    1761  2.97098141E-02  1.04845087E-03  1.85419745E-06  4.37738229E-01  1.91485213E-02  8.27651299E-01 -3.21264722E-01 -3.18588340E-01  0.00000000E+00
    1771  2.96441940E-02  1.04421753E-03  1.84033526E-06  4.37407769E-01  1.91094193E-02  8.26327701E-01 -3.21238442E-01 -3.18562265E-01  0.00000000E+00
    1781  2.96362528E-02  1.04396501E-03  1.84105655E-06  4.36914956E-01  1.91346264E-02  8.31213419E-01 -3.21204224E-01 -3.18527117E-01  0.00000000E+00
    1791  2.97051524E-02  1.04832532E-03  1.85402497E-06  4.37655856E-01  1.91660112E-02  8.35213564E-01 -3.21214618E-01 -3.18537317E-01  0.00000000E+00
    1801  2.96314274E-02  1.04357709E-03  1.84094102E-06  4.36531624E-01  1.91228535E-02  8.32868374E-01 -3.21221415E-01 -3.18544435E-01  0.00000000E+00
    1811  2.95969896E-02  1.04104533E-03  1.83189567E-06  4.36569696E-01  1.90660167E-02  8.29409493E-01 -3.21210569E-01 -3.18534548E-01  0.00000000E+00
    1821  2.96570599E-02  1.04475762E-03  1.83930916E-06  4.38302640E-01  1.90836754E-02  8.29061689E-01 -3.21213570E-01 -3.18537962E-01  0.00000000E+00
    1831  2.96632719E-02  1.04523786E-03  1.84319084E-06  4.37634346E-01  1.90965817E-02  8.30417715E-01 -3.21256272E-01 -3.18581362E-01  0.00000000E+00
    1841  2.95998814E-02  1.04218704E-03  1.83787591E-06  4.35968189E-01  1.91781184E-02  8.26750185E-01 -3.21261399E-01 -3.18586582E-01  0.00000000E+00
    1851  2.95420634E-02  1.03825740E-03  1.82524431E-06  4.35596531E-01  1.91191912E-02  8.20378064E-01 -3.21265052E-01 -3.18590201E-01  0.00000000E+00
    1861  2.95949562E-02  1.04183911E-03  1.83466021E-06  4.36578945E-01  1.91716062E-02  8.17808595E-01 -3.21277026E-01 -3.18601627E-01  0.00000000E+00
    1871  2.96506006E-02  1.04485016E-03  1.83845076E-06  4.38664229E-01  1.91386138E-02  8.12771869E-01 -3.21293719E-01 -3.18618846E-01  0.00000000E+00
    1881  2.95860927E-02  1.04057312E-03  1.82592605E-06  4.37895938E-01  1.90859648E-02  8.09456860E-01 -3.21297803E-01 -3.18623929E-01  0.00000000E+00
    1891  2.94639428E-02  1.03409451E-03  1.81085139E-06  4.35529706E-01  1.91707872E-02  8.09511718E-01 -3.21265943E-01 -3.18592117E-01  0.00000000E+00
    1901  2.94260981E-02  1.03150174E-03  1.80157072E-06  4.35595935E-01  1.91287312E-02  8.10917000E-01 -3.21271971E-01 -3.18598120E-01  0.00000000E+00
    1911  2.95293811E-02  1.03883798E-03  1.82700869E-06  4.35682233E-01  1.92727850E-02  8.11046738E-01 -3.21253719E-01 -3.18580108E-01  0.00000000E+00
    1921  2.94826328E-02  1.03564545E-03  1.81621345E-06  4.35552658E-01  1.92226763E-02  8.14204530E-01 -3.21196158E-01 -3.18521087E-01  0.00000000E+00
    1931  2.93764559E-02  1.02903218E-03  1.79942683E-06  4.33558548E-01  1.91806548E-02  8.13880183E-01 -3.21208756E-01 -3.18532740E-01  0.00000000E+00
    1941  2.93109970E-02  1.02475002E-03  1.78690464E-06  4.32789518E-01  1.91297698E-02  8.07749170E-01 -3.21189564E-01 -3.18514891E-01  0.00000000E+00
    1951  2.93160840E-02  1.02496583E-03  1.78722739E-06  4.32925938E-01  1.91202483E-02  8.05616315E-01 -3.21169201E-01 -3.18495644E-01  0.00000000E+00
    1961  2.93345965E-02  1.02525837E-03  1.78374144E-06  4.34354938E-01  1.90286251E-02  8.01558676E-01 -3.21171311E-01 -3.18498113E-01  0.00000000E+00
    1971  2.93238347E-02  1.02550227E-03  1.79075998E-06  4.32399368E-01  1.91297135E-02  8.03823519E-01 -3.21169120E-01 -3.18496205E-01  0.00000000E+00
    1981  2.93675528E-02  1.02931746E-03  1.80402130E-06  4.32427000E-01  1.92740179E-02  8.08670476E-01 -3.21171306E-01 -3.18498244E-01  0.00000000E+00
    1991  2.93119353E-02  1.02582450E-03  1.79442363E-06  4.31595397E-01  1.92475266E-02  8.07049387E-01 -3.21167619E-01 -3.18494643E-01  0.00000000E+00
