   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  2.42520705E+00  5.88162924E+00  3.45935626E+01  6.66666667E-01 -4.55995242E-37  0.00000000E+00 -5.54873016E+00 -5.31073153E+00  0.00000000E+00
    4771  2.57767500E+00  6.64440841E+00  4.41481634E+01  6.66666664E-01  7.24436399E-28  0.00000000E+00 -6.17618483E+00 -5.89407972E+00  0.00000000E+00
    4781  2.57767516E+00  6.64440926E+00  4.41481747E+01  6.66666664E-01  7.21810594E-28  0.00000000E+00 -6.17618484E+00 -5.89407971E+00  0.00000000E+00
    4791  2.57767533E+00  6.64441011E+00  4.41481860E+01  6.66666664E-01  7.19207230E-28  0.00000000E+00 -6.17618485E+00 -5.89407971E+00  0.00000000E+00
    4801  2.57767549E+00  6.64441097E+00  4.41481974E+01  6.66666664E-01  7.16626153E-28  0.00000000E+00 -6.17618487E+00 -5.89407971E+00  0.00000000E+00
    4811  2.57767566E+00  6.64441183E+00  4.41482089E+01  6.66666664E-01  7.14067471E-28  0.00000000E+00 -6.17618488E+00 -5.89407971E+00  0.00000000E+00
    4821  2.57767583E+00  6.64441269E+00  4.41482204E+01  6.66666664E-01  7.11530873E-28  0.00000000E+00 -6.17618489E+00 -5.89407971E+00  0.00000000E+00
    4831  2.57767600E+00  6.64441356E+00  4.41482319E+01  6.66666664E-01  7.09015718E-28  0.00000000E+00 -6.17618490E+00 -5.89407971E+00  0.00000000E+00
    4841  2.57767617E+00  6.64441444E+00  4.41482435E+01  6.66666664E-01  7.06522129E-28  0.00000000E+00 -6.17618491E+00 -5.89407971E+00  0.00000000E+00
    4851  2.57767634E+00  6.64441532E+00  4.41482552E+01  6.66666664E-01  7.04049785E-28  0.00000000E+00 -6.17618492E+00 -5.89407971E+00  0.00000000E+00
    4861  2.57767651E+00  6.64441620E+00  4.41482669E+01  6.66666664E-01  7.01598820E-28  0.00000000E+00 -6.17618494E+00 -5.89407970E+00  0.00000000E+00
    4871  2.57767668E+00  6.64441709E+00  4.41482787E+01  6.66666664E-01  6.99168570E-28  0.00000000E+00 -6.17618495E+00 -5.89407970E+00  0.00000000E+00
    4881  2.57767685E+00  6.64441798E+00  4.41482905E+01  6.66666664E-01  6.96759131E-28  0.00000000E+00 -6.17618496E+00 -5.89407970E+00  0.00000000E+00
    4891  2.57767703E+00  6.64441887E+00  4.41483024E+01  6.66666664E-01  6.94370126E-28  0.00000000E+00 -6.17618497E+00 -5.89407970E+00  0.00000000E+00
    4901  2.57767720E+00  6.64441977E+00  4.41483144E+01  6.66666664E-01  6.92001588E-28  0.00000000E+00 -6.17618498E+00 -5.89407970E+00  0.00000000E+00
    4911  2.57767738E+00  6.64442067E+00  4.41483263E+01  6.66666664E-01  6.89653028E-28  0.00000000E+00 -6.17618499E+00 -5.89407970E+00  0.00000000E+00
    4921  2.57767755E+00  6.64442158E+00  4.41483384E+01  6.66666664E-01  6.87324339E-28  0.00000000E+00 -6.17618501E+00 -5.89407969E+00  0.00000000E+00
    4931  2.57767773E+00  6.64442248E+00  4.41483504E+01  6.66666665E-01  6.85015356E-28  0.00000000E+00 -6.17618502E+00 -5.89407969E+00  0.00000000E+00
    4941  2.57767791E+00  6.64442340E+00  4.41483625E+01  6.66666665E-01  6.82725806E-28  0.00000000E+00 -6.17618503E+00 -5.89407969E+00  0.00000000E+00
    4951  2.57767808E+00  6.64442431E+00  4.41483747E+01  6.66666665E-01  6.80455494E-28  0.00000000E+00 -6.17618504E+00 -5.89407969E+00  0.00000000E+00
    4961  2.57767826E+00  6.64442523E+00  4.41483869E+01  6.66666665E-01  6.78203995E-28  0.00000000E+00 -6.17618505E+00 -5.89407969E+00  0.00000000E+00
    4971  2.57767844E+00  6.64442615E+00  4.41483992E+01  6.66666665E-01  6.75971577E-28  0.00000000E+00 -6.17618506E+00 -5.89407968E+00  0.00000000E+00
    4981  2.57767862E+00  6.64442708E+00  4.41484114E+01  6.66666665E-01  6.73757920E-28  0.00000000E+00 -6.17618507E+00 -5.89407968E+00  0.00000000E+00
    4991  2.57767880E+00  6.64442800E+00  4.41484238E+01  6.66666665E-01  6.71562576E-28  0.00000000E+00 -6.17618509E+00 -5.89407968E+00  0.00000000E+00
    5001  2.57767898E+00  6.64442893E+00  4.41484361E+01  6.66666665E-01  6.69385674E-28  0.00000000E+00 -6.17618510E+00 -5.89407968E+00  0.00000000E+00
    5011  2.57767916E+00  6.64442987E+00  4.41484485E+01  6.66666665E-01  6.67226327E-28  0.00000000E+00 -6.17618511E+00 -5.89407968E+00  0.00000000E+00
    5021  2.57767934E+00  6.64443080E+00  4.41484610E+01  6.66666665E-01  6.65084979E-28  0.00000000E+00 -6.17618512E+00 -5.89407967E+00  0.00000000E+00
    5031  2.57767952E+00  6.64443174E+00  4.41484734E+01  6.66666665E-01  6.62961278E-28  0.00000000E+00 -6.17618513E+00 -5.89407967E+00  0.00000000E+00
    5041  2.57767971E+00  6.64443268E+00  4.41484859E+01  6.66666665E-01  6.60854970E-28  0.00000000E+00 -6.17618514E+00 -5.89407967E+00  0.00000000E+00
    5051  2.57767989E+00  6.64443362E+00  4.41484985E+01  6.66666665E-01  6.58766189E-28  0.00000000E+00 -6.17618515E+00 -5.89407967E+00  0.00000000E+00
    5061  2.57768007E+00  6.64443457E+00  4.41485110E+01  6.66666665E-01  6.56694600E-28  0.00000000E+00 -6.17618516E+00 -5.89407967E+00  0.00000000E+00
    5071  2.57768026E+00  6.64443552E+00  4.41485236E+01  6.66666665E-01  6.54639776E-28  0.00000000E+00 -6.17618517E+00 -5.89407966E+00  0.00000000E+00
    5081  2.57768044E+00  6.64443647E+00  4.41485362E+01  6.66666665E-01  6.52601434E-28  0.00000000E+00 -6.17618519E+00 -5.89407966E+00  0.00000000E+00
    5091  2.57768063E+00  6.64443742E+00  4.41485489E+01  6.66666665E-01  6.50579932E-28  0.00000000E+00 -6.17618520E+00 -5.89407966E+00  0.00000000E+00
    5101  2.57768081E+00  6.64443837E+00  4.41485616E+01  6.66666665E-01  6.48574525E-28  0.00000000E+00 -6.17618521E+00 -5.89407966E+00  0.00000000E+00
    5111  2.57768100E+00  6.64443933E+00  4.41485743E+01  6.66666665E-01  6.46585128E-28  0.00000000E+00 -6.17618522E+00 -5.89407965E+00  0.00000000E+00
    5121  2.57768118E+00  6.64444029E+00  4.41485870E+01  6.66666665E-01  6.44611651E-28  0.00000000E+00 -6.17618523E+00 -5.89407965E+00  0.00000000E+00
    5131  2.57768137E+00  6.64444125E+00  4.41485997E+01  6.66666665E-01  6.42654214E-28  0.00000000E+00 -6.17618524E+00 -5.89407965E+00  0.00000000E+00
    5141  2.57768155E+00  6.64444221E+00  4.41486125E+01  6.66666665E-01  6.40712123E-28  0.00000000E+00 -6.17618525E+00 -5.89407965E+00  0.00000000E+00
    5151  2.57768174E+00  6.64444317E+00  4.41486253E+01  6.66666665E-01  6.38785248E-28  0.00000000E+00 -6.17618526E+00 -5.89407964E+00  0.00000000E+00
    5161  2.57768193E+00  6.64444413E+00  4.41486381E+01  6.66666665E-01  6.36873383E-28  0.00000000E+00 -6.17618527E+00 -5.89407964E+00  0.00000000E+00
    5171  2.57768212E+00  6.64444510E+00  4.41486510E+01  6.66666665E-01  6.34976842E-28  0.00000000E+00 -6.17618528E+00 -5.89407964E+00  0.00000000E+00
    5181  2.57768230E+00  6.64444607E+00  4.41486638E+01  6.66666665E-01  6.33095103E-28  0.00000000E+00 -6.17618529E+00 -5.89407964E+00  0.00000000E+00
    5191  2.57768249E+00  6.64444704E+00  4.41486767E+01  6.66666665E-01  6.31227566E-28  0.00000000E+00 -6.17618530E+00 -5.89407963E+00  0.00000000E+00
    5201  2.57768268E+00  6.64444801E+00  4.41486896E+01  6.66666665E-01  6.29374659E-28  0.00000000E+00 -6.17618531E+00 -5.89407963E+00  0.00000000E+00
    5211  2.57768287E+00  6.64444898E+00  4.41487025E+01  6.66666665E-01  6.27535313E-28  0.00000000E+00 -6.17618532E+00 -5.89407963E+00  0.00000000E+00
    5221  2.57768306E+00  6.64444995E+00  4.41487154E+01  6.66666665E-01  6.25710425E-28  0.00000000E+00 -6.17618533E+00 -5.89407962E+00  0.00000000E+00
    5231  2.57768324E+00  6.64445092E+00  4.41487283E+01  6.66666665E-01  6.23899125E-28  0.00000000E+00 -6.17618534E+00 -5.89407962E+00  0.00000000E+00
    5241  2.57768343E+00  6.64445189E+00  4.41487412E+01  6.66666665E-01  6.22101926E-28  0.00000000E+00 -6.17618536E+00 -5.89407962E+00  0.00000000E+00
    5251  2.57768362E+00  6.64445287E+00  4.41487542E+01  6.66666665E-01  6.20318104E-28  0.00000000E+00 -6.17618537E+00 -5.89407962E+00  0.00000000E+00
    5261  2.57768381E+00  6.64445384E+00  4.41487672E+01  6.66666665E-01  6.18547587E-28  0.00000000E+00 -6.17618538E+00 -5.89407961E+00  0.00000000E+00
    5271  2.57768400E+00  6.64445482E+00  4.41487801E+01  6.66666665E-01  6.16789931E-28  0.00000000E+00 -6.17618539E+00 -5.89407961E+00  0.00000000E+00
    5281  2.57768419E+00  6.64445580E+00  4.41487931E+01  6.66666665E-01  6.15045012E-28  0.00000000E+00 -6.17618540E+00 -5.89407961E+00  0.00000000E+00
    5291  2.57768438E+00  6.64445677E+00  4.41488061E+01  6.66666665E-01  6.13313562E-28  0.00000000E+00 -6.17618541E+00 -5.89407961E+00  0.00000000E+00
    5301  2.57768457E+00  6.64445775E+00  4.41488191E+01  6.66666665E-01  6.11594804E-28  0.00000000E+00 -6.17618542E+00 -5.89407960E+00  0.00000000E+00
    5311  2.57768476E+00  6.64445873E+00  4.41488321E+01  6.66666665E-01  6.09887860E-28  0.00000000E+00 -6.17618543E+00 -5.89407960E+00  0.00000000E+00
    5321  2.57768495E+00  6.64445971E+00  4.41488451E+01  6.66666665E-01  6.08193437E-28  0.00000000E+00 -6.17618544E+00 -5.89407960E+00  0.00000000E+00
    5331  2.57768514E+00  6.64446069E+00  4.41488581E+01  6.66666665E-01  6.06511108E-28  0.00000000E+00 -6.17618545E+00 -5.89407959E+00  0.00000000E+00
    5341  2.57768533E+00  6.64446167E+00  4.41488711E+01  6.66666665E-01  6.04840988E-28  0.00000000E+00 -6.17618546E+00 -5.89407959E+00  0.00000000E+00
    5351  2.57768552E+00  6.64446265E+00  4.41488841E+01  6.66666665E-01  6.03182536E-28  0.00000000E+00 -6.17618547E+00 -5.89407959E+00  0.00000000E+00
    5361  2.57768571E+00  6.64446363E+00  4.41488971E+01  6.66666665E-01  6.01535513E-28  0.00000000E+00 -6.17618548E+00 -5.89407958E+00  0.00000000E+00
    5371  2.57768590E+00  6.64446461E+00  4.41489101E+01  6.66666665E-01  5.99900207E-28  0.00000000E+00 -6.17618549E+00 -5.89407958E+00  0.00000000E+00
    5381  2.57768609E+00  6.64446559E+00  4.41489232E+01  6.66666665E-01  5.98275961E-28  0.00000000E+00 -6.17618550E+00 -5.89407958E+00  0.00000000E+00
    5391  2.57768628E+00  6.64446656E+00  4.41489362E+01  6.66666665E-01  5.96662831E-28  0.00000000E+00 -6.17618551E+00 -5.89407958E+00  0.00000000E+00
    5401  2.57768647E+00  6.64446754E+00  4.41489492E+01  6.66666665E-01  5.95060454E-28  0.00000000E+00 -6.17618552E+00 -5.89407957E+00  0.00000000E+00
    5411  2.57768666E+00  6.64446852E+00  4.41489622E+01  6.66666665E-01  5.93469597E-28  0.00000000E+00 -6.17618553E+00 -5.89407957E+00  0.00000000E+00
    5421  2.57768685E+00  6.64446950E+00  4.41489752E+01  6.66666665E-01  5.91888889E-28  0.00000000E+00 -6.17618554E+00 -5.89407957E+00  0.00000000E+00
    5431  2.57768704E+00  6.64447048E+00  4.41489882E+01  6.66666665E-01  5.90319013E-28  0.00000000E+00 -6.17618554E+00 -5.89407956E+00  0.00000000E+00
    5441  2.57768723E+00  6.64447146E+00  4.41490012E+01  6.66666665E-01  5.88759227E-28  0.00000000E+00 -6.17618555E+00 -5.89407956E+00  0.00000000E+00
    5451  2.57768742E+00  6.64447243E+00  4.41490142E+01  6.66666665E-01  5.87210084E-28  0.00000000E+00 -6.17618556E+00 -5.89407956E+00  0.00000000E+00
    5461  2.57768761E+00  6.64447341E+00  4.41490272E+01  6.66666665E-01  5.85671192E-28  0.00000000E+00 -6.17618557E+00 -5.89407955E+00  0.00000000E+00
    5471  2.57768780E+00  6.64447439E+00  4.41490401E+01  6.66666665E-01  5.84141831E-28  0.00000000E+00 -6.17618558E+00 -5.89407955E+00  0.00000000E+00
    5481  2.57768799E+00  6.64447536E+00  4.41490531E+01  6.66666665E-01  5.82622830E-28  0.00000000E+00 -6.17618559E+00 -5.89407955E+00  0.00000000E+00
    5491  2.57768818E+00  6.64447634E+00  4.41490661E+01  6.66666665E-01  5.81113011E-28  0.00000000E+00 -6.17618560E+00 -5.89407954E+00  0.00000000E+00
    5501  2.57768836E+00  6.64447731E+00  4.41490790E+01  6.66666665E-01  5.79612823E-28  0.00000000E+00 -6.17618561E+00 -5.89407954E+00  0.00000000E+00
    5511  2.57768855E+00  6.64447829E+00  4.41490919E+01  6.66666665E-01  5.78121993E-28  0.00000000E+00 -6.17618562E+00 -5.89407954E+00  0.00000000E+00
    5521  2.57768874E+00  6.64447926E+00  4.41491049E+01  6.66666665E-01  5.76640534E-28  0.00000000E+00 -6.17618563E+00 -5.89407953E+00  0.00000000E+00
    5531  2.57768893E+00  6.64448023E+00  4.41491178E+01  6.66666665E-01  5.75167905E-28  0.00000000E+00 -6.17618564E+00 -5.89407953E+00  0.00000000E+00
    5541  2.57768912E+00  6.64448120E+00  4.41491307E+01  6.66666665E-01  5.73704152E-28  0.00000000E+00 -6.17618565E+00 -5.89407953E+00  0.00000000E+00
    5551  2.57768931E+00  6.64448217E+00  4.41491436E+01  6.66666665E-01  5.72249629E-28  0.00000000E+00 -6.17618566E+00 -5.89407953E+00  0.00000000E+00
    5561  2.57768949E+00  6.64448314E+00  4.41491564E+01  6.66666665E-01  5.70803727E-28  0.00000000E+00 -6.17618567E+00 -5.89407952E+00  0.00000000E+00
    5571  2.57768968E+00  6.64448411E+00  4.41491693E+01  6.66666665E-01  5.69366411E-28  0.00000000E+00 -6.17618568E+00 -5.89407952E+00  0.00000000E+00
    5581  2.57768987E+00  6.64448507E+00  4.41491821E+01  6.66666665E-01  5.67937496E-28  0.00000000E+00 -6.17618569E+00 -5.89407952E+00  0.00000000E+00
    5591  2.57769006E+00  6.64448604E+00  4.41491950E+01  6.66666665E-01  5.66516720E-28  0.00000000E+00 -6.17618569E+00 -5.89407951E+00  0.00000000E+00
    5601  2.57769024E+00  6.64448700E+00  4.41492078E+01  6.66666665E-01  5.65104088E-28  0.00000000E+00 -6.17618570E+00 -5.89407951E+00  0.00000000E+00
    5611  2.57769043E+00  6.64448797E+00  4.41492206E+01  6.66666665E-01  5.63699581E-28  0.00000000E+00 -6.17618571E+00 -5.89407951E+00  0.00000000E+00
    5621  2.57769062E+00  6.64448893E+00  4.41492334E+01  6.66666665E-01  5.62303138E-28  0.00000000E+00 -6.17618572E+00 -5.89407950E+00  0.00000000E+00
    5631  2.57769080E+00  6.64448989E+00  4.41492461E+01  6.66666665E-01  5.60914781E-28  0.00000000E+00 -6.17618573E+00 -5.89407950E+00  0.00000000E+00
    5641  2.57769099E+00  6.64449085E+00  4.41492589E+01  6.66666665E-01  5.59534107E-28  0.00000000E+00 -6.17618574E+00 -5.89407950E+00  0.00000000E+00
    5651  2.57769118E+00  6.64449180E+00  4.41492716E+01  6.66666665E-01  5.58161155E-28  0.00000000E+00 -6.17618575E+00 -5.89407949E+00  0.00000000E+00
    5661  2.57769136E+00  6.64449276E+00  4.41492843E+01  6.66666665E-01  5.56795565E-28  0.00000000E+00 -6.17618576E+00 -5.89407949E+00  0.00000000E+00
    5671  2.57769155E+00  6.64449371E+00  4.41492970E+01  6.66666665E-01  5.55436846E-28  0.00000000E+00 -6.17618577E+00 -5.89407949E+00  0.00000000E+00
    5681  2.57769173E+00  6.64449467E+00  4.41493096E+01  6.66666665E-01  5.54086129E-28  0.00000000E+00 -6.17618578E+00 -5.89407948E+00  0.00000000E+00
    5691  2.57769192E+00  6.64449562E+00  4.41493222E+01  6.66666665E-01  5.52742157E-28  0.00000000E+00 -6.17618578E+00 -5.89407948E+00  0.00000000E+00
    5701  2.57769210E+00  6.64449657E+00  4.41493349E+01  6.66666665E-01  5.51405628E-28  0.00000000E+00 -6.17618579E+00 -5.89407948E+00  0.00000000E+00
    5711  2.57769228E+00  6.64449751E+00  4.41493475E+01  6.66666665E-01  5.50076343E-28  0.00000000E+00 -6.17618580E+00 -5.89407947E+00  0.00000000E+00
    5721  2.57769247E+00  6.64449846E+00  4.41493600E+01  6.66666665E-01  5.48753509E-28  0.00000000E+00 -6.17618581E+00 -5.89407947E+00  0.00000000E+00
    5731  2.57769265E+00  6.64449940E+00  4.41493726E+01  6.66666665E-01  5.47437295E-28  0.00000000E+00 -6.17618582E+00 -5.89407947E+00  0.00000000E+00
    5741  2.57769283E+00  6.64450035E+00  4.41493851E+01  6.66666665E-01  5.46127647E-28  0.00000000E+00 -6.17618583E+00 -5.89407946E+00  0.00000000E+00
    5751  2.57769301E+00  6.64450129E+00  4.41493976E+01  6.66666665E-01  5.44824800E-28  0.00000000E+00 -6.17618584E+00 -5.89407946E+00  0.00000000E+00
    5761  2.57769320E+00  6.64450223E+00  4.41494101E+01  6.66666665E-01  5.43528271E-28  0.00000000E+00 -6.17618585E+00 -5.89407946E+00  0.00000000E+00
    5771  2.57769338E+00  6.64450316E+00  4.41494225E+01  6.66666665E-01  5.42237977E-28  0.00000000E+00 -6.17618585E+00 -5.89407945E+00  0.00000000E+00
    5781  2.57769356E+00  6.64450410E+00  4.41494349E+01  6.66666665E-01  5.40953955E-28  0.00000000E+00 -6.17618586E+00 -5.89407945E+00  0.00000000E+00
    5791  2.57769374E+00  6.64450503E+00  4.41494473E+01  6.66666665E-01  5.39676396E-28  0.00000000E+00 -6.17618587E+00 -5.89407945E+00  0.00000000E+00
    5801  2.57769392E+00  6.64450596E+00  4.41494597E+01  6.66666665E-01  5.38404754E-28  0.00000000E+00 -6.17618588E+00 -5.89407944E+00  0.00000000E+00
    5811  2.57769410E+00  6.64450689E+00  4.41494720E+01  6.66666665E-01  5.37138840E-28  0.00000000E+00 -6.17618589E+00 -5.89407944E+00  0.00000000E+00
    5821  2.57769428E+00  6.64450781E+00  4.41494843E+01  6.66666665E-01  5.35879213E-28  0.00000000E+00 -6.17618590E+00 -5.89407944E+00  0.00000000E+00
    5831  2.57769446E+00  6.64450874E+00  4.41494966E+01  6.66666665E-01  5.34625387E-28  0.00000000E+00 -6.17618590E+00 -5.89407943E+00  0.00000000E+00
    5841  2.57769464E+00  6.64450966E+00  4.41495089E+01  6.66666665E-01  5.33377231E-28  0.00000000E+00 -6.17618591E+00 -5.89407943E+00  0.00000000E+00
    5851  2.57769482E+00  6.64451058E+00  4.41495211E+01  6.66666665E-01  5.32134798E-28  0.00000000E+00 -6.17618592E+00 -5.89407943E+00  0.00000000E+00
    5861  2.57769500E+00  6.64451150E+00  4.41495333E+01  6.66666665E-01  5.30897611E-28  0.00000000E+00 -6.17618593E+00 -5.89407942E+00  0.00000000E+00
    5871  2.57769517E+00  6.64451241E+00  4.41495454E+01  6.66666665E-01  5.29666114E-28  0.00000000E+00 -6.17618594E+00 -5.89407942E+00  0.00000000E+00
    5881  2.57769535E+00  6.64451333E+00  4.41495576E+01  6.66666665E-01  5.28440018E-28  0.00000000E+00 -6.17618595E+00 -5.89407942E+00  0.00000000E+00
    5891  2.57769553E+00  6.64451424E+00  4.41495697E+01  6.66666665E-01  5.27219488E-28  0.00000000E+00 -6.17618595E+00 -5.89407941E+00  0.00000000E+00
    5901  2.57769570E+00  6.64451515E+00  4.41495818E+01  6.66666665E-01  5.26003642E-28  0.00000000E+00 -6.17618596E+00 -5.89407941E+00  0.00000000E+00
    5911  2.57769588E+00  6.64451605E+00  4.41495938E+01  6.66666665E-01  5.24793148E-28  0.00000000E+00 -6.17618597E+00 -5.89407941E+00  0.00000000E+00
    5921  2.57769605E+00  6.64451696E+00  4.41496058E+01  6.66666665E-01  5.23587593E-28  0.00000000E+00 -6.17618598E+00 -5.89407940E+00  0.00000000E+00
    5931  2.57769623E+00  6.64451786E+00  4.41496178E+01  6.66666665E-01  5.22387210E-28  0.00000000E+00 -6.17618599E+00 -5.89407940E+00  0.00000000E+00
    5941  2.57769640E+00  6.64451876E+00  4.41496297E+01  6.66666665E-01  5.21191672E-28  0.00000000E+00 -6.17618600E+00 -5.89407940E+00  0.00000000E+00
    5951  2.57769658E+00  6.64451965E+00  4.41496417E+01  6.66666665E-01  5.20001080E-28  0.00000000E+00 -6.17618600E+00 -5.89407939E+00  0.00000000E+00
    5961  2.57769675E+00  6.64452055E+00  4.41496535E+01  6.66666665E-01  5.18815474E-28  0.00000000E+00 -6.17618601E+00 -5.89407939E+00  0.00000000E+00
    5971  2.57769692E+00  6.64452144E+00  4.41496654E+01  6.66666665E-01  5.17634318E-28  0.00000000E+00 -6.17618602E+00 -5.89407939E+00  0.00000000E+00
    5981  2.57769710E+00  6.64452233E+00  4.41496772E+01  6.66666665E-01  5.16458305E-28  0.00000000E+00 -6.17618603E+00 -5.89407938E+00  0.00000000E+00
    5991  2.57769727E+00  6.64452322E+00  4.41496890E+01  6.66666665E-01  5.15286565E-28  0.00000000E+00 -6.17618604E+00 -5.89407938E+00  0.00000000E+00
    6001  2.57769744E+00  6.64452410E+00  4.41497007E+01  6.66666665E-01  5.14119144E-28  0.00000000E+00 -6.17618604E+00 -5.89407938E+00  0.00000000E+00
    6011  2.57769761E+00  6.64452498E+00  4.41497125E+01  6.66666665E-01  5.12956319E-28  0.00000000E+00 -6.17618605E+00 -5.89407938E+00  0.00000000E+00
    6021  2.57769778E+00  6.64452586E+00  4.41497241E+01  6.66666665E-01  5.11797793E-28  0.00000000E+00 -6.17618606E+00 -5.89407937E+00  0.00000000E+00
    6031  2.57769795E+00  6.64452674E+00  4.41497358E+01  6.66666665E-01  5.10643672E-28  0.00000000E+00 -6.17618607E+00 -5.89407937E+00  0.00000000E+00
    6041  2.57769812E+00  6.64452761E+00  4.41497474E+01  6.66666665E-01  5.09493907E-28  0.00000000E+00 -6.17618608E+00 -5.89407937E+00  0.00000000E+00
    6051  2.57769829E+00  6.64452848E+00  4.41497590E+01  6.66666665E-01  5.08347887E-28  0.00000000E+00 -6.17618608E+00 -5.89407936E+00  0.00000000E+00
    6061  2.57769846E+00  6.64452935E+00  4.41497705E+01  6.66666665E-01  5.07206513E-28  0.00000000E+00 -6.17618609E+00 -5.89407936E+00  0.00000000E+00
    6071  2.57769863E+00  6.64453022E+00  4.41497820E+01  6.66666665E-01  5.06069522E-28  0.00000000E+00 -6.17618610E+00 -5.89407936E+00  0.00000000E+00
    6081  2.57769879E+00  6.64453108E+00  4.41497935E+01  6.66666665E-01  5.04936401E-28  0.00000000E+00 -6.17618611E+00 -5.89407935E+00  0.00000000E+00
    6091  2.57769896E+00  6.64453194E+00  4.41498049E+01  6.66666665E-01  5.03807233E-28  0.00000000E+00 -6.17618611E+00 -5.89407935E+00  0.00000000E+00
    6101  2.57769913E+00  6.64453280E+00  4.41498163E+01  6.66666665E-01  5.02681590E-28  0.00000000E+00 -6.17618612E+00 -5.89407935E+00  0.00000000E+00
    6111  2.57769929E+00  6.64453365E+00  4.41498277E+01  6.66666665E-01  5.01560148E-28  0.00000000E+00 -6.17618613E+00 -5.89407934E+00  0.00000000E+00
    6121  2.57769946E+00  6.64453451E+00  4.41498390E+01  6.66666665E-01  5.00442522E-28  0.00000000E+00 -6.17618614E+00 -5.89407934E+00  0.00000000E+00
    6131  2.57769962E+00  6.64453536E+00  4.41498503E+01  6.66666665E-01  4.99328973E-28  0.00000000E+00 -6.17618615E+00 -5.89407934E+00  0.00000000E+00
    6141  2.57769979E+00  6.64453620E+00  4.41498616E+01  6.66666665E-01  4.98218774E-28  0.00000000E+00 -6.17618615E+00 -5.89407933E+00  0.00000000E+00
    6151  2.57769995E+00  6.64453705E+00  4.41498728E+01  6.66666665E-01  4.97112447E-28  0.00000000E+00 -6.17618616E+00 -5.89407933E+00  0.00000000E+00
    6161  2.57770011E+00  6.64453789E+00  4.41498839E+01  6.66666665E-01  4.96009718E-28  0.00000000E+00 -6.17618617E+00 -5.89407933E+00  0.00000000E+00
    6171  2.57770028E+00  6.64453873E+00  4.41498951E+01  6.66666665E-01  4.94910600E-28  0.00000000E+00 -6.17618618E+00 -5.89407933E+00  0.00000000E+00
    6181  2.57770044E+00  6.64453956E+00  4.41499062E+01  6.66666665E-01  4.93815124E-28  0.00000000E+00 -6.17618618E+00 -5.89407932E+00  0.00000000E+00
    6191  2.57770060E+00  6.64454039E+00  4.41499173E+01  6.66666665E-01  4.92723239E-28  0.00000000E+00 -6.17618619E+00 -5.89407932E+00  0.00000000E+00
    6201  2.57770076E+00  6.64454122E+00  4.41499283E+01  6.66666665E-01  4.91634941E-28  0.00000000E+00 -6.17618620E+00 -5.89407932E+00  0.00000000E+00
    6211  2.57770092E+00  6.64454205E+00  4.41499393E+01  6.66666665E-01  4.90549904E-28  0.00000000E+00 -6.17618621E+00 -5.89407931E+00  0.00000000E+00
    6221  2.57770108E+00  6.64454288E+00  4.41499502E+01  6.66666665E-01  4.89468215E-28  0.00000000E+00 -6.17618621E+00 -5.89407931E+00  0.00000000E+00
    6231  2.57770124E+00  6.64454370E+00  4.41499611E+01  6.66666665E-01  4.88390088E-28  0.00000000E+00 -6.17618622E+00 -5.89407931E+00  0.00000000E+00
    6241  2.57770140E+00  6.64454451E+00  4.41499720E+01  6.66666665E-01  4.87315183E-28  0.00000000E+00 -6.17618623E+00 -5.89407930E+00  0.00000000E+00
    6251  2.57770156E+00  6.64454533E+00  4.41499829E+01  6.66666665E-01  4.86243654E-28  0.00000000E+00 -6.17618624E+00 -5.89407930E+00  0.00000000E+00
    6261  2.57770172E+00  6.64454614E+00  4.41499936E+01  6.66666665E-01  4.85175403E-28  0.00000000E+00 -6.17618624E+00 -5.89407930E+00  0.00000000E+00
    6271  2.57770187E+00  6.64454695E+00  4.41500044E+01  6.66666665E-01  4.84110227E-28  0.00000000E+00 -6.17618625E+00 -5.89407930E+00  0.00000000E+00
    6281  2.57770203E+00  6.64454776E+00  4.41500151E+01  6.66666665E-01  4.83048401E-28  0.00000000E+00 -6.17618626E+00 -5.89407929E+00  0.00000000E+00
    6291  2.57770219E+00  6.64454856E+00  4.41500258E+01  6.66666665E-01  4.81989461E-28  0.00000000E+00 -6.17618626E+00 -5.89407929E+00  0.00000000E+00
    6301  2.57770234E+00  6.64454936E+00  4.41500365E+01  6.66666665E-01  4.80933745E-28  0.00000000E+00 -6.17618627E+00 -5.89407929E+00  0.00000000E+00
    6311  2.57770250E+00  6.64455016E+00  4.41500471E+01  6.66666665E-01  4.79881096E-28  0.00000000E+00 -6.17618628E+00 -5.89407928E+00  0.00000000E+00
    6321  2.57770265E+00  6.64455096E+00  4.41500576E+01  6.66666665E-01  4.78831507E-28  0.00000000E+00 -6.17618629E+00 -5.89407928E+00  0.00000000E+00
    6331  2.57770280E+00  6.64455175E+00  4.41500682E+01  6.66666665E-01  4.77784802E-28  0.00000000E+00 -6.17618629E+00 -5.89407928E+00  0.00000000E+00
    6341  2.57770296E+00  6.64455254E+00  4.41500786E+01  6.66666665E-01  4.76740923E-28  0.00000000E+00 -6.17618630E+00 -5.89407927E+00  0.00000000E+00
    6351  2.57770311E+00  6.64455333E+00  4.41500891E+01  6.66666665E-01  4.75700402E-28  0.00000000E+00 -6.17618631E+00 -5.89407927E+00  0.00000000E+00
