   #Iter                 Tot                 Exc                 Ani                  DM                  PD               BiqDM                  BQ                 Dip              Zeeman                 LSF                Chir                Ring                  SA
   16500 -2.70953747E-01 -2.68364536E-01  0.00000000E+00 -2.59181706E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.60602609E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16550 -2.74314658E-01 -2.71763144E-01  0.00000000E+00 -2.54891492E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.59972730E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16600 -2.76893078E-01 -2.74167338E-01  0.00000000E+00 -2.72100629E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.73438898E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16650 -2.86633805E-01 -2.83583654E-01  0.00000000E+00 -3.05005980E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -9.11271144E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16700 -2.76108920E-01 -2.72787908E-01  0.00000000E+00 -3.31842039E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.59115368E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16750 -2.73933485E-01 -2.71138040E-01  0.00000000E+00 -2.79498461E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.60006236E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16800 -2.73840945E-01 -2.71460032E-01  0.00000000E+00 -2.38073904E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.74421492E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16850 -2.76182300E-01 -2.73470688E-01  0.00000000E+00 -2.71458753E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.97620215E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16900 -2.80962201E-01 -2.78344530E-01  0.00000000E+00 -2.61550962E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.16195165E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   16950 -2.76054012E-01 -2.73205850E-01  0.00000000E+00 -2.84618163E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.98039550E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17000 -2.74596447E-01 -2.72822797E-01  0.00000000E+00 -1.77047782E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.17124632E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17050 -2.71125716E-01 -2.68580256E-01  0.00000000E+00 -2.54296928E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.49057306E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17100 -2.75365187E-01 -2.72455249E-01  0.00000000E+00 -2.90895002E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -9.88372014E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17150 -2.71440747E-01 -2.68311998E-01  0.00000000E+00 -3.12701272E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.73608978E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17200 -2.77714050E-01 -2.75112461E-01  0.00000000E+00 -2.60067260E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -9.16543654E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17250 -2.82821955E-01 -2.80391359E-01  0.00000000E+00 -2.43158280E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.86834698E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17300 -2.75478319E-01 -2.72463240E-01  0.00000000E+00 -3.01867728E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.59866768E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17350 -2.74939306E-01 -2.72197028E-01  0.00000000E+00 -2.74430412E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.02634360E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17400 -2.75550478E-01 -2.73158610E-01  0.00000000E+00 -2.39060413E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.26395154E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17450 -2.73362708E-01 -2.70594171E-01  0.00000000E+00 -2.76923937E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  7.02390316E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17500 -2.73036092E-01 -2.70169058E-01  0.00000000E+00 -2.86968681E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.65297351E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17550 -2.69235840E-01 -2.66922494E-01  0.00000000E+00 -2.31387369E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.28039865E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17600 -2.66698157E-01 -2.64400490E-01  0.00000000E+00 -2.29725833E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.07781021E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17650 -2.73285291E-01 -2.70587675E-01  0.00000000E+00 -2.69650493E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.11177235E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17700 -2.70939658E-01 -2.68207349E-01  0.00000000E+00 -2.73320378E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  8.94903670E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17750 -2.71249421E-01 -2.68691759E-01  0.00000000E+00 -2.55533089E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.33080348E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17800 -2.85509403E-01 -2.82717270E-01  0.00000000E+00 -2.79208563E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.76758670E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17850 -2.72684743E-01 -2.70493560E-01  0.00000000E+00 -2.19451919E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.33633744E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17900 -2.78124551E-01 -2.75820694E-01  0.00000000E+00 -2.30524815E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.39128030E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   17950 -2.72916891E-01 -2.70806633E-01  0.00000000E+00 -2.11782582E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  7.56750140E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18000 -2.82120096E-01 -2.79122647E-01  0.00000000E+00 -2.99498878E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.46052814E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18050 -2.73039202E-01 -2.70606348E-01  0.00000000E+00 -2.43444637E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.59207559E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18100 -2.74049692E-01 -2.71239416E-01  0.00000000E+00 -2.80825169E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.02397250E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18150 -2.76784161E-01 -2.73717460E-01  0.00000000E+00 -3.06996459E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.26330952E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18200 -2.78456858E-01 -2.76359327E-01  0.00000000E+00 -2.09459944E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.93152505E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18250 -2.76506265E-01 -2.73998107E-01  0.00000000E+00 -2.51022600E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.06800821E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18300 -2.75153412E-01 -2.71911357E-01  0.00000000E+00 -3.24519471E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.14058442E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18350 -2.66825155E-01 -2.64418604E-01  0.00000000E+00 -2.40714262E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.90962865E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18400 -2.74348359E-01 -2.72079936E-01  0.00000000E+00 -2.26949460E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.07250705E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18450 -2.74094746E-01 -2.70674919E-01  0.00000000E+00 -3.42036218E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.34991671E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18500 -2.75819312E-01 -2.73796588E-01  0.00000000E+00 -2.02269227E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.18677207E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18550 -2.75705234E-01 -2.73037883E-01  0.00000000E+00 -2.66779595E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.44972391E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18600 -2.71484624E-01 -2.68923312E-01  0.00000000E+00 -2.56167135E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.60151498E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18650 -2.77078692E-01 -2.74162835E-01  0.00000000E+00 -2.91654211E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  6.84690752E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18700 -2.67271672E-01 -2.63749713E-01  0.00000000E+00 -3.52054577E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.41323102E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18750 -2.76635155E-01 -2.73753970E-01  0.00000000E+00 -2.88368305E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.49842994E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18800 -2.69235161E-01 -2.66806922E-01  0.00000000E+00 -2.42830033E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  6.16888859E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18850 -2.68886469E-01 -2.65934925E-01  0.00000000E+00 -2.94987383E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.67007655E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18900 -2.72078880E-01 -2.69327415E-01  0.00000000E+00 -2.75055707E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -9.07254056E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   18950 -2.75487906E-01 -2.71717095E-01  0.00000000E+00 -3.77300323E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.19273163E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19000 -2.69884885E-01 -2.66995154E-01  0.00000000E+00 -2.89209973E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.36963390E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19050 -2.70059560E-01 -2.67637386E-01  0.00000000E+00 -2.42534277E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.16900786E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19100 -2.74613587E-01 -2.71237979E-01  0.00000000E+00 -3.37308273E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.52497199E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19150 -2.79612545E-01 -2.77225335E-01  0.00000000E+00 -2.38867762E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.46780272E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19200 -2.79099294E-01 -2.76382165E-01  0.00000000E+00 -2.72039901E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.26996577E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19250 -2.69703707E-01 -2.66964279E-01  0.00000000E+00 -2.74099408E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.56607940E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19300 -2.68699835E-01 -2.66294892E-01  0.00000000E+00 -2.40794547E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.00259538E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19350 -2.86575668E-01 -2.83783457E-01  0.00000000E+00 -2.78769147E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.51966661E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19400 -2.75685924E-01 -2.73087683E-01  0.00000000E+00 -2.59720813E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.03286723E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19450 -2.69700461E-01 -2.66329813E-01  0.00000000E+00 -3.36966837E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -9.80141140E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19500 -2.74232930E-01 -2.71350550E-01  0.00000000E+00 -2.87805999E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.32017214E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19550 -2.73454774E-01 -2.70641313E-01  0.00000000E+00 -2.81382731E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.65783870E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19600 -2.72833477E-01 -2.70711780E-01  0.00000000E+00 -2.12276977E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.07278076E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19650 -2.77051474E-01 -2.74279194E-01  0.00000000E+00 -2.77579499E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.51522914E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19700 -2.76864551E-01 -2.74213442E-01  0.00000000E+00 -2.65158145E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.72278514E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19750 -2.76536774E-01 -2.73672834E-01  0.00000000E+00 -2.86719610E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.25592217E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19800 -2.77695868E-01 -2.75486606E-01  0.00000000E+00 -2.20556595E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.69607201E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19850 -2.74114420E-01 -2.71697579E-01  0.00000000E+00 -2.41974131E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.90041366E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19900 -2.74470390E-01 -2.71806750E-01  0.00000000E+00 -2.66591542E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.27464676E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   19950 -2.79286043E-01 -2.76725686E-01  0.00000000E+00 -2.56191555E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.55904471E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20000 -2.76117628E-01 -2.73898772E-01  0.00000000E+00 -2.22107710E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.22117346E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20050 -2.78188291E-01 -2.75204961E-01  0.00000000E+00 -2.98257047E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -7.58824217E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20100 -2.66073016E-01 -2.63631306E-01  0.00000000E+00 -2.44356077E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.85081911E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20150 -2.77475995E-01 -2.74394711E-01  0.00000000E+00 -3.08229590E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.01267953E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20200 -2.79898810E-01 -2.76967508E-01  0.00000000E+00 -2.93017910E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.12312309E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20250 -2.70865836E-01 -2.68474735E-01  0.00000000E+00 -2.39091167E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.89215668E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20300 -2.73604551E-01 -2.70881878E-01  0.00000000E+00 -2.72037588E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.29709619E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20350 -2.78986780E-01 -2.76589234E-01  0.00000000E+00 -2.39871827E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.17152084E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20400 -2.69910348E-01 -2.67368132E-01  0.00000000E+00 -2.54061863E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.59799512E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20450 -2.78654707E-01 -2.75839540E-01  0.00000000E+00 -2.81027259E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.89453036E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20500 -2.76798393E-01 -2.74391522E-01  0.00000000E+00 -2.40528657E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.58422214E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20550 -2.71643592E-01 -2.69029365E-01  0.00000000E+00 -2.61258822E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.63848681E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20600 -2.81076233E-01 -2.78854446E-01  0.00000000E+00 -2.22501760E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  3.23042638E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20650 -2.76559386E-01 -2.74678605E-01  0.00000000E+00 -1.88274638E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.96539468E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20700 -2.75153168E-01 -2.71736612E-01  0.00000000E+00 -3.41486595E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.69012443E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20750 -2.79756078E-01 -2.77358870E-01  0.00000000E+00 -2.39726209E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  5.42553995E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20800 -2.67493648E-01 -2.65224791E-01  0.00000000E+00 -2.26686930E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.98771112E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20850 -2.68606158E-01 -2.66033874E-01  0.00000000E+00 -2.56993759E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.34641419E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20900 -2.74248199E-01 -2.71390804E-01  0.00000000E+00 -2.85449600E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.89891954E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   20950 -2.73017001E-01 -2.70165521E-01  0.00000000E+00 -2.84843129E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.04878304E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21000 -2.76766178E-01 -2.74346377E-01  0.00000000E+00 -2.42058109E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  7.80790749E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21050 -2.71153056E-01 -2.68127032E-01  0.00000000E+00 -3.02599726E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.67097888E-08  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21100 -2.71557356E-01 -2.69142732E-01  0.00000000E+00 -2.41112158E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -3.50218306E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21150 -2.72793909E-01 -2.70077843E-01  0.00000000E+00 -2.71553114E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -5.34325899E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21200 -2.78970767E-01 -2.76672488E-01  0.00000000E+00 -2.29954872E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.26916354E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21250 -2.75041239E-01 -2.72104740E-01  0.00000000E+00 -2.93723984E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  7.41093840E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21300 -2.74658476E-01 -2.72596032E-01  0.00000000E+00 -2.05834404E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.09919068E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21350 -2.80521870E-01 -2.77280001E-01  0.00000000E+00 -3.24587123E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  4.00193354E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21400 -2.84877043E-01 -2.82085428E-01  0.00000000E+00 -2.78872210E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.89307336E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21450 -2.75351712E-01 -2.73158184E-01  0.00000000E+00 -2.19461577E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.08768106E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21500 -2.75345669E-01 -2.72429744E-01  0.00000000E+00 -2.91305144E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.87352849E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   21550 -2.70199376E-01 -2.67941135E-01  0.00000000E+00 -2.25998292E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.74249635E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23000 -2.69584535E-01 -2.67209372E-01  0.00000000E+00 -2.37436301E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -8.00139100E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23050 -2.77018748E-01 -2.74762725E-01  0.00000000E+00 -2.25192675E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.09626930E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23100 -2.76537446E-01 -2.73627389E-01  0.00000000E+00 -2.90530070E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -4.75725085E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23150 -2.75538221E-01 -2.73529150E-01  0.00000000E+00 -2.00798122E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.09013763E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23200 -2.78233056E-01 -2.75148326E-01  0.00000000E+00 -3.08684962E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.11995465E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23250 -2.81777093E-01 -2.78618137E-01  0.00000000E+00 -3.15905671E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  1.00180135E-07  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23300 -2.80054012E-01 -2.77297637E-01  0.00000000E+00 -2.75443033E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -1.94487522E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23350 -2.76034963E-01 -2.73333344E-01  0.00000000E+00 -2.70385155E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  2.23237054E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
   23400 -2.79520260E-01 -2.77311331E-01  0.00000000E+00 -2.20608690E-03  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00 -2.84148812E-06  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00
