   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
       1  1.87772006E-02  3.52583261E-04  1.24314956E-07  6.66666667E-01 -1.32341772E-19  4.10598856E-13 -2.12416880E+00 -2.09994166E+00  0.00000000E+00
    3181  8.40095665E-02  8.35385567E-03  1.15419239E-04  4.48706315E-01  1.94955656E-02  1.24703340E+00 -3.89995336E+00 -3.82192395E+00  0.00000000E+00
    3191  8.42191156E-02  8.39064874E-03  1.16116099E-04  4.50231183E-01  1.95187405E-02  1.24690801E+00 -3.89996137E+00 -3.82192714E+00  0.00000000E+00
    3201  8.40522448E-02  8.36739372E-03  1.15770974E-04  4.48814198E-01  1.95913019E-02  1.24504786E+00 -3.90003028E+00 -3.82200349E+00  0.00000000E+00
    3211  8.42043491E-02  8.39314113E-03  1.16205332E-04  4.50135417E-01  1.95936312E-02  1.24451014E+00 -3.89999115E+00 -3.82195536E+00  0.00000000E+00
    3221  8.45092754E-02  8.45558025E-03  1.17923859E-04  4.50214102E-01  1.97589790E-02  1.24068737E+00 -3.90006143E+00 -3.82204198E+00  0.00000000E+00
    3231  8.45919520E-02  8.47150424E-03  1.18355784E-04  4.50272874E-01  1.97882059E-02  1.24114892E+00 -3.90012413E+00 -3.82209819E+00  0.00000000E+00
    3241  8.45607914E-02  8.46500663E-03  1.18120455E-04  4.50523340E-01  1.97697564E-02  1.23637258E+00 -3.90009221E+00 -3.82208053E+00  0.00000000E+00
    3251  8.48099628E-02  8.51488272E-03  1.19448722E-04  4.50834923E-01  1.98851692E-02  1.23603032E+00 -3.90002933E+00 -3.82201745E+00  0.00000000E+00
    3261  8.47892108E-02  8.50605137E-03  1.19086109E-04  4.51364574E-01  1.98052795E-02  1.23371860E+00 -3.89999345E+00 -3.82197775E+00  0.00000000E+00
    3271  8.49505482E-02  8.53439586E-03  1.19695689E-04  4.52213041E-01  1.98197046E-02  1.22730102E+00 -3.89999580E+00 -3.82200817E+00  0.00000000E+00
    3281  8.46539387E-02  8.49108756E-03  1.18982899E-04  4.49906322E-01  1.99249546E-02  1.22931343E+00 -3.90001394E+00 -3.82203074E+00  0.00000000E+00
    3291  8.44894230E-02  8.46366408E-03  1.18425541E-04  4.48929344E-01  1.99310194E-02  1.22420881E+00 -3.90005147E+00 -3.82206424E+00  0.00000000E+00
    3301  8.43866270E-02  8.44183035E-03  1.17885251E-04  4.48602267E-01  1.98637313E-02  1.22643359E+00 -3.90015567E+00 -3.82217274E+00  0.00000000E+00
    3311  8.42561916E-02  8.41791013E-03  1.17344334E-04  4.48008615E-01  1.98348059E-02  1.22574106E+00 -3.90012819E+00 -3.82213658E+00  0.00000000E+00
    3321  8.41130634E-02  8.39138679E-03  1.16771304E-04  4.47226267E-01  1.97983347E-02  1.22385735E+00 -3.90019892E+00 -3.82218442E+00  0.00000000E+00
    3331  8.43885200E-02  8.44933526E-03  1.18471786E-04  4.46842767E-01  1.99718000E-02  1.21979302E+00 -3.90019052E+00 -3.82218787E+00  0.00000000E+00
    3341  8.45103448E-02  8.46794026E-03  1.18708181E-04  4.48171881E-01  1.99421549E-02  1.21843418E+00 -3.90015139E+00 -3.82216331E+00  0.00000000E+00
    3351  8.44670753E-02  8.45623735E-03  1.18317458E-04  4.48464784E-01  1.98761094E-02  1.21953816E+00 -3.90021405E+00 -3.82221311E+00  0.00000000E+00
    3361  8.42571622E-02  8.42174773E-03  1.17669376E-04  4.46983944E-01  1.98900635E-02  1.22068499E+00 -3.90014691E+00 -3.82215350E+00  0.00000000E+00
    3371  8.42771162E-02  8.42092527E-03  1.17502804E-04  4.47658915E-01  1.98271152E-02  1.21779855E+00 -3.90020240E+00 -3.82219402E+00  0.00000000E+00
    3381  8.42450042E-02  8.41282414E-03  1.17258945E-04  4.47743159E-01  1.97866646E-02  1.21428546E+00 -3.90021040E+00 -3.82220914E+00  0.00000000E+00
    3391  8.40568475E-02  8.38062153E-03  1.16629312E-04  4.46479127E-01  1.97786107E-02  1.21143796E+00 -3.90019736E+00 -3.82220273E+00  0.00000000E+00
    3401  8.39282520E-02  8.35705682E-03  1.16103952E-04  4.45860588E-01  1.97490935E-02  1.21330780E+00 -3.90027907E+00 -3.82227962E+00  0.00000000E+00
    3411  8.37950884E-02  8.33337975E-03  1.15584559E-04  4.45200297E-01  1.97289035E-02  1.20810264E+00 -3.90024530E+00 -3.82224483E+00  0.00000000E+00
    3421  8.38081633E-02  8.34017542E-03  1.15952204E-04  4.44342240E-01  1.97981516E-02  1.20544509E+00 -3.90023879E+00 -3.82224241E+00  0.00000000E+00
    3431  8.36636797E-02  8.31434782E-03  1.15400092E-04  4.43546957E-01  1.97736265E-02  1.20770759E+00 -3.90025642E+00 -3.82226388E+00  0.00000000E+00
    3441  8.37016913E-02  8.31505882E-03  1.15193528E-04  4.44637982E-01  1.96886381E-02  1.20706322E+00 -3.90023592E+00 -3.82223854E+00  0.00000000E+00
    3451  8.37430940E-02  8.32405397E-03  1.15392603E-04  4.44879917E-01  1.97196578E-02  1.21516938E+00 -3.90015788E+00 -3.82215814E+00  0.00000000E+00
    3461  8.36713023E-02  8.30960084E-03  1.15032242E-04  4.44686793E-01  1.96830480E-02  1.21043215E+00 -3.90018196E+00 -3.82215431E+00  0.00000000E+00
    3471  8.36049261E-02  8.29460309E-03  1.14606538E-04  4.44739321E-01  1.96244735E-02  1.21265411E+00 -3.90024609E+00 -3.82220671E+00  0.00000000E+00
    3481  8.35491631E-02  8.28085267E-03  1.14199985E-04  4.44870026E-01  1.95578553E-02  1.21090535E+00 -3.90025561E+00 -3.82221882E+00  0.00000000E+00
    3491  8.33779571E-02  8.25448814E-03  1.13702942E-04  4.43749835E-01  1.95911598E-02  1.22140072E+00 -3.90031067E+00 -3.82227864E+00  0.00000000E+00
    3501  8.31955613E-02  8.22369980E-03  1.13116332E-04  4.42468304E-01  1.95850531E-02  1.21889169E+00 -3.90036801E+00 -3.82233023E+00  0.00000000E+00
    3511  8.31337402E-02  8.20840226E-03  1.12684956E-04  4.42522397E-01  1.95096292E-02  1.21555667E+00 -3.90035693E+00 -3.82232553E+00  0.00000000E+00
    3521  8.31943881E-02  8.21330815E-03  1.12567460E-04  4.43768761E-01  1.94316986E-02  1.21400859E+00 -3.90031281E+00 -3.82228970E+00  0.00000000E+00
    3531  8.33048723E-02  8.23085947E-03  1.12873797E-04  4.44631161E-01  1.94190016E-02  1.21361832E+00 -3.90026660E+00 -3.82226683E+00  0.00000000E+00
    3541  8.34942258E-02  8.26668124E-03  1.13731924E-04  4.45248166E-01  1.94827378E-02  1.21756724E+00 -3.90016742E+00 -3.82219114E+00  0.00000000E+00
    3551  8.35797151E-02  8.28577018E-03  1.14305618E-04  4.45015884E-01  1.95550186E-02  1.22085072E+00 -3.90014130E+00 -3.82217209E+00  0.00000000E+00
    3561  8.36026167E-02  8.28387474E-03  1.14066919E-04  4.45921360E-01  1.94689268E-02  1.21786107E+00 -3.90008296E+00 -3.82211627E+00  0.00000000E+00
    3571  8.34628546E-02  8.25970325E-03  1.13554670E-04  4.45176489E-01  1.94565631E-02  1.21666450E+00 -3.90002085E+00 -3.82206097E+00  0.00000000E+00
    3581  8.34421644E-02  8.25020108E-03  1.13188277E-04  4.45692025E-01  1.93655881E-02  1.21596453E+00 -3.89994222E+00 -3.82199478E+00  0.00000000E+00
    3591  8.34250993E-02  8.24203464E-03  1.12861478E-04  4.46196613E-01  1.92855927E-02  1.21419993E+00 -3.90000969E+00 -3.82203174E+00  0.00000000E+00
    3601  8.33316130E-02  8.22268206E-03  1.12397891E-04  4.45872235E-01  1.92289955E-02  1.20913498E+00 -3.90000611E+00 -3.82203009E+00  0.00000000E+00
    3611  8.34831041E-02  8.25763175E-03  1.13535341E-04  4.44992578E-01  1.93745638E-02  1.21153187E+00 -3.90003635E+00 -3.82207062E+00  0.00000000E+00
    3621  8.37402873E-02  8.31073692E-03  1.14972353E-04  4.45127638E-01  1.95264396E-02  1.21643757E+00 -3.89991328E+00 -3.82198170E+00  0.00000000E+00
    3631  8.37792044E-02  8.31233762E-03  1.14814499E-04  4.46102850E-01  1.94524627E-02  1.21483045E+00 -3.89984416E+00 -3.82192198E+00  0.00000000E+00
    3641  8.36988292E-02  8.29778296E-03  1.14442470E-04  4.45959101E-01  1.94360153E-02  1.20937082E+00 -3.89985097E+00 -3.82194276E+00  0.00000000E+00
    3651  8.35120456E-02  8.26651513E-03  1.13859878E-04  4.44601718E-01  1.94354801E-02  1.21074204E+00 -3.89974276E+00 -3.82183112E+00  0.00000000E+00
    3661  8.33284238E-02  8.23668500E-03  1.13302698E-04  4.43309151E-01  1.94475935E-02  1.21414667E+00 -3.89970968E+00 -3.82179085E+00  0.00000000E+00
    3671  8.31981269E-02  8.21475401E-03  1.12853413E-04  4.42552059E-01  1.94440879E-02  1.21753923E+00 -3.89977539E+00 -3.82185800E+00  0.00000000E+00
    3681  8.30656096E-02  8.19105066E-03  1.12348935E-04  4.41827442E-01  1.94189630E-02  1.21957428E+00 -3.89979211E+00 -3.82188312E+00  0.00000000E+00
    3691  8.32453381E-02  8.22333258E-03  1.12994096E-04  4.43021045E-01  1.94549251E-02  1.21916073E+00 -3.89982054E+00 -3.82191668E+00  0.00000000E+00
    3701  8.36024916E-02  8.30076718E-03  1.15251229E-04  4.42444835E-01  1.97233037E-02  1.22255070E+00 -3.89977514E+00 -3.82187531E+00  0.00000000E+00
    3711  8.39696173E-02  8.38270730E-03  1.17844376E-04  4.40990739E-01  2.00304217E-02  1.22515594E+00 -3.89975710E+00 -3.82186056E+00  0.00000000E+00
    3721  8.41032688E-02  8.40896415E-03  1.18488338E-04  4.41440619E-01  2.00874781E-02  1.23125401E+00 -3.89977828E+00 -3.82186892E+00  0.00000000E+00
    3731  8.39014232E-02  8.37845705E-03  1.17931365E-04  4.40010383E-01  2.01386729E-02  1.24206639E+00 -3.89965497E+00 -3.82175172E+00  0.00000000E+00
    3741  8.38593835E-02  8.36906279E-03  1.17659633E-04  4.40045702E-01  2.01034547E-02  1.24602612E+00 -3.89963799E+00 -3.82172382E+00  0.00000000E+00
    3751  8.37861929E-02  8.35291570E-03  1.17225682E-04  4.39951916E-01  2.00451444E-02  1.24327781E+00 -3.89961214E+00 -3.82170739E+00  0.00000000E+00
    3761  8.36620662E-02  8.33254067E-03  1.16814868E-04  4.39181949E-01  2.00513074E-02  1.25083151E+00 -3.89956196E+00 -3.82167568E+00  0.00000000E+00
    3771  8.36578543E-02  8.33016315E-03  1.16727002E-04  4.39283855E-01  2.00261487E-02  1.25565766E+00 -3.89957192E+00 -3.82169940E+00  0.00000000E+00
    3781  8.35930617E-02  8.31580482E-03  1.16331006E-04  4.39254687E-01  1.99731821E-02  1.26291241E+00 -3.89968511E+00 -3.82180118E+00  0.00000000E+00
    3791  8.35130183E-02  8.29868896E-03  1.15889954E-04  4.39074015E-01  1.99169309E-02  1.26436191E+00 -3.89968494E+00 -3.82182366E+00  0.00000000E+00
    3801  8.36101569E-02  8.31181914E-03  1.15980347E-04  4.40408666E-01  1.98702476E-02  1.26585009E+00 -3.89962590E+00 -3.82177877E+00  0.00000000E+00
    3811  8.36378825E-02  8.31167190E-03  1.15795062E-04  4.41282852E-01  1.97982919E-02  1.26188505E+00 -3.89963892E+00 -3.82181121E+00  0.00000000E+00
    3821  8.34590380E-02  8.28416910E-03  1.15273903E-04  4.40098241E-01  1.98341106E-02  1.25676367E+00 -3.89967454E+00 -3.82184595E+00  0.00000000E+00
    3831  8.33516915E-02  8.26497524E-03  1.14831340E-04  4.39654272E-01  1.98147496E-02  1.26290271E+00 -3.89973573E+00 -3.82190029E+00  0.00000000E+00
    3841  8.31037010E-02  8.22940754E-03  1.14248721E-04  4.37667802E-01  1.99006529E-02  1.26334506E+00 -3.89974238E+00 -3.82191968E+00  0.00000000E+00
    3851  8.29200029E-02  8.19976899E-03  1.13699844E-04  4.36316427E-01  1.99135826E-02  1.26750339E+00 -3.89983264E+00 -3.82200764E+00  0.00000000E+00
    3861  8.28618318E-02  8.18583888E-03  1.13301824E-04  4.36376278E-01  1.98491151E-02  1.26545235E+00 -3.89980423E+00 -3.82199763E+00  0.00000000E+00
    3871  8.28951936E-02  8.18631695E-03  1.13113077E-04  4.37380928E-01  1.97731349E-02  1.26178205E+00 -3.89981828E+00 -3.82200018E+00  0.00000000E+00
    3881  8.27607266E-02  8.16354003E-03  1.12659125E-04  4.36507597E-01  1.97655898E-02  1.25971771E+00 -3.89977857E+00 -3.82194792E+00  0.00000000E+00
    3891  8.26953276E-02  8.14875096E-03  1.12260487E-04  4.36461521E-01  1.97059052E-02  1.25971279E+00 -3.89969114E+00 -3.82184886E+00  0.00000000E+00
    3901  8.27353635E-02  8.15067554E-03  1.12104892E-04  4.37508326E-01  1.96352383E-02  1.25862170E+00 -3.89963852E+00 -3.82179542E+00  0.00000000E+00
    3911  8.27454519E-02  8.14765242E-03  1.11876695E-04  4.38236672E-01  1.95646623E-02  1.25560906E+00 -3.89962126E+00 -3.82178184E+00  0.00000000E+00
    3921  8.25149339E-02  8.11424353E-03  1.11327258E-04  4.36382872E-01  1.96351487E-02  1.25799047E+00 -3.89954208E+00 -3.82171392E+00  0.00000000E+00
    3931  8.24441228E-02  8.10095848E-03  1.10986870E-04  4.36261706E-01  1.96110228E-02  1.26115493E+00 -3.89947187E+00 -3.82164966E+00  0.00000000E+00
    3941  8.25925876E-02  8.12565214E-03  1.11395114E-04  4.37621855E-01  1.96139033E-02  1.26156161E+00 -3.89948707E+00 -3.82165597E+00  0.00000000E+00
    3951  8.27031504E-02  8.14299708E-03  1.11657580E-04  4.38695660E-01  1.95999067E-02  1.26745548E+00 -3.89962943E+00 -3.82178817E+00  0.00000000E+00
    3961  8.27830554E-02  8.15299889E-03  1.11694363E-04  4.39887537E-01  1.95514574E-02  1.26613387E+00 -3.89968035E+00 -3.82182450E+00  0.00000000E+00
    3971  8.27156410E-02  8.13857884E-03  1.11331714E-04  4.39725971E-01  1.95023812E-02  1.26433233E+00 -3.89970196E+00 -3.82184860E+00  0.00000000E+00
    3981  8.27620138E-02  8.14717071E-03  1.11489585E-04  4.40114253E-01  1.95161911E-02  1.26663285E+00 -3.89964616E+00 -3.82182352E+00  0.00000000E+00
    3991  8.28290331E-02  8.15575902E-03  1.11542897E-04  4.41025632E-01  1.94784483E-02  1.26449742E+00 -3.89967182E+00 -3.82185232E+00  0.00000000E+00
    4001  8.30831282E-02  8.20521317E-03  1.12673832E-04  4.42144048E-01  1.95881903E-02  1.27295735E+00 -3.89978093E+00 -3.82193449E+00  0.00000000E+00
    4011  8.29049484E-02  8.17724357E-03  1.12160912E-04  4.40878222E-01  1.96123463E-02  1.27439809E+00 -3.89969296E+00 -3.82184503E+00  0.00000000E+00
    4021  8.30054741E-02  8.19075979E-03  1.12253150E-04  4.42263711E-01  1.95647893E-02  1.27151107E+00 -3.89969237E+00 -3.82183746E+00  0.00000000E+00
    4031  8.29189003E-02  8.17427522E-03  1.11869638E-04  4.41925131E-01  1.95329066E-02  1.27087464E+00 -3.89974596E+00 -3.82187378E+00  0.00000000E+00
    4041  8.28199426E-02  8.15498973E-03  1.11433910E-04  4.41466433E-01  1.94895260E-02  1.27228721E+00 -3.89980571E+00 -3.82193434E+00  0.00000000E+00
    4051  8.30031329E-02  8.18719552E-03  1.12033222E-04  4.42871664E-01  1.95170283E-02  1.27762366E+00 -3.89978971E+00 -3.82189537E+00  0.00000000E+00
    4061  8.30237214E-02  8.18912728E-03  1.11992209E-04  4.43338337E-01  1.94946715E-02  1.27358705E+00 -3.89981149E+00 -3.82189320E+00  0.00000000E+00
    4071  8.32139552E-02  8.22260890E-03  1.12602938E-04  4.44851461E-01  1.95226096E-02  1.27073493E+00 -3.89975150E+00 -3.82185014E+00  0.00000000E+00
    4081  8.32832824E-02  8.23249754E-03  1.12693433E-04  4.45739240E-01  1.94977313E-02  1.27317910E+00 -3.89975963E+00 -3.82184989E+00  0.00000000E+00
    4091  8.32266985E-02  8.21867230E-03  1.12307702E-04  4.45776471E-01  1.94315032E-02  1.27451416E+00 -3.89976361E+00 -3.82186286E+00  0.00000000E+00
    4101  8.31285143E-02  8.19982773E-03  1.11879436E-04  4.45349308E-01  1.93937361E-02  1.27854085E+00 -3.89988360E+00 -3.82196743E+00  0.00000000E+00
    4111  8.33139738E-02  8.23518183E-03  1.12686511E-04  4.46134526E-01  1.94612021E-02  1.28812170E+00 -3.89986974E+00 -3.82195512E+00  0.00000000E+00
    4121  8.34507036E-02  8.25674358E-03  1.12978792E-04  4.47594396E-01  1.94425530E-02  1.28996454E+00 -3.89983682E+00 -3.82191400E+00  0.00000000E+00
    4131  8.34303874E-02  8.24950270E-03  1.12709143E-04  4.47944994E-01  1.93846419E-02  1.28562655E+00 -3.89987480E+00 -3.82194235E+00  0.00000000E+00
    4141  8.34478751E-02  8.25098753E-03  1.12671178E-04  4.48329556E-01  1.93630821E-02  1.28483883E+00 -3.89985224E+00 -3.82193048E+00  0.00000000E+00
    4151  8.35728363E-02  8.26912797E-03  1.12835734E-04  4.49945177E-01  1.93220130E-02  1.28203632E+00 -3.89981402E+00 -3.82191553E+00  0.00000000E+00
    4161  8.35910606E-02  8.26695991E-03  1.12612052E-04  4.50747612E-01  1.92435869E-02  1.28116772E+00 -3.89974036E+00 -3.82186732E+00  0.00000000E+00
    4171  8.36490886E-02  8.27572794E-03  1.12752588E-04  4.51226851E-01  1.92295005E-02  1.27722556E+00 -3.89975884E+00 -3.82188548E+00  0.00000000E+00
    4181  8.35343160E-02  8.25547133E-03  1.12320622E-04  4.50643207E-01  1.92134298E-02  1.28813856E+00 -3.89986609E+00 -3.82198542E+00  0.00000000E+00
    4191  8.34979554E-02  8.24473521E-03  1.11983440E-04  4.50864999E-01  1.91433024E-02  1.28579872E+00 -3.89989973E+00 -3.82200448E+00  0.00000000E+00
    4201  8.35442200E-02  8.24868399E-03  1.11894378E-04  4.51826949E-01  1.90864609E-02  1.28065615E+00 -3.89989429E+00 -3.82199053E+00  0.00000000E+00
    4211  8.33796022E-02  8.22236495E-03  1.11413395E-04  4.50683488E-01  1.91039012E-02  1.28599091E+00 -3.89984173E+00 -3.82193437E+00  0.00000000E+00
    4221  8.34295626E-02  8.22940196E-03  1.11472707E-04  4.51330599E-01  1.90843968E-02  1.29077059E+00 -3.89987144E+00 -3.82196839E+00  0.00000000E+00
    4231  8.34082986E-02  8.22180663E-03  1.11212940E-04  4.51597343E-01  1.90235195E-02  1.29429417E+00 -3.89987322E+00 -3.82197822E+00  0.00000000E+00
    4241  8.34484911E-02  8.22380556E-03  1.11072572E-04  4.52555741E-01  1.89527194E-02  1.29895675E+00 -3.89993034E+00 -3.82203014E+00  0.00000000E+00
    4251  8.35627127E-02  8.24540447E-03  1.11506757E-04  4.53291277E-01  1.89906594E-02  1.29676839E+00 -3.89990709E+00 -3.82201755E+00  0.00000000E+00
    4261  8.37289926E-02  8.27475517E-03  1.12066291E-04  4.54438848E-01  1.90137226E-02  1.29394416E+00 -3.89989051E+00 -3.82199459E+00  0.00000000E+00
    4271  8.37751261E-02  8.28123705E-03  1.12123266E-04  4.55015622E-01  1.89949879E-02  1.29312954E+00 -3.89995203E+00 -3.82204313E+00  0.00000000E+00
    4281  8.39739856E-02  8.31819863E-03  1.12898168E-04  4.56115018E-01  1.90491781E-02  1.29137416E+00 -3.89997297E+00 -3.82204271E+00  0.00000000E+00
    4291  8.40400206E-02  8.32848000E-03  1.13068992E-04  4.56636113E-01  1.90369439E-02  1.28868662E+00 -3.89995893E+00 -3.82201777E+00  0.00000000E+00
    4301  8.42747031E-02  8.37551536E-03  1.14248363E-04  4.57117736E-01  1.91502680E-02  1.28869606E+00 -3.90000373E+00 -3.82206004E+00  0.00000000E+00
    4311  8.45148943E-02  8.42842512E-03  1.15944015E-04  4.55955762E-01  1.93362823E-02  1.28999373E+00 -3.90006712E+00 -3.82212254E+00  0.00000000E+00
    4321  8.45571954E-02  8.43375114E-03  1.15921808E-04  4.56746758E-01  1.93088204E-02  1.29611565E+00 -3.90012999E+00 -3.82218934E+00  0.00000000E+00
    4331  8.44189348E-02  8.41121881E-03  1.15498991E-04  4.55824389E-01  1.93213099E-02  1.29976502E+00 -3.90015237E+00 -3.82219887E+00  0.00000000E+00
    4341  8.43008027E-02  8.39248302E-03  1.15117698E-04  4.55196487E-01  1.93392891E-02  1.29521429E+00 -3.90014206E+00 -3.82219556E+00  0.00000000E+00
    4351  8.42616613E-02  8.38200501E-03  1.14792882E-04  4.55374623E-01  1.92809303E-02  1.29227855E+00 -3.90019303E+00 -3.82224663E+00  0.00000000E+00
    4361  8.42517837E-02  8.37572348E-03  1.14527132E-04  4.55820135E-01  1.92114904E-02  1.29134874E+00 -3.90019148E+00 -3.82225321E+00  0.00000000E+00
    4371  8.41731449E-02  8.35997858E-03  1.14148946E-04  4.55572165E-01  1.91738878E-02  1.28976051E+00 -3.90014136E+00 -3.82219952E+00  0.00000000E+00
    4381  8.43004115E-02  8.38231009E-03  1.14592974E-04  4.56362646E-01  1.91872805E-02  1.28887958E+00 -3.90009510E+00 -3.82215153E+00  0.00000000E+00
    4391  8.42317094E-02  8.36825512E-03  1.14246599E-04  4.56183725E-01  1.91500342E-02  1.28427079E+00 -3.90010465E+00 -3.82215865E+00  0.00000000E+00
    4401  8.41949496E-02  8.36088140E-03  1.14014566E-04  4.56330513E-01  1.91322513E-02  1.28856166E+00 -3.90009054E+00 -3.82214908E+00  0.00000000E+00
    4411  8.41528837E-02  8.35059126E-03  1.13711492E-04  4.56438548E-01  1.90839964E-02  1.28929818E+00 -3.90006827E+00 -3.82212504E+00  0.00000000E+00
    4421  8.42635315E-02  8.36819910E-03  1.13974329E-04  4.57472473E-01  1.90685494E-02  1.28821536E+00 -3.90008836E+00 -3.82213834E+00  0.00000000E+00
    4431  8.41595599E-02  8.34874386E-03  1.13558433E-04  4.56929937E-01  1.90393111E-02  1.28868153E+00 -3.90012625E+00 -3.82216212E+00  0.00000000E+00
    4441  8.39966385E-02  8.32202754E-03  1.13078734E-04  4.55746306E-01  1.90495372E-02  1.29010838E+00 -3.90009503E+00 -3.82211803E+00  0.00000000E+00
    4451  8.38697216E-02  8.29998266E-03  1.12636911E-04  4.54989203E-01  1.90384106E-02  1.28833637E+00 -3.90009366E+00 -3.82210757E+00  0.00000000E+00
    4461  8.37515902E-02  8.28025177E-03  1.12240522E-04  4.54315849E-01  1.90394703E-02  1.28981180E+00 -3.90010536E+00 -3.82212567E+00  0.00000000E+00
    4471  8.38091094E-02  8.28684757E-03  1.12227552E-04  4.55247124E-01  1.89937162E-02  1.29075903E+00 -3.90016281E+00 -3.82218094E+00  0.00000000E+00
    4481  8.38889649E-02  8.29768882E-03  1.12307952E-04  4.56280432E-01  1.89553589E-02  1.28813809E+00 -3.90019245E+00 -3.82219139E+00  0.00000000E+00
    4491  8.39268658E-02  8.30027092E-03  1.12208617E-04  4.57099279E-01  1.88985336E-02  1.29299738E+00 -3.90010088E+00 -3.82209764E+00  0.00000000E+00
    4501  8.38008920E-02  8.27807951E-03  1.11771269E-04  4.56312008E-01  1.88825597E-02  1.29514863E+00 -3.90004453E+00 -3.82205375E+00  0.00000000E+00
    4511  8.36241207E-02  8.25101165E-03  1.11305297E-04  4.55020486E-01  1.89205818E-02  1.29585953E+00 -3.90000078E+00 -3.82201696E+00  0.00000000E+00
    4521  8.35326617E-02  8.23382901E-03  1.10921276E-04  4.54631673E-01  1.88920864E-02  1.29304437E+00 -3.90004767E+00 -3.82206289E+00  0.00000000E+00
    4531  8.36461638E-02  8.25310527E-03  1.11278631E-04  4.55427445E-01  1.88966151E-02  1.29142225E+00 -3.90002875E+00 -3.82205330E+00  0.00000000E+00
    4541  8.37973462E-02  8.28004771E-03  1.11810568E-04  4.56379380E-01  1.89210991E-02  1.28831126E+00 -3.89997529E+00 -3.82201657E+00  0.00000000E+00
    4551  8.37758076E-02  8.27220199E-03  1.11532322E-04  4.56703098E-01  1.88573831E-02  1.29189070E+00 -3.89998839E+00 -3.82202920E+00  0.00000000E+00
    4561  8.37258038E-02  8.26215618E-03  1.11263453E-04  4.56694029E-01  1.88322650E-02  1.29523081E+00 -3.90010009E+00 -3.82213088E+00  0.00000000E+00
    4571  8.36646318E-02  8.24865132E-03  1.10924527E-04  4.56573969E-01  1.87831555E-02  1.29752946E+00 -3.90005888E+00 -3.82207720E+00  0.00000000E+00
    4581  8.37753499E-02  8.26565287E-03  1.11135755E-04  4.57776641E-01  1.87600379E-02  1.29602858E+00 -3.90011189E+00 -3.82212964E+00  0.00000000E+00
    4591  8.38167912E-02  8.26847034E-03  1.11032033E-04  4.58651806E-01  1.86979564E-02  1.29338846E+00 -3.90012503E+00 -3.82213818E+00  0.00000000E+00
    4601  8.39595973E-02  8.29682260E-03  1.11819259E-04  4.58533306E-01  1.87640233E-02  1.29159838E+00 -3.90015302E+00 -3.82217039E+00  0.00000000E+00
    4611  8.39681034E-02  8.29478668E-03  1.11663021E-04  4.59024405E-01  1.87119200E-02  1.29119817E+00 -3.90020558E+00 -3.82222050E+00  0.00000000E+00
    4621  8.40559201E-02  8.30938674E-03  1.11908477E-04  4.59738794E-01  1.87095851E-02  1.28914902E+00 -3.90017537E+00 -3.82219898E+00  0.00000000E+00
    4631  8.39185536E-02  8.28702163E-03  1.11498609E-04  4.58808149E-01  1.87202477E-02  1.28849236E+00 -3.90015591E+00 -3.82217533E+00  0.00000000E+00
    4641  8.38170528E-02  8.26870783E-03  1.11111896E-04  4.58293544E-01  1.87008685E-02  1.28830931E+00 -3.90013135E+00 -3.82215329E+00  0.00000000E+00
    4651  8.38057167E-02  8.26416221E-03  1.10908850E-04  4.58688468E-01  1.86610814E-02  1.28992595E+00 -3.90004323E+00 -3.82208068E+00  0.00000000E+00
    4661  8.38014472E-02  8.26197460E-03  1.10801049E-04  4.58928190E-01  1.86389424E-02  1.28728724E+00 -3.90000647E+00 -3.82206115E+00  0.00000000E+00
    4671  8.39680633E-02  8.29254610E-03  1.11424734E-04  4.59887086E-01  1.86783231E-02  1.28906139E+00 -3.90004389E+00 -3.82211876E+00  0.00000000E+00
    4681  8.40897944E-02  8.31258093E-03  1.11740713E-04  4.60963205E-01  1.86719604E-02  1.28880937E+00 -3.89999291E+00 -3.82208199E+00  0.00000000E+00
    4691  8.41399355E-02  8.31860274E-03  1.11749379E-04  4.61701596E-01  1.86356628E-02  1.29097831E+00 -3.89996400E+00 -3.82204440E+00  0.00000000E+00
    4701  8.42267091E-02  8.33100147E-03  1.11867790E-04  4.62733971E-01  1.86024087E-02  1.29361469E+00 -3.89991058E+00 -3.82198936E+00  0.00000000E+00
    4711  8.42248927E-02  8.32877608E-03  1.11753711E-04  4.62995002E-01  1.85735406E-02  1.28933004E+00 -3.89993819E+00 -3.82202586E+00  0.00000000E+00
    4721  8.41166189E-02  8.30852762E-03  1.11339857E-04  4.62372757E-01  1.85431375E-02  1.28792213E+00 -3.89987472E+00 -3.82197000E+00  0.00000000E+00
    4731  8.40493773E-02  8.29431646E-03  1.10996322E-04  4.62193397E-01  1.84994702E-02  1.28546862E+00 -3.89986256E+00 -3.82195944E+00  0.00000000E+00
    4741  8.38665839E-02  8.26756284E-03  1.10553618E-04  4.60866030E-01  1.85587325E-02  1.28395865E+00 -3.89987585E+00 -3.82197777E+00  0.00000000E+00
    4751  8.37373848E-02  8.24597696E-03  1.10141142E-04  4.60061761E-01  1.85597613E-02  1.28078596E+00 -3.89989584E+00 -3.82198947E+00  0.00000000E+00
    4761  8.36468873E-02  8.22959797E-03  1.09789585E-04  4.59640674E-01  1.85412451E-02  1.28384136E+00 -3.89996323E+00 -3.82203902E+00  0.00000000E+00
