   #Iter             <M>           <M^2>           <M^4>      U_{Binder}            \chi        C_v(tot)             <E>       <E_{exc}>       <E_{lsf}>
    4771  5.67264324E-02  3.78904193E-03  2.38878147E-05  4.45378957E-01  5.15408907E-03  8.18158568E-01 -2.56732054E+00 -2.53426852E+00  0.00000000E+00
    4781  5.67383671E-02  3.79066439E-03  2.39119262E-05  4.45294291E-01  5.15651010E-03  8.16378954E-01 -2.56728856E+00 -2.53424024E+00  0.00000000E+00
    4791  5.67815423E-02  3.79544247E-03  2.39657308E-05  4.45445035E-01  5.15539871E-03  8.16971235E-01 -2.56740234E+00 -2.53434286E+00  0.00000000E+00
    4801  5.67382988E-02  3.79133350E-03  2.39448486E-05  4.44726606E-01  5.16261813E-03  8.15653616E-01 -2.56736612E+00 -2.53431091E+00  0.00000000E+00
    4811  5.67319081E-02  3.79127706E-03  2.39546091E-05  4.44483725E-01  5.16865258E-03  8.16491238E-01 -2.56739824E+00 -2.53434055E+00  0.00000000E+00
    4821  5.67082524E-02  3.78771539E-03  2.39138373E-05  4.44385798E-01  5.16072807E-03  8.13810920E-01 -2.56740774E+00 -2.53434882E+00  0.00000000E+00
    4831  5.66584270E-02  3.78120012E-03  2.38433467E-05  4.44112851E-01  5.15290664E-03  8.12854234E-01 -2.56745670E+00 -2.53439754E+00  0.00000000E+00
    4841  5.66657365E-02  3.78212655E-03  2.38433653E-05  4.44384712E-01  5.15379183E-03  8.14623285E-01 -2.56757911E+00 -2.53451903E+00  0.00000000E+00
    4851  5.66545940E-02  3.77969935E-03  2.38010565E-05  4.44658065E-01  5.14328305E-03  8.13818625E-01 -2.56758642E+00 -2.53451450E+00  0.00000000E+00
    4861  5.66099065E-02  3.77473838E-03  2.37527442E-05  4.44327604E-01  5.14419033E-03  8.13705281E-01 -2.56767712E+00 -2.53459687E+00  0.00000000E+00
    4871  5.66202220E-02  3.77569396E-03  2.37471418E-05  4.44739831E-01  5.14227325E-03  8.12887479E-01 -2.56762891E+00 -2.53454528E+00  0.00000000E+00
    4881  5.66097191E-02  3.77512374E-03  2.37435028E-05  4.44657192E-01  5.14785938E-03  8.10910368E-01 -2.56761233E+00 -2.53452163E+00  0.00000000E+00
    4891  5.66072760E-02  3.77490729E-03  2.37323396E-05  4.44854635E-01  5.14840216E-03  8.08747808E-01 -2.56756000E+00 -2.53446647E+00  0.00000000E+00
    4901  5.65958893E-02  3.77276510E-03  2.37007105E-05  4.44964733E-01  5.14070301E-03  8.07545817E-01 -2.56756598E+00 -2.53446540E+00  0.00000000E+00
    4911  5.66218952E-02  3.77483705E-03  2.36965925E-05  4.45670197E-01  5.13283067E-03  8.08499942E-01 -2.56750376E+00 -2.53440186E+00  0.00000000E+00
    4921  5.66969082E-02  3.78308397E-03  2.37538151E-05  4.46751615E-01  5.13054342E-03  8.07217469E-01 -2.56745665E+00 -2.53435512E+00  0.00000000E+00
    4931  5.67383311E-02  3.78722402E-03  2.37748255E-05  4.47472251E-01  5.12550107E-03  8.06897880E-01 -2.56744803E+00 -2.53434066E+00  0.00000000E+00
    4941  5.67298786E-02  3.78620977E-03  2.37568626E-05  4.47593872E-01  5.12500336E-03  8.05587700E-01 -2.56745808E+00 -2.53435366E+00  0.00000000E+00
    4951  5.66731044E-02  3.77997833E-03  2.36946268E-05  4.47222957E-01  5.12687057E-03  8.07720403E-01 -2.56746373E+00 -2.53435449E+00  0.00000000E+00
    4961  5.66565924E-02  3.77677110E-03  2.36421987E-05  4.47508908E-01  5.11481512E-03  8.08116803E-01 -2.56746951E+00 -2.53435993E+00  0.00000000E+00
    4971  5.67250272E-02  3.78488650E-03  2.37132943E-05  4.48221320E-01  5.11802912E-03  8.07635584E-01 -2.56752479E+00 -2.53441457E+00  0.00000000E+00
    4981  5.67639903E-02  3.78839270E-03  2.37191678E-05  4.49105786E-01  5.10976601E-03  8.07374043E-01 -2.56752850E+00 -2.53441920E+00  0.00000000E+00
    4991  5.68319698E-02  3.79845483E-03  2.38606659E-05  4.48751561E-01  5.13088155E-03  8.05892446E-01 -2.56745908E+00 -2.53434478E+00  0.00000000E+00
    5001  5.68008101E-02  3.79460789E-03  2.38187460E-05  4.48603727E-01  5.12811865E-03  8.07213513E-01 -2.56749637E+00 -2.53438306E+00  0.00000000E+00
    5011  5.67951904E-02  3.79398689E-03  2.38244583E-05  4.48290922E-01  5.12827538E-03  8.08767723E-01 -2.56746117E+00 -2.53434506E+00  0.00000000E+00
    5021  5.67266396E-02  3.78612931E-03  2.37516030E-05  4.47692697E-01  5.12759352E-03  8.08812863E-01 -2.56748117E+00 -2.53435969E+00  0.00000000E+00
    5031  5.67003525E-02  3.78444919E-03  2.37518227E-05  4.47197076E-01  5.13933860E-03  8.07136004E-01 -2.56744909E+00 -2.53432774E+00  0.00000000E+00
    5041  5.66920978E-02  3.78344444E-03  2.37334194E-05  4.47331977E-01  5.13871847E-03  8.06078595E-01 -2.56740441E+00 -2.53429535E+00  0.00000000E+00
    5051  5.66911281E-02  3.78299015E-03  2.37181258E-05  4.47555452E-01  5.13561109E-03  8.04499861E-01 -2.56744001E+00 -2.53431911E+00  0.00000000E+00
    5061  5.66468657E-02  3.77795727E-03  2.36639528E-05  4.47347736E-01  5.13546428E-03  8.03874057E-01 -2.56746052E+00 -2.53434115E+00  0.00000000E+00
    5071  5.66349356E-02  3.77794890E-03  2.36680689E-05  4.47249159E-01  5.14758433E-03  8.08269329E-01 -2.56755797E+00 -2.53443976E+00  0.00000000E+00
    5081  5.65683664E-02  3.77035084E-03  2.35961539E-05  4.46705393E-01  5.14702302E-03  8.08231364E-01 -2.56754098E+00 -2.53442244E+00  0.00000000E+00
    5091  5.66964518E-02  3.78975301E-03  2.38982155E-05  4.45345674E-01  5.19119187E-03  8.08021634E-01 -2.56758176E+00 -2.53445532E+00  0.00000000E+00
    5101  5.66960541E-02  3.78829203E-03  2.38608455E-05  4.45785770E-01  5.17841489E-03  8.07804129E-01 -2.56751834E+00 -2.53439625E+00  0.00000000E+00
    5111  5.66753816E-02  3.78676099E-03  2.38461911E-05  4.45678179E-01  5.18574808E-03  8.06314014E-01 -2.56749853E+00 -2.53438121E+00  0.00000000E+00
    5121  5.66447541E-02  3.78339236E-03  2.38158990E-05  4.45396048E-01  5.18666929E-03  8.09340010E-01 -2.56752931E+00 -2.53441278E+00  0.00000000E+00
    5131  5.66477708E-02  3.78296973E-03  2.37980280E-05  4.45688378E-01  5.17977136E-03  8.08606007E-01 -2.56753064E+00 -2.53441800E+00  0.00000000E+00
    5141  5.66476045E-02  3.78317560E-03  2.37959294E-05  4.45797581E-01  5.18179919E-03  8.20028504E-01 -2.56735234E+00 -2.53423788E+00  0.00000000E+00
    5151  5.65621699E-02  3.77382481E-03  2.37143125E-05  4.44958042E-01  5.18469791E-03  8.20931668E-01 -2.56732034E+00 -2.53420837E+00  0.00000000E+00
    5161  5.65816285E-02  3.78142296E-03  2.39410027E-05  4.41901870E-01  5.23339627E-03  8.23074178E-01 -2.56735377E+00 -2.53423965E+00  0.00000000E+00
    5171  5.66818689E-02  3.79428063E-03  2.40816651E-05  4.42421064E-01  5.24696923E-03  8.22957443E-01 -2.56728914E+00 -2.53417775E+00  0.00000000E+00
    5181  5.66462544E-02  3.78951139E-03  2.40289318E-05  4.42240758E-01  5.24035361E-03  8.20166588E-01 -2.56728648E+00 -2.53418292E+00  0.00000000E+00
    5191  5.68541096E-02  3.82250582E-03  2.45468256E-05  4.40013225E-01  5.32520428E-03  8.19726169E-01 -2.56727997E+00 -2.53417847E+00  0.00000000E+00
    5201  5.68676244E-02  3.82306728E-03  2.45302312E-05  4.40556150E-01  5.31640172E-03  8.18603405E-01 -2.56733627E+00 -2.53423421E+00  0.00000000E+00
    5211  5.68441073E-02  3.81944714E-03  2.44790752E-05  4.40664037E-01  5.30786528E-03  8.18928683E-01 -2.56735221E+00 -2.53425643E+00  0.00000000E+00
    5221  5.67969120E-02  3.81328865E-03  2.44109451E-05  4.40417688E-01  5.30068965E-03  8.16251529E-01 -2.56733368E+00 -2.53423579E+00  0.00000000E+00
    5231  5.68091214E-02  3.81388589E-03  2.43986853E-05  4.40873881E-01  5.29356232E-03  8.14375260E-01 -2.56733105E+00 -2.53423819E+00  0.00000000E+00
    5241  5.68427880E-02  3.82080359E-03  2.45297132E-05  4.39904880E-01  5.32145937E-03  8.12545300E-01 -2.56733557E+00 -2.53423957E+00  0.00000000E+00
    5251  5.68530186E-02  3.82243383E-03  2.45477281E-05  4.39971541E-01  5.32567407E-03  8.11162162E-01 -2.56727813E+00 -2.53417457E+00  0.00000000E+00
    5261  5.68646468E-02  3.82296224E-03  2.45360851E-05  4.40391892E-01  5.31850978E-03  8.09699579E-01 -2.56721355E+00 -2.53411500E+00  0.00000000E+00
    5271  5.68140091E-02  3.81611990E-03  2.44628112E-05  4.40060527E-01  5.30871051E-03  8.09730564E-01 -2.56719871E+00 -2.53410307E+00  0.00000000E+00
    5281  5.67980228E-02  3.81319768E-03  2.44146964E-05  4.40304994E-01  5.29873005E-03  8.08456977E-01 -2.56722518E+00 -2.53411732E+00  0.00000000E+00
    5291  5.67634822E-02  3.80914121E-03  2.43790677E-05  4.39930797E-01  5.29752100E-03  8.07595875E-01 -2.56729442E+00 -2.53418983E+00  0.00000000E+00
    5301  5.67204336E-02  3.80318815E-03  2.43108399E-05  4.39748427E-01  5.28788582E-03  8.08557123E-01 -2.56732273E+00 -2.53422026E+00  0.00000000E+00
    5311  5.67472130E-02  3.80505873E-03  2.43020429E-05  4.40501663E-01  5.27734555E-03  8.06392208E-01 -2.56728608E+00 -2.53418587E+00  0.00000000E+00
    5321  5.67115266E-02  3.80006101E-03  2.42417507E-05  4.40420768E-01  5.26878374E-03  8.05240546E-01 -2.56727884E+00 -2.53418316E+00  0.00000000E+00
    5331  5.67500504E-02  3.80445439E-03  2.42768138E-05  4.40904922E-01  5.26898599E-03  8.07555708E-01 -2.56727868E+00 -2.53419121E+00  0.00000000E+00
    5341  5.68194562E-02  3.81290869E-03  2.43595056E-05  4.41485562E-01  5.27414695E-03  8.06074854E-01 -2.56725486E+00 -2.53416608E+00  0.00000000E+00
    5351  5.68134641E-02  3.81237272E-03  2.43663327E-05  4.41171935E-01  5.27545475E-03  8.05717709E-01 -2.56721449E+00 -2.53413055E+00  0.00000000E+00
    5361  5.67675094E-02  3.80637422E-03  2.43006914E-05  4.40919415E-01  5.26842580E-03  8.04753704E-01 -2.56722657E+00 -2.53414065E+00  0.00000000E+00
    5371  5.67700633E-02  3.80605357E-03  2.42901009E-05  4.41068907E-01  5.26291562E-03  8.04807413E-01 -2.56724946E+00 -2.53417248E+00  0.00000000E+00
    5381  5.67670214E-02  3.80680361E-03  2.43157471E-05  4.40699230E-01  5.27280061E-03  8.04906265E-01 -2.56728658E+00 -2.53420649E+00  0.00000000E+00
    5391  5.66729524E-02  3.79708694E-03  2.42336286E-05  4.39731622E-01  5.28141415E-03  8.06182575E-01 -2.56730640E+00 -2.53422136E+00  0.00000000E+00
    5401  5.66636014E-02  3.79581339E-03  2.42156633E-05  4.39771229E-01  5.27948536E-03  8.09694589E-01 -2.56734320E+00 -2.53425806E+00  0.00000000E+00
    5411  5.66802453E-02  3.79810699E-03  2.42384908E-05  4.39920169E-01  5.28315906E-03  8.09154786E-01 -2.56736068E+00 -2.53427384E+00  0.00000000E+00
    5421  5.67231291E-02  3.80402375E-03  2.43241845E-05  4.39687134E-01  5.29266678E-03  8.07385212E-01 -2.56738627E+00 -2.53429920E+00  0.00000000E+00
    5431  5.67578185E-02  3.80923179E-03  2.43989764E-05  4.39500082E-01  5.30414030E-03  8.05635682E-01 -2.56736341E+00 -2.53427467E+00  0.00000000E+00
    5441  5.68126729E-02  3.81586432E-03  2.44606127E-05  4.40035844E-01  5.30777422E-03  8.04112185E-01 -2.56731270E+00 -2.53422357E+00  0.00000000E+00
    5451  5.67648187E-02  3.80994644E-03  2.43956217E-05  4.39787373E-01  5.30341818E-03  8.06940301E-01 -2.56732474E+00 -2.53423638E+00  0.00000000E+00
    5461  5.67075176E-02  3.80340935E-03  2.43308826E-05  4.39351751E-01  5.30310230E-03  8.06969464E-01 -2.56724696E+00 -2.53415648E+00  0.00000000E+00
    5471  5.67071547E-02  3.80178345E-03  2.42918567E-05  4.39772137E-01  5.28880157E-03  8.05402680E-01 -2.56719757E+00 -2.53410639E+00  0.00000000E+00
    5481  5.66900778E-02  3.79926131E-03  2.42573416E-05  4.39825133E-01  5.28351652E-03  8.03017153E-01 -2.56719500E+00 -2.53411606E+00  0.00000000E+00
    5491  5.66704934E-02  3.79589481E-03  2.42087642E-05  4.39954866E-01  5.27317144E-03  8.05745312E-01 -2.56725769E+00 -2.53418111E+00  0.00000000E+00
    5501  5.66648485E-02  3.79416295E-03  2.41728718E-05  4.40274573E-01  5.26331644E-03  8.10956831E-01 -2.56712432E+00 -2.53405418E+00  0.00000000E+00
    5511  5.66629791E-02  3.79269744E-03  2.41366186E-05  4.40682027E-01  5.25200342E-03  8.08523780E-01 -2.56712749E+00 -2.53406916E+00  0.00000000E+00
    5521  5.66527526E-02  3.79095594E-03  2.41104628E-05  4.40774691E-01  5.24674526E-03  8.09496475E-01 -2.56717574E+00 -2.53412337E+00  0.00000000E+00
    5531  5.66490153E-02  3.78993532E-03  2.40809097E-05  4.41159288E-01  5.24135641E-03  8.12211531E-01 -2.56727459E+00 -2.53421933E+00  0.00000000E+00
    5541  5.66748541E-02  3.79231756E-03  2.40861491E-05  4.41739729E-01  5.23643014E-03  8.11745790E-01 -2.56723669E+00 -2.53418377E+00  0.00000000E+00
    5551  5.66398653E-02  3.78731913E-03  2.40263806E-05  4.41654145E-01  5.22710215E-03  8.09502320E-01 -2.56722531E+00 -2.53416465E+00  0.00000000E+00
    5561  5.66232124E-02  3.78446131E-03  2.39819690E-05  4.41844197E-01  5.21833381E-03  8.11530995E-01 -2.56711554E+00 -2.53405347E+00  0.00000000E+00
    5571  5.66507133E-02  3.78919550E-03  2.40546251E-05  4.41551265E-01  5.23294425E-03  8.09468647E-01 -2.56711955E+00 -2.53405675E+00  0.00000000E+00
    5581  5.66320965E-02  3.78878318E-03  2.40682499E-05  4.41113330E-01  5.24825476E-03  8.08712963E-01 -2.56714768E+00 -2.53408222E+00  0.00000000E+00
    5591  5.66374680E-02  3.78895648E-03  2.40622697E-05  4.41303306E-01  5.24432816E-03  8.08068459E-01 -2.56710947E+00 -2.53403904E+00  0.00000000E+00
    5601  5.66518484E-02  3.78936989E-03  2.40419278E-05  4.41897415E-01  5.23335735E-03  8.08997758E-01 -2.56712469E+00 -2.53405597E+00  0.00000000E+00
    5611  5.66879444E-02  3.79398698E-03  2.40971818E-05  4.41975422E-01  5.23810374E-03  8.07257303E-01 -2.56713562E+00 -2.53407051E+00  0.00000000E+00
    5621  5.67205788E-02  3.79653037E-03  2.40937659E-05  4.42801837E-01  5.22765731E-03  8.05285198E-01 -2.56712580E+00 -2.53406269E+00  0.00000000E+00
    5631  5.67658255E-02  3.80129149E-03  2.41236483E-05  4.43507410E-01  5.22428450E-03  8.08126866E-01 -2.56718038E+00 -2.53411676E+00  0.00000000E+00
    5641  5.67912311E-02  3.80352046E-03  2.41289551E-05  4.44037184E-01  5.21836461E-03  8.07940866E-01 -2.56726107E+00 -2.53419021E+00  0.00000000E+00
    5651  5.68712402E-02  3.81573986E-03  2.43473379E-05  4.42592624E-01  5.24656793E-03  8.07753816E-01 -2.56728433E+00 -2.53421666E+00  0.00000000E+00
    5661  5.68434455E-02  3.81226790E-03  2.43100398E-05  4.42432319E-01  5.24375870E-03  8.08525281E-01 -2.56724557E+00 -2.53416783E+00  0.00000000E+00
    5671  5.68036407E-02  3.80777012E-03  2.42667124E-05  4.42110426E-01  5.24399264E-03  8.11375088E-01 -2.56722156E+00 -2.53414412E+00  0.00000000E+00
    5681  5.68164595E-02  3.80864790E-03  2.42586280E-05  4.42553323E-01  5.23877048E-03  8.14616705E-01 -2.56719071E+00 -2.53411083E+00  0.00000000E+00
    5691  5.68091958E-02  3.80647502E-03  2.42186933E-05  4.42835438E-01  5.22661035E-03  8.14259309E-01 -2.56721388E+00 -2.53413437E+00  0.00000000E+00
    5701  5.68180517E-02  3.80632249E-03  2.41957658E-05  4.43318285E-01  5.21615335E-03  8.12841731E-01 -2.56725592E+00 -2.53417671E+00  0.00000000E+00
    5711  5.68681933E-02  3.81179982E-03  2.42336698E-05  4.44047407E-01  5.21414033E-03  8.12003566E-01 -2.56729595E+00 -2.53421646E+00  0.00000000E+00
    5721  5.68847626E-02  3.81267953E-03  2.42236903E-05  4.44532765E-01  5.20507020E-03  8.12128467E-01 -2.56731332E+00 -2.53423903E+00  0.00000000E+00
    5731  5.68792350E-02  3.81202424E-03  2.42098989E-05  4.44658136E-01  5.20483158E-03  8.13060043E-01 -2.56738750E+00 -2.53431292E+00  0.00000000E+00
    5741  5.68775875E-02  3.81098285E-03  2.41827352E-05  4.44978025E-01  5.19712533E-03  8.12022851E-01 -2.56740748E+00 -2.53434106E+00  0.00000000E+00
    5751  5.69413550E-02  3.82153447E-03  2.43480373E-05  4.44265779E-01  5.22684748E-03  8.11483370E-01 -2.56740421E+00 -2.53433960E+00  0.00000000E+00
    5761  5.69667725E-02  3.82731200E-03  2.45270436E-05  4.41868910E-01  5.25285695E-03  8.11197285E-01 -2.56740911E+00 -2.53433849E+00  0.00000000E+00
    5771  5.69408750E-02  3.82415083E-03  2.44864277E-05  4.41871565E-01  5.25095076E-03  8.10028185E-01 -2.56736106E+00 -2.53429338E+00  0.00000000E+00
    5781  5.69183202E-02  3.82088308E-03  2.44437440E-05  4.41891065E-01  5.24463680E-03  8.10684413E-01 -2.56730687E+00 -2.53424917E+00  0.00000000E+00
    5791  5.69101666E-02  3.81967883E-03  2.44268376E-05  4.41925352E-01  5.24214498E-03  8.09587145E-01 -2.56731430E+00 -2.53425751E+00  0.00000000E+00
    5801  5.68587909E-02  3.81355611E-03  2.43647561E-05  4.41554840E-01  5.23963848E-03  8.07099244E-01 -2.56733224E+00 -2.53428224E+00  0.00000000E+00
    5811  5.69815474E-02  3.83423520E-03  2.47497789E-05  4.38832425E-01  5.30013936E-03  8.08028226E-01 -2.56728608E+00 -2.53423557E+00  0.00000000E+00
    5821  5.69041340E-02  3.82570615E-03  2.46752352E-05  4.38025218E-01  5.30273131E-03  8.08960691E-01 -2.56724475E+00 -2.53420295E+00  0.00000000E+00
    5831  5.69397458E-02  3.83017903E-03  2.47148504E-05  4.38436876E-01  5.30650962E-03  8.10538792E-01 -2.56713723E+00 -2.53410497E+00  0.00000000E+00
    5841  5.69414606E-02  3.82968564E-03  2.46948814E-05  4.38746016E-01  5.30029503E-03  8.10720054E-01 -2.56710330E+00 -2.53407100E+00  0.00000000E+00
    5851  5.69374497E-02  3.82810870E-03  2.46607984E-05  4.39058780E-01  5.29018654E-03  8.08798493E-01 -2.56709175E+00 -2.53406282E+00  0.00000000E+00
    5861  5.70209941E-02  3.84094491E-03  2.48670171E-05  4.38142372E-01  5.32010660E-03  8.06985218E-01 -2.56709612E+00 -2.53406343E+00  0.00000000E+00
    5871  5.70378577E-02  3.84299752E-03  2.48784320E-05  4.38484768E-01  5.32127223E-03  8.06090792E-01 -2.56703707E+00 -2.53400395E+00  0.00000000E+00
    5881  5.69524188E-02  3.83391704E-03  2.48010372E-05  4.37576880E-01  5.32721653E-03  8.06567019E-01 -2.56699435E+00 -2.53396226E+00  0.00000000E+00
    5891  5.69705344E-02  3.83582896E-03  2.48081514E-05  4.37976234E-01  5.32584612E-03  8.04886384E-01 -2.56699159E+00 -2.53396384E+00  0.00000000E+00
    5901  5.70169979E-02  3.84143059E-03  2.48609387E-05  4.38421738E-01  5.32860178E-03  8.07192425E-01 -2.56702306E+00 -2.53399457E+00  0.00000000E+00
    5911  5.69884375E-02  3.83796470E-03  2.48217008E-05  4.38294946E-01  5.32670812E-03  8.05321018E-01 -2.56702195E+00 -2.53399576E+00  0.00000000E+00
    5921  5.69691648E-02  3.83487467E-03  2.47768200E-05  4.38406643E-01  5.31864285E-03  8.05252758E-01 -2.56701399E+00 -2.53398718E+00  0.00000000E+00
    5931  5.69270310E-02  3.82927264E-03  2.47137414E-05  4.38196208E-01  5.31139522E-03  8.04656842E-01 -2.56696316E+00 -2.53393654E+00  0.00000000E+00
    5941  5.68524441E-02  3.82110548E-03  2.46406296E-05  4.37461187E-01  5.31427658E-03  8.04899121E-01 -2.56690959E+00 -2.53388639E+00  0.00000000E+00
    5951  5.68720100E-02  3.82294914E-03  2.46487974E-05  4.37817348E-01  5.31083432E-03  8.05317633E-01 -2.56690725E+00 -2.53388458E+00  0.00000000E+00
    5961  5.68159405E-02  3.81628750E-03  2.45838950E-05  4.37338411E-01  5.30824249E-03  8.03826450E-01 -2.56691017E+00 -2.53389155E+00  0.00000000E+00
    5971  5.68416161E-02  3.81817362E-03  2.45785580E-05  4.38016196E-01  5.29892871E-03  8.05915623E-01 -2.56700350E+00 -2.53398095E+00  0.00000000E+00
    5981  5.68348866E-02  3.81651338E-03  2.45446104E-05  4.38304028E-01  5.29084991E-03  8.05278728E-01 -2.56699766E+00 -2.53397745E+00  0.00000000E+00
    5991  5.69086428E-02  3.82580360E-03  2.46399263E-05  4.38857959E-01  5.29897988E-03  8.04477583E-01 -2.56696608E+00 -2.53394809E+00  0.00000000E+00
    6001  5.69201040E-02  3.82639855E-03  2.46313640E-05  4.39227381E-01  5.29257595E-03  8.04757069E-01 -2.56703326E+00 -2.53400971E+00  0.00000000E+00
    6011  5.69862320E-02  3.83496670E-03  2.47226533E-05  4.39661286E-01  5.30192252E-03  8.03267172E-01 -2.56709120E+00 -2.53407006E+00  0.00000000E+00
    6021  5.69512962E-02  3.83024961E-03  2.46676719E-05  4.39529504E-01  5.29527548E-03  8.03193490E-01 -2.56714246E+00 -2.53411410E+00  0.00000000E+00
    6031  5.69167621E-02  3.82653774E-03  2.46423058E-05  4.39019084E-01  5.29726495E-03  8.01940794E-01 -2.56713077E+00 -2.53410208E+00  0.00000000E+00
    6041  5.68878918E-02  3.82281452E-03  2.45951520E-05  4.39001369E-01  5.29331569E-03  8.02075431E-01 -2.56711879E+00 -2.53409172E+00  0.00000000E+00
    6051  5.69232191E-02  3.82643712E-03  2.46199007E-05  4.39499662E-01  5.28972378E-03  8.02081088E-01 -2.56713281E+00 -2.53410784E+00  0.00000000E+00
    6061  5.69367077E-02  3.82751735E-03  2.46148241E-05  4.39931501E-01  5.28561260E-03  8.02268304E-01 -2.56712094E+00 -2.53409564E+00  0.00000000E+00
    6071  5.69444922E-02  3.82825317E-03  2.46146115E-05  4.40151614E-01  5.28425277E-03  8.01267506E-01 -2.56715145E+00 -2.53412457E+00  0.00000000E+00
    6081  5.69462021E-02  3.82718759E-03  2.45829311E-05  4.40560779E-01  5.27287962E-03  8.00223188E-01 -2.56710644E+00 -2.53407668E+00  0.00000000E+00
    6091  5.69778132E-02  3.82976189E-03  2.45831741E-05  4.41307095E-01  5.26361238E-03  8.02287064E-01 -2.56701934E+00 -2.53399653E+00  0.00000000E+00
    6101  5.69740149E-02  3.82965944E-03  2.45868706E-05  4.41193190E-01  5.26659360E-03  8.00765367E-01 -2.56705393E+00 -2.53402616E+00  0.00000000E+00
    6111  5.69044544E-02  3.82231992E-03  2.45253921E-05  4.40447763E-01  5.27184494E-03  8.00343513E-01 -2.56706340E+00 -2.53403653E+00  0.00000000E+00
    6121  5.68963513E-02  3.82047229E-03  2.44904645E-05  4.40704069E-01  5.26349325E-03  8.02520823E-01 -2.56697128E+00 -2.53394681E+00  0.00000000E+00
    6131  5.69289896E-02  3.82510558E-03  2.45441453E-05  4.40835227E-01  5.27177938E-03  8.05944640E-01 -2.56686451E+00 -2.53384277E+00  0.00000000E+00
    6141  5.69346438E-02  3.82511375E-03  2.45324136E-05  4.41104884E-01  5.26604341E-03  8.03830862E-01 -2.56685052E+00 -2.53383064E+00  0.00000000E+00
    6151  5.69096555E-02  3.82189912E-03  2.44932068E-05  4.41059016E-01  5.26270579E-03  8.04013735E-01 -2.56685960E+00 -2.53384567E+00  0.00000000E+00
    6161  5.68904389E-02  3.82050575E-03  2.44855511E-05  4.40826073E-01  5.26986610E-03  8.04231998E-01 -2.56686066E+00 -2.53385382E+00  0.00000000E+00
    6171  5.68468998E-02  3.81531687E-03  2.44323983E-05  4.40521218E-01  5.26772870E-03  8.03989392E-01 -2.56689187E+00 -2.53388750E+00  0.00000000E+00
    6181  5.68988797E-02  3.82127005E-03  2.44822464E-05  4.41125174E-01  5.26809592E-03  8.02127113E-01 -2.56691646E+00 -2.53391279E+00  0.00000000E+00
    6191  5.69099036E-02  3.82182205E-03  2.44722457E-05  4.41514828E-01  5.26175545E-03  8.00087501E-01 -2.56692384E+00 -2.53392437E+00  0.00000000E+00
    6201  5.69033211E-02  3.82072857E-03  2.44517914E-05  4.41662169E-01  5.25864848E-03  8.00001324E-01 -2.56695936E+00 -2.53395953E+00  0.00000000E+00
    6211  5.69148936E-02  3.82079817E-03  2.44307140E-05  4.42163778E-01  5.24739050E-03  7.98553451E-01 -2.56697281E+00 -2.53398018E+00  0.00000000E+00
    6221  5.69344263E-02  3.82218825E-03  2.44252715E-05  4.42693640E-01  5.23986721E-03  7.97146698E-01 -2.56699046E+00 -2.53400005E+00  0.00000000E+00
    6231  5.68790593E-02  3.81605489E-03  2.43654078E-05  4.42271029E-01  5.24138455E-03  7.96180314E-01 -2.56702341E+00 -2.53403092E+00  0.00000000E+00
    6241  5.68570414E-02  3.81267354E-03  2.43192767E-05  4.42339147E-01  5.23346941E-03  7.95236136E-01 -2.56696849E+00 -2.53397987E+00  0.00000000E+00
    6251  5.68492219E-02  3.81140370E-03  2.43013270E-05  4.42379369E-01  5.23003386E-03  7.93579650E-01 -2.56694848E+00 -2.53396083E+00  0.00000000E+00
    6261  5.69320431E-02  3.82599789E-03  2.46205537E-05  4.39356091E-01  5.27669415E-03  7.93140018E-01 -2.56698307E+00 -2.53399272E+00  0.00000000E+00
    6271  5.69143031E-02  3.82364921E-03  2.45928328E-05  4.39299144E-01  5.27372480E-03  7.92893586E-01 -2.56699423E+00 -2.53399936E+00  0.00000000E+00
    6281  5.68900717E-02  3.81975668E-03  2.45416958E-05  4.39324063E-01  5.26348351E-03  7.92345283E-01 -2.56695631E+00 -2.53395786E+00  0.00000000E+00
    6291  5.68798372E-02  3.81707324E-03  2.44955778E-05  4.39590553E-01  5.24977555E-03  7.92814966E-01 -2.56694660E+00 -2.53394985E+00  0.00000000E+00
    6301  5.68841390E-02  3.81630319E-03  2.44669826E-05  4.40018837E-01  5.23841036E-03  7.93531662E-01 -2.56695863E+00 -2.53395812E+00  0.00000000E+00
    6311  5.68825595E-02  3.81737446E-03  2.45116448E-05  4.39311469E-01  5.24969904E-03  7.93515166E-01 -2.56700725E+00 -2.53400690E+00  0.00000000E+00
    6321  5.68525653E-02  3.81356509E-03  2.44693604E-05  4.39159930E-01  5.24610776E-03  7.94535861E-01 -2.56695848E+00 -2.53395718E+00  0.00000000E+00
    6331  5.68622952E-02  3.81395399E-03  2.44599122E-05  4.39490809E-01  5.23963275E-03  7.94860238E-01 -2.56690397E+00 -2.53390174E+00  0.00000000E+00
    6341  5.69348451E-02  3.82303814E-03  2.45452743E-05  4.40204538E-01  5.24710626E-03  8.00011774E-01 -2.56690837E+00 -2.53390417E+00  0.00000000E+00
    6351  5.69821893E-02  3.83019982E-03  2.46586894E-05  4.39719028E-01  5.26306395E-03  7.99130264E-01 -2.56689163E+00 -2.53388905E+00  0.00000000E+00
    6361  5.69176796E-02  3.82286165E-03  2.45910057E-05  4.39109773E-01  5.26314949E-03  7.97747203E-01 -2.56687092E+00 -2.53387527E+00  0.00000000E+00
